date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2004-10-10,Dolphins,Patriots,18,7,19,2,6,21,43,228,26,67,295,3,29,1,1,2,12,86,0,0,0,2,31.033333333333335,14,4,14,0,0,7,19,69,38,135,204,1,7,0,1,1,7,55,0,0,0,2,28.966666666666665,10,24,1
2004-10-17,Dolphins,Bills,14,5,12,0,0,12,23,101,25,111,212,5,35,0,1,1,3,21,0,4,0,13,28.0,18,5,13,1,1,15,28,204,31,137,341,1,8,0,0,0,7,60,0,5,2,13,32.0,13,20,1
2004-10-24,Rams,Dolphins,19,7,13,1,1,14,18,206,34,117,323,6,45,0,0,0,4,37,0,4,0,12,30.983333333333334,20,2,13,4,5,23,40,269,19,103,372,3,26,0,1,1,7,63,0,7,0,15,29.016666666666666,14,31,1
2004-11-01,Dolphins,Jets,16,4,14,0,1,20,41,181,16,78,259,4,37,1,2,3,3,20,0,7,0,19,26.316666666666663,22,6,13,0,1,12,20,197,41,275,472,1,0,0,0,0,6,45,0,2,0,14,33.68333333333333,14,41,1
2004-11-07,Cardinals,Dolphins,22,6,15,1,1,18,36,235,31,168,403,3,23,1,1,2,12,99,0,6,0,17,32.43333333333333,17,3,13,1,1,18,31,149,27,121,270,1,13,1,0,1,9,45,0,6,2,18,27.566666666666663,24,23,0
2004-11-21,Dolphins,Seahawks,19,6,17,0,0,24,46,219,23,69,288,4,11,2,2,4,8,98,0,7,0,20,27.483333333333334,17,3,14,0,0,14,28,177,38,116,293,3,19,1,2,3,9,70,0,7,2,20,32.516666666666666,17,24,1
2004-11-28,Dolphins,49ers,15,3,14,0,0,17,33,151,26,49,200,1,8,1,1,2,7,50,0,2,2,19,27.466666666666665,16,5,16,0,0,23,38,147,24,77,224,8,34,3,0,3,6,58,0,4,2,18,32.53333333333333,24,17,0
2004-12-05,Bills,Dolphins,25,5,12,1,1,25,51,297,26,106,403,1,6,2,5,7,7,46,0,8,0,24,30.316666666666663,16,3,13,0,0,19,30,257,28,105,362,3,20,1,0,1,11,73,0,5,3,23,29.683333333333337,42,32,0
2004-12-12,Dolphins,Broncos,13,5,15,0,1,17,35,144,22,70,214,4,26,0,1,1,4,40,0,6,0,17,26.266666666666666,24,5,13,1,1,16,30,219,40,196,415,0,0,1,2,3,5,43,0,6,0,16,33.733333333333334,17,20,1
2004-12-20,Patriots,Dolphins,18,5,13,1,1,22,35,179,20,52,231,4,19,1,0,1,9,67,0,9,0,17,24.9,24,9,15,0,0,18,29,156,38,166,322,2,15,0,4,4,4,53,0,7,0,18,35.1,28,29,1
2004-12-26,Browns,Dolphins,19,8,19,1,1,25,44,164,25,116,280,2,12,2,0,2,7,35,0,1,0,14,29.566666666666663,14,5,12,0,0,9,16,143,40,142,285,2,18,2,2,4,5,25,0,3,0,16,30.433333333333337,7,10,1
2005-01-02,Dolphins,Ravens,18,4,13,0,0,16,38,248,20,97,345,3,16,0,3,3,5,50,0,5,1,20,26.916666666666668,21,7,16,0,0,14,27,142,41,190,332,0,0,0,0,0,6,50,0,8,2,16,33.083333333333336,23,30,1
2005-09-11,Broncos,Dolphins,21,8,15,0,2,24,36,275,33,151,426,0,0,2,1,3,11,69,0,4,2,12,32.3,19,1,12,1,3,22,48,242,20,70,312,1,9,1,2,3,7,73,0,4,0,14,27.7,10,34,1
2005-09-18,Dolphins,Jets,15,4,14,1,1,20,43,169,18,66,235,2,8,0,1,1,10,88,0,2,0,12,26.016666666666666,20,6,15,0,1,19,30,173,34,98,271,2,17,0,0,0,5,40,0,3,0,12,33.983333333333334,7,17,1
2005-09-25,Panthers,Dolphins,16,6,13,0,0,14,33,171,30,144,315,0,0,0,1,1,13,138,0,5,0,14,27.783333333333335,23,6,13,0,0,19,35,238,26,61,299,4,47,2,1,3,4,39,0,2,0,11,32.21666666666667,24,27,1
2005-10-09,Dolphins,Bills,16,3,9,0,1,21,33,210,20,113,323,2,16,2,3,5,18,102,0,2,0,11,24.8,21,6,14,0,0,20,26,137,36,99,236,3,32,1,0,1,7,63,0,4,0,12,35.2,14,20,1
2005-10-16,Dolphins,Buccaneers,13,3,14,1,3,21,43,243,18,64,307,4,24,2,0,2,9,60,0,2,0,13,24.35,15,8,17,0,0,18,26,162,34,180,342,3,27,1,0,1,9,65,0,3,2,15,35.65,13,27,1
2005-10-21,Chiefs,Dolphins,9,3,13,0,0,12,31,192,14,94,286,2,10,0,1,1,4,30,0,2,0,13,18.333333333333332,24,8,17,0,1,20,34,277,45,185,462,2,12,0,0,0,7,63,0,3,0,15,41.666666666666664,30,20,0
2005-10-30,Dolphins,Saints,20,7,18,0,0,16,28,154,47,188,342,2,14,1,1,2,5,34,0,4,0,15,36.38333333333333,14,0,11,0,2,14,31,113,17,90,203,6,68,1,1,2,8,77,0,1,0,11,23.616666666666667,21,6,0
2005-11-06,Falcons,Dolphins,11,0,9,1,1,13,22,103,25,105,208,0,0,0,1,1,7,60,0,2,0,9,23.75,27,11,17,0,1,22,31,220,41,162,382,3,8,2,0,2,4,28,0,4,0,12,36.25,17,10,0
2005-11-13,Patriots,Dolphins,22,7,17,0,1,25,47,360,25,77,437,0,0,1,1,2,4,69,0,5,0,13,29.55,19,5,14,0,0,21,36,274,25,91,365,2,1,0,2,2,6,38,0,5,0,17,30.45,23,16,0
2005-11-20,Dolphins,Browns,12,2,12,2,4,9,28,55,25,139,194,2,12,0,2,2,7,43,0,2,0,10,24.533333333333335,19,7,16,1,1,17,29,195,39,181,376,0,0,0,1,1,5,35,0,4,0,13,35.46666666666667,0,22,1
2005-11-27,Dolphins,Raiders,21,7,14,0,0,18,31,249,32,145,394,3,12,2,1,3,7,70,0,3,0,15,30.133333333333333,24,7,13,0,0,21,37,185,25,120,305,7,41,1,2,3,13,90,0,3,0,14,29.866666666666667,33,21,0
2005-12-04,Bills,Dolphins,26,8,20,1,2,34,65,361,22,73,434,3,26,1,1,2,13,81,0,5,0,16,28.716666666666665,16,6,14,0,0,14,27,202,33,92,294,2,25,2,1,3,7,55,0,3,0,15,31.283333333333335,23,24,1
2005-12-11,Dolphins,Chargers,14,2,10,0,0,14,22,229,26,71,300,0,0,2,0,2,3,12,0,4,0,13,19.716666666666665,27,11,19,3,4,35,52,245,27,96,341,3,34,2,1,3,7,49,0,3,0,10,40.28333333333333,23,21,0
2005-12-18,Jets,Dolphins,14,4,13,0,0,14,29,169,31,128,297,1,6,0,1,1,8,92,0,2,0,14,25.966666666666665,24,4,14,0,2,28,42,298,25,99,397,6,29,3,0,3,5,39,0,4,0,16,34.03333333333333,20,24,1
2005-12-24,Titans,Dolphins,19,6,17,0,0,14,30,130,38,192,322,3,21,1,1,2,4,30,0,4,0,16,28.2,11,4,16,0,1,19,37,142,25,92,234,4,24,1,2,3,5,28,0,2,0,17,31.8,10,24,1
2006-01-01,Dolphins,Patriots,25,9,17,0,0,22,35,230,40,148,378,2,9,0,0,0,9,77,0,4,0,11,38.1,16,5,14,3,3,14,28,204,28,55,259,1,1,0,1,1,6,45,0,4,0,13,21.9,28,26,0
2006-09-07,Dolphins,Steelers,15,5,13,0,1,18,37,240,18,38,278,3,22,0,2,2,6,63,2,3,0,12,24.55,20,7,15,1,1,15,25,196,38,146,342,3,13,1,0,1,1,10,1,2,2,13,35.45,17,28,1
2006-09-17,Bills,Dolphins,15,6,15,1,1,23,32,190,20,92,282,7,60,0,1,1,6,75,1,2,0,11,29.016666666666666,12,4,13,0,0,11,18,66,32,105,171,2,17,0,0,0,4,30,1,3,0,11,30.983333333333334,16,6,0
2006-09-24,Titans,Dolphins,17,6,16,0,0,17,26,130,36,159,289,6,38,1,0,1,5,29,1,2,0,12,35.483333333333334,14,6,14,0,0,19,33,254,22,62,316,2,15,1,2,3,6,47,0,1,0,11,24.516666666666666,10,13,1
2006-10-01,Dolphins,Texans,15,3,12,1,1,23,39,219,14,70,289,5,30,0,0,0,5,35,1,3,0,10,26.083333333333332,19,9,16,0,1,22,29,211,33,65,276,5,19,1,1,2,2,15,2,3,0,10,33.916666666666664,15,17,1
2006-10-08,Dolphins,Patriots,19,4,14,0,1,26,41,221,21,62,283,1,11,1,2,3,10,81,1,1,0,10,30.283333333333335,17,5,15,2,2,16,29,134,34,79,213,1,6,1,0,1,7,59,2,5,0,11,29.716666666666665,10,20,1
2006-10-15,Dolphins,Jets,24,8,15,0,1,27,43,266,29,129,395,0,0,1,2,3,6,61,2,3,0,12,31.733333333333334,15,4,13,0,0,17,29,169,27,103,272,2,6,0,0,0,8,70,0,2,0,12,28.266666666666666,17,20,1
2006-10-22,Packers,Dolphins,26,7,18,3,3,33,62,381,17,67,448,4,33,0,3,3,8,70,2,3,0,14,32.016666666666666,19,4,15,2,2,19,35,191,29,155,346,2,15,1,0,1,9,74,1,3,2,14,27.983333333333334,34,24,0
2006-11-05,Dolphins,Bears,17,7,17,0,0,16,32,137,35,161,298,0,0,0,2,2,11,69,2,5,2,14,29.9,20,5,16,0,2,18,42,189,28,103,292,3,21,3,3,6,7,45,0,1,0,13,30.1,31,13,0
2006-11-12,Chiefs,Dolphins,16,7,17,0,1,19,36,189,36,117,306,1,12,1,0,1,1,3,1,2,0,13,35.833333333333336,14,3,14,0,1,15,38,185,19,80,265,3,16,0,0,0,7,65,1,2,0,13,24.166666666666668,10,13,1
2006-11-19,Vikings,Dolphins,15,5,13,0,0,26,42,247,13,7,254,1,7,1,1,2,5,40,1,3,4,14,24.0,25,5,17,4,4,26,44,247,35,114,361,3,15,2,1,3,6,49,2,4,0,15,36.0,20,24,1
2006-11-23,Dolphins,Lions,18,7,14,0,0,19,29,209,35,186,395,1,4,1,1,2,11,100,3,6,0,12,34.06666666666667,13,2,12,0,2,22,40,199,10,21,220,8,53,1,1,2,7,55,1,1,0,13,25.933333333333337,27,10,0
2006-12-03,Jaguars,Dolphins,20,7,14,0,1,27,42,241,19,68,309,4,26,0,2,2,1,10,1,3,0,10,29.066666666666663,18,7,12,0,0,16,22,203,31,150,353,4,26,1,0,1,7,56,2,3,0,9,30.933333333333337,24,10,0
2006-12-10,Patriots,Dolphins,19,3,12,1,1,18,30,184,31,131,315,1,6,0,0,0,3,30,1,4,0,12,31.333333333333332,12,7,15,0,0,14,28,66,25,123,189,5,24,3,0,3,9,71,0,0,0,10,28.666666666666668,0,21,1
2006-12-17,Dolphins,Bills,12,4,16,1,3,14,33,100,28,112,212,2,18,0,2,2,2,25,0,1,0,13,28.333333333333332,13,6,15,0,0,13,19,186,37,100,286,3,14,2,0,2,5,17,0,0,0,13,31.666666666666668,0,21,1
2006-12-25,Jets,Dolphins,14,1,13,0,0,18,31,129,24,124,253,3,17,0,0,0,7,78,1,2,0,12,29.466666666666665,12,7,18,0,1,14,29,229,30,95,324,1,8,1,0,1,1,12,0,3,0,13,30.533333333333335,13,10,0
2006-12-31,Dolphins,Colts,19,8,15,0,0,18,36,204,26,150,354,2,6,0,1,1,3,20,1,4,0,10,29.2,24,8,14,0,0,22,37,282,31,117,399,0,0,1,0,1,5,45,2,3,0,11,30.8,22,27,1
2007-09-09,Dolphins,Commanders,17,4,13,0,0,24,38,207,20,66,273,2,12,1,0,1,8,61,1,3,0,12,30.55,19,7,14,0,0,12,21,209,41,191,400,2,13,0,2,2,7,65,1,2,0,12,35.05,13,16,1
2007-09-16,Cowboys,Dolphins,21,6,12,0,0,23,40,273,21,61,334,2,14,1,4,5,7,57,1,2,0,14,24.95,19,5,14,1,2,14,29,186,36,166,352,1,0,0,0,0,11,101,2,5,0,12,35.05,37,20,0
2007-09-23,Dolphins,Jets,28,3,9,1,1,23,36,312,23,112,424,1,6,0,1,1,9,56,2,3,0,9,28.166666666666668,22,8,13,0,0,15,22,115,38,141,256,1,9,0,0,0,5,26,2,4,1,8,31.833333333333332,28,31,1
2007-09-30,Raiders,Dolphins,13,3,11,2,2,14,25,137,20,141,278,2,21,0,2,2,5,34,2,4,0,10,24.883333333333333,21,9,15,2,3,5,12,70,49,299,369,1,5,1,0,1,2,15,4,4,0,9,35.11666666666667,35,17,0
2007-10-07,Dolphins,Texans,17,5,11,0,0,16,29,148,25,137,285,1,8,0,1,1,6,50,1,3,0,9,28.733333333333334,20,6,12,1,1,20,34,278,28,74,352,2,16,1,1,2,6,67,1,2,0,10,31.166666666666668,19,22,1
2007-10-14,Dolphins,Browns,24,7,14,2,2,24,43,246,23,110,356,2,10,0,2,2,8,90,4,5,0,11,29.633333333333333,24,8,12,0,0,18,25,244,35,140,384,1,1,1,0,1,5,32,4,5,0,11,30.366666666666667,31,41,1
2007-10-21,Patriots,Dolphins,25,4,13,3,3,24,37,203,30,179,382,3,33,1,1,2,4,41,3,4,2,11,35.083333333333336,23,3,7,0,0,22,28,359,22,84,443,1,10,0,1,1,5,40,2,3,1,11,24.916666666666668,49,28,0
2007-10-28,Giants,Dolphins,18,6,13,0,0,17,30,119,26,126,245,3,30,2,0,2,7,61,1,2,0,10,27.916666666666668,19,3,11,1,1,8,22,49,37,189,238,1,10,1,0,1,7,60,1,3,0,11,32.083333333333336,13,10,0
2007-11-11,Bills,Dolphins,15,9,19,1,3,16,29,126,38,143,269,1,5,0,0,0,7,39,1,2,0,9,36.983333333333334,15,2,10,1,1,12,23,151,25,63,214,2,6,0,1,1,2,10,1,2,0,12,23.016666666666666,13,10,0
2007-11-18,Dolphins,Eagles,9,2,11,0,1,9,22,109,25,77,186,0,0,0,0,0,3,15,0,1,1,12,25.183333333333337,20,8,16,0,0,16,30,150,39,202,352,0,0,0,3,3,4,40,2,3,0,11,34.81666666666667,7,17,1
2007-11-26,Dolphins,Steelers,9,3,12,0,2,14,24,110,23,49,159,4,22,2,0,2,4,19,0,0,0,11,25.766666666666666,13,4,12,0,1,18,21,132,29,84,216,5,33,0,1,1,3,30,0,1,0,9,34.233333333333334,0,3,1
2007-12-02,Jets,Dolphins,12,6,16,2,2,23,39,150,18,37,187,3,27,2,3,5,4,42,0,0,2,13,25.0,20,10,18,0,0,15,24,209,40,163,372,6,27,1,1,2,2,11,4,7,0,12,35.0,40,13,0
2007-12-09,Dolphins,Bills,18,4,16,1,3,23,44,220,21,65,285,5,27,3,2,5,6,55,1,2,0,14,29.5,20,4,12,0,0,11,23,165,40,224,389,0,0,1,0,1,8,64,2,2,2,15,30.5,17,38,1
2007-12-16,Ravens,Dolphins,21,10,19,1,1,23,39,288,29,72,360,5,27,0,0,0,4,25,1,4,0,11,35.55,21,9,18,0,0,15,30,182,36,163,345,4,26,0,1,1,1,5,1,3,0,11,31.216666666666665,16,22,1
2007-12-23,Dolphins,Patriots,15,4,16,0,2,18,41,133,22,108,241,7,38,0,0,0,4,32,0,2,0,13,31.733333333333334,19,7,14,0,1,18,33,204,25,196,400,3,11,2,2,4,2,18,2,2,0,13,28.266666666666666,7,28,1
2007-12-30,Bengals,Dolphins,21,5,13,0,0,27,42,250,25,86,336,1,8,1,0,1,5,55,3,3,0,11,31.683333333333337,23,5,10,0,0,23,32,316,24,77,393,0,0,0,1,1,3,20,3,4,2,13,28.316666666666663,38,25,0
2008-09-07,Jets,Dolphins,18,3,13,1,2,26,43,228,17,49,277,4,23,0,1,1,4,59,2,4,0,12,28.983333333333334,15,5,13,1,1,15,22,181,31,112,293,3,13,1,0,1,7,40,2,3,0,12,31.016666666666666,20,14,0
2008-09-14,Dolphins,Cardinals,17,3,12,2,2,17,32,164,24,72,236,2,15,0,0,0,6,42,1,2,0,8,28.1,22,7,13,0,0,20,26,364,31,81,445,2,12,0,0,0,8,45,3,4,0,8,31.9,10,31,1
2008-09-21,Dolphins,Patriots,23,4,9,0,0,18,21,245,36,216,461,0,0,0,0,0,5,35,4,4,0,10,32.55,14,4,15,2,3,22,35,137,19,78,215,5,19,1,1,2,2,10,1,3,0,11,27.45,38,13,0
2008-10-05,Chargers,Dolphins,23,7,14,1,1,22,29,223,39,167,390,2,5,1,0,1,1,5,2,2,0,9,36.68333333333333,10,3,12,0,1,13,28,142,19,60,202,2,17,0,0,0,4,46,1,3,0,10,23.316666666666663,10,17,1
2008-10-12,Dolphins,Texans,14,2,10,0,0,19,25,274,24,96,370,2,10,0,1,1,4,30,2,2,0,13,27.716666666666665,23,6,15,2,2,22,42,371,27,114,485,1,8,2,2,4,1,5,2,4,1,12,32.28333333333333,28,29,1
2008-10-19,Ravens,Dolphins,21,5,13,0,1,24,35,288,22,71,359,1,7,0,1,1,6,28,1,4,0,10,28.283333333333335,22,6,13,1,1,17,23,218,36,139,357,2,14,1,0,1,7,67,2,4,2,10,31.716666666666665,27,13,0
2008-10-26,Bills,Dolphins,19,3,11,0,0,22,30,306,27,52,358,1,8,1,0,1,7,51,2,5,0,11,31.2,19,4,14,0,0,21,35,220,27,119,339,2,7,3,1,4,7,64,1,3,0,12,28.8,16,25,1
