date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2003-09-14,49ers,Rams,20,4,14,2,2,21,38,242,26,148,390,1,1,0,1,1,13,121,0,7,0,17,30.05,21,6,14,0,0,25,36,190,24,88,278,5,46,4,0,4,4,43,0,9,0,17,31.95,24,27,1
2003-09-21,Browns,49ers,15,5,15,0,2,21,35,190,24,75,265,2,8,0,1,1,8,88,0,5,0,12,31.25,20,9,14,0,0,25,38,200,19,51,251,3,22,1,1,2,7,60,0,5,0,11,28.75,13,12,0
2003-09-28,49ers,Vikings,18,6,15,1,4,23,41,227,25,145,372,4,27,0,3,3,9,55,0,7,0,15,30.966666666666665,19,5,10,0,0,16,21,252,30,102,354,2,15,0,0,0,4,29,0,5,0,12,29.033333333333335,7,35,1
2003-10-05,Lions,49ers,20,6,15,0,0,15,27,183,39,142,325,2,9,0,1,1,4,45,0,6,0,16,34.38333333333333,15,2,11,0,1,20,36,221,20,84,305,0,0,0,2,2,5,48,0,6,0,17,25.616666666666667,17,24,1
2003-10-12,49ers,Seahawks,19,5,12,0,0,16,27,150,29,111,261,4,18,1,0,1,6,33,0,8,0,15,27.566666666666663,21,8,15,0,0,17,27,186,34,147,333,4,21,0,1,1,8,105,0,6,0,15,32.43333333333333,19,20,1
2003-10-19,Buccaneers,49ers,22,3,13,1,2,15,29,246,41,212,458,1,7,1,1,2,5,35,0,6,0,13,33.13333333333333,14,3,12,1,1,25,41,258,14,68,326,2,7,1,3,4,6,74,0,4,0,16,26.866666666666667,7,24,1
2003-10-26,49ers,Cardinals,15,7,14,0,0,15,28,149,27,106,255,2,6,1,0,1,6,36,0,3,1,15,27.05,18,6,15,0,0,14,25,93,44,221,314,1,4,0,1,1,6,55,0,5,0,14,37.93333333333333,13,16,1
2003-11-02,Rams,49ers,24,9,13,0,0,19,29,224,35,165,389,1,12,1,1,2,7,39,0,5,1,13,34.31666666666667,18,3,9,0,1,26,42,331,8,9,340,5,47,1,2,3,7,50,0,6,0,15,25.683333333333337,10,30,1
2003-11-17,Steelers,49ers,17,4,12,0,1,21,27,254,32,169,423,0,0,0,0,0,4,20,0,4,0,15,30.533333333333335,21,8,16,0,1,26,45,305,20,44,349,2,15,1,1,2,3,30,0,5,0,17,29.466666666666665,14,30,1
2003-11-23,49ers,Packers,13,3,12,1,1,14,30,119,21,73,192,4,23,0,1,1,6,45,0,4,0,13,25.283333333333335,18,8,15,0,0,10,15,136,48,243,379,1,2,0,3,3,4,40,0,5,0,13,34.71666666666667,10,20,1
2003-11-30,49ers,Ravens,10,4,15,0,2,17,36,158,30,106,264,0,0,0,4,4,6,46,0,5,0,24,32.65,15,5,14,1,1,14,25,165,29,117,282,1,12,1,1,2,4,25,0,6,2,17,27.35,6,44,1
2003-12-07,Cardinals,49ers,30,6,12,0,1,20,29,264,36,232,496,1,3,1,0,1,5,54,0,6,0,16,31.95,18,3,14,2,3,19,40,151,22,59,210,3,28,1,1,2,1,13,0,8,0,19,28.05,14,50,1
2003-12-14,49ers,Bengals,31,6,9,0,0,26,33,331,27,171,502,1,13,3,0,3,7,50,0,13,0,17,26.816666666666663,23,7,13,2,2,18,25,168,37,225,393,2,21,0,0,0,4,40,0,8,2,15,33.18333333333333,38,41,1
2003-12-21,49ers,Eagles,22,6,14,0,2,15,29,211,43,203,414,2,14,1,0,1,8,70,0,10,0,18,36.31666666666667,18,3,10,1,1,17,27,205,19,88,293,5,33,1,2,3,5,35,0,7,1,18,24.766666666666666,31,28,0
2003-12-27,Seahawks,49ers,14,4,14,0,1,22,38,231,22,59,290,3,17,0,1,1,6,45,0,7,0,18,28.15,25,6,13,0,0,24,37,305,32,89,394,1,10,1,2,3,6,43,0,5,0,17,31.85,24,17,0
2004-09-12,Falcons,49ers,21,7,17,1,1,27,46,266,23,93,359,3,20,1,1,2,10,57,0,8,0,15,33.45,14,1,11,1,1,13,22,132,28,95,227,4,31,0,1,1,7,72,0,5,0,17,26.55,21,19,0
2004-09-19,49ers,Saints,22,5,13,0,0,18,32,190,34,180,370,2,15,2,1,3,10,125,0,11,0,18,31.85,17,6,14,0,0,25,34,256,24,46,302,3,23,1,0,1,9,86,0,7,0,18,28.15,27,30,1
2004-09-26,49ers,Seahawks,9,2,13,1,1,19,32,127,18,48,175,3,26,2,2,4,6,50,0,5,0,18,25.566666666666663,24,5,13,1,1,22,32,257,37,117,374,1,6,0,0,0,3,19,0,7,0,13,34.43333333333333,0,34,1
2004-10-03,Rams,49ers,26,7,12,1,2,31,47,274,19,58,332,3,25,1,1,2,5,30,0,7,0,13,25.633333333333333,24,4,10,1,1,17,25,186,36,174,360,0,0,0,0,0,5,43,0,7,0,11,34.36666666666667,24,14,0
2004-10-10,Cardinals,49ers,28,6,15,1,1,38,57,391,19,57,448,5,26,2,0,2,11,85,0,8,1,19,32.56666666666667,19,5,14,1,1,19,34,217,29,103,320,2,14,0,1,1,8,60,0,7,0,19,30.816666666666663,28,31,1
2004-10-17,49ers,Jets,19,5,12,0,0,18,28,272,27,99,371,3,14,1,1,2,7,61,0,4,0,15,27.733333333333334,22,7,14,0,0,20,30,222,32,152,374,0,0,0,0,0,4,29,0,5,0,13,32.266666666666666,14,22,1
2004-10-31,49ers,Bears,10,3,16,1,2,16,36,100,23,62,162,3,22,1,1,2,5,30,0,5,2,20,26.916666666666668,14,3,14,1,1,13,25,134,33,120,254,5,34,2,1,3,8,58,0,5,2,18,33.083333333333336,13,23,1
2004-11-07,Seahawks,49ers,19,3,11,1,1,23,35,243,21,74,317,3,16,0,1,1,3,29,0,7,0,18,27.383333333333333,26,9,14,0,0,17,28,269,37,184,453,3,16,0,0,0,7,55,0,7,2,17,32.61666666666667,42,27,0
2004-11-14,Panthers,49ers,23,8,16,1,1,22,37,247,33,110,357,4,37,1,4,5,7,60,0,9,0,21,36.68333333333333,17,2,9,0,0,19,34,301,18,57,358,1,2,2,0,2,7,49,0,9,0,19,23.316666666666663,37,27,0
2004-11-21,49ers,Buccaneers,13,1,12,1,1,15,31,125,23,72,197,5,22,1,1,2,4,30,0,3,0,18,26.45,19,7,12,0,0,15,21,193,35,159,352,2,17,0,2,2,5,50,0,5,2,13,33.55,3,35,1
2004-11-28,Dolphins,49ers,16,5,16,0,0,23,38,147,24,77,224,8,34,3,0,3,6,58,0,4,2,18,32.53333333333333,15,3,14,0,0,17,33,151,26,49,200,1,8,1,1,2,7,50,0,2,2,19,27.466666666666665,24,17,0
2004-12-05,49ers,Rams,9,2,13,1,1,10,21,97,27,63,160,4,24,0,1,1,6,35,0,2,0,15,26.666666666666668,19,7,14,0,0,21,31,214,31,136,350,3,24,1,1,2,8,59,0,3,0,12,33.333333333333336,6,16,1
2004-12-12,49ers,Cardinals,23,6,17,1,1,18,34,184,41,168,352,1,7,1,0,1,7,70,0,6,0,20,36.38333333333333,25,7,16,0,0,26,44,299,25,75,374,1,8,1,1,2,9,61,0,6,0,17,29.983333333333334,31,28,0
2004-12-18,Commanders,49ers,15,3,13,1,2,20,38,199,18,55,254,1,7,0,4,4,5,45,0,8,0,20,23.016666666666666,17,7,16,0,0,18,27,209,40,128,337,1,5,1,0,1,11,93,0,5,2,17,36.983333333333334,26,16,0
2004-12-26,Bills,49ers,12,3,10,1,1,9,20,91,28,98,189,3,18,1,3,4,4,30,0,7,0,19,25.05,27,9,14,0,2,23,36,215,36,226,441,1,1,1,0,1,5,46,0,6,0,12,34.95,41,7,0
2005-01-02,49ers,Patriots,15,6,16,2,4,18,29,183,35,135,318,1,6,2,0,2,7,64,0,7,0,15,30.8,23,1,7,1,2,23,34,231,28,174,405,1,5,2,1,3,4,37,0,6,0,12,29.2,7,21,1
2005-09-11,Rams,49ers,12,1,7,0,0,13,18,183,21,34,217,2,9,2,0,2,5,30,0,2,1,11,20.616666666666667,26,8,20,4,4,34,56,316,26,89,405,7,46,0,1,1,7,48,0,5,0,10,39.38333333333333,25,28,1
2005-09-18,49ers,Eagles,8,3,12,0,0,13,27,84,17,58,142,3,23,0,3,3,2,15,0,1,0,10,22.05,30,7,10,0,0,33,39,443,30,140,583,2,15,1,0,1,6,50,0,5,0,12,37.95,3,42,1
2005-09-25,Cowboys,49ers,19,6,12,0,0,21,34,266,25,124,390,2,3,1,2,3,8,67,0,3,2,12,27.916666666666668,26,6,13,1,3,24,38,348,32,95,443,2,15,1,2,3,6,45,0,5,0,13,32.083333333333336,34,31,0
2005-10-02,49ers,Cardinals,8,4,12,0,1,17,31,117,14,51,168,5,43,3,1,4,8,52,0,1,3,12,22.2,24,8,19,0,0,32,46,366,34,97,463,3,19,3,0,3,4,37,0,5,0,12,37.8,14,31,1
2005-10-09,Colts,49ers,12,3,14,1,1,9,23,44,28,133,177,5,30,1,4,5,7,40,0,1,0,12,29.133333333333333,22,6,10,1,1,23,31,245,28,120,365,1,10,1,2,3,10,80,0,4,2,9,30.866666666666667,28,3,0
2005-10-23,49ers,Commanders,9,3,12,0,0,8,16,54,26,140,194,5,38,1,1,2,5,29,0,2,0,15,26.7,24,5,11,0,0,14,21,253,39,204,457,1,7,0,0,0,8,60,0,7,0,13,33.3,17,52,1
2005-10-30,Buccaneers,49ers,9,2,16,0,0,8,19,50,39,158,208,0,0,0,0,0,7,65,0,1,0,18,30.316666666666663,13,3,14,0,0,21,34,232,20,43,275,5,32,1,2,3,8,65,0,1,0,15,29.683333333333337,10,15,1
2005-11-06,Giants,49ers,9,3,14,1,1,12,21,86,22,52,138,3,16,0,1,1,12,80,0,0,0,11,26.916666666666668,19,6,16,2,3,18,33,251,32,93,344,0,0,0,0,0,10,81,0,3,0,13,33.083333333333336,24,6,0
2005-11-13,49ers,Bears,9,2,16,0,1,1,13,28,46,133,161,0,0,1,1,2,10,80,0,3,0,9,31.1,12,4,13,0,1,8,14,67,40,172,239,0,0,3,1,4,5,34,0,4,0,15,28.9,9,17,1
2005-11-20,Seahawks,49ers,17,5,13,0,0,18,29,226,26,110,336,4,23,1,0,1,6,34,0,5,0,12,31.666666666666668,21,5,15,1,1,19,31,228,34,145,373,1,5,0,0,0,5,75,0,4,0,13,28.333333333333332,27,25,0
2005-11-27,49ers,Titans,15,3,15,3,3,23,43,187,22,74,261,2,5,2,2,4,4,35,0,3,2,16,28.266666666666666,15,3,16,2,3,23,41,343,27,118,461,0,0,0,1,1,10,70,0,4,0,14,31.733333333333334,22,33,1
2005-12-04,Cardinals,49ers,11,2,9,0,0,16,24,169,20,51,220,3,16,1,3,4,6,44,0,1,0,12,25.25,18,5,16,0,1,29,45,339,23,65,404,2,15,0,2,2,11,80,0,4,0,12,34.75,17,10,0
2005-12-11,49ers,Seahawks,8,2,12,0,0,9,22,51,21,62,113,4,26,1,1,2,7,82,0,0,0,12,23.783333333333335,31,6,10,0,0,24,30,253,40,185,438,1,6,0,1,1,8,54,0,4,0,13,36.21666666666667,3,41,1
2005-12-18,49ers,Jaguars,11,1,13,0,1,8,24,107,25,110,217,2,16,0,1,1,8,56,0,2,0,15,24.333333333333332,21,6,17,0,1,21,40,202,35,134,336,2,14,0,0,0,10,84,0,3,0,14,35.666666666666664,9,10,1
2005-12-24,49ers,Rams,15,2,8,0,0,12,16,104,29,217,321,5,27,0,0,0,6,39,0,1,0,13,27.616666666666667,20,5,11,0,1,33,41,345,21,44,389,1,9,0,2,2,4,24,0,3,0,11,32.38333333333333,24,20,0
2006-01-01,Texans,49ers,19,7,19,0,0,16,29,142,47,182,324,3,17,0,1,1,5,32,0,3,2,17,44.05,13,4,15,0,0,18,36,196,25,88,284,0,0,0,2,2,8,74,0,3,0,15,27.083333333333332,17,20,1
2006-09-10,49ers,Cardinals,19,1,9,1,1,23,40,286,18,107,393,1,2,2,0,2,8,62,2,4,0,13,24.966666666666665,23,7,14,0,0,23,37,283,29,84,367,3,18,1,0,1,11,85,4,6,0,12,35.03333333333333,27,34,1
2006-09-17,Rams,49ers,14,4,12,0,0,11,22,233,33,127,360,0,0,1,0,1,2,20,0,3,0,11,25.383333333333333,17,7,17,1,1,19,34,147,28,118,265,6,38,1,0,1,6,40,1,2,0,11,34.61666666666667,13,20,1
2006-09-24,Eagles,49ers,23,7,18,1,1,27,46,269,28,123,392,3,24,2,0,2,8,64,3,4,0,13,35.35,16,5,12,0,0,18,33,266,18,150,416,3,30,1,0,1,9,72,3,5,2,14,24.65,38,24,0
2006-10-01,49ers,Chiefs,10,3,13,0,0,13,25,76,22,89,165,4,16,2,2,4,6,73,0,0,0,11,24.75,23,8,15,0,0,18,23,208,40,125,333,0,0,0,0,0,3,30,3,4,1,12,35.25,0,41,1
2006-10-08,Raiders,49ers,18,5,11,0,2,15,19,165,41,165,330,0,0,0,1,1,3,20,2,5,2,12,35.21666666666667,18,3,9,1,1,18,32,216,23,154,370,1,0,1,4,5,5,35,2,4,0,11,24.783333333333335,20,34,1
2006-10-15,Chargers,49ers,15,4,11,0,1,20,31,182,14,92,274,5,32,1,1,2,9,116,2,2,0,11,24.2,30,12,15,0,0,29,39,334,30,87,421,0,0,0,0,0,6,51,4,5,0,11,35.8,48,19,0
2006-10-29,49ers,Bears,12,3,10,0,1,14,25,121,19,127,248,2,14,3,2,5,5,38,1,2,0,11,22.916666666666668,24,7,14,1,2,25,32,257,35,145,402,1,6,0,0,0,5,49,4,7,0,12,37.083333333333336,10,41,1
2006-11-05,Vikings,49ers,8,3,13,0,0,13,21,91,26,42,133,3,14,0,1,1,5,56,0,2,0,12,25.25,17,5,14,0,1,21,31,103,33,135,238,3,33,2,1,3,6,65,0,1,0,10,34.75,3,9,1
2006-11-12,49ers,Lions,17,10,19,0,0,14,21,117,44,198,315,3,19,1,0,1,5,51,0,4,0,11,38.81666666666667,16,3,9,0,1,19,30,180,17,71,251,3,22,3,1,4,5,40,1,4,0,10,21.183333333333337,19,13,0
2006-11-19,Seahawks,49ers,18,3,13,0,0,19,25,154,34,262,416,1,9,1,0,1,5,39,2,5,0,13,36.2,15,1,8,0,2,19,31,233,21,70,303,2,19,2,3,5,5,30,0,0,0,13,23.8,14,20,1
2006-11-26,49ers,Rams,20,5,11,0,0,13,25,148,31,171,319,0,0,1,2,3,5,34,2,3,0,10,29.433333333333337,23,8,16,2,2,24,37,209,29,140,349,2,19,0,1,1,5,35,1,2,0,10,30.566666666666663,17,20,1
2006-12-03,49ers,Saints,10,3,11,0,0,14,28,145,15,57,202,4,26,0,3,3,7,37,0,1,0,13,22.683333333333337,23,8,16,1,1,17,28,185,41,190,375,1,1,0,0,0,3,47,4,6,0,12,37.31666666666667,10,34,1
2006-12-10,Packers,49ers,13,3,12,1,1,12,29,194,25,146,340,1,7,1,2,3,4,25,2,5,0,13,26.483333333333334,19,6,15,0,1,22,34,281,34,139,420,1,12,0,0,0,2,10,1,4,0,13,33.516666666666666,30,19,0
2006-12-14,49ers,Seahawks,15,7,17,1,1,14,25,162,38,228,390,0,0,0,0,0,10,87,3,4,0,14,31.066666666666663,22,5,13,0,1,20,37,210,27,90,300,3,10,0,2,2,3,20,1,2,0,12,28.933333333333337,24,14,0
2006-12-24,Cardinals,49ers,14,2,9,1,1,18,29,174,12,49,223,4,16,1,1,2,3,35,2,3,0,9,22.333333333333332,21,8,16,1,1,18,26,249,41,123,372,2,18,1,0,1,5,45,2,6,0,10,37.666666666666664,26,20,0
2006-12-31,49ers,Broncos,17,9,20,1,2,17,33,171,39,189,360,4,23,0,1,1,8,61,0,3,2,15,38.96666666666667,19,3,13,0,0,21,34,210,27,115,325,3,20,1,2,3,8,49,1,4,2,16,34.1,26,23,0
2007-09-10,Cardinals,49ers,16,3,12,1,1,15,31,102,22,92,194,3,24,1,0,1,6,40,2,4,0,13,25.466666666666665,20,6,15,0,0,14,28,100,38,161,261,1,2,0,2,2,10,71,2,3,0,12,34.53333333333333,17,20,1
2007-09-16,49ers,Rams,8,3,13,1,1,11,17,97,28,89,186,4,29,2,0,2,3,21,1,1,0,13,28.183333333333337,20,5,14,0,1,24,41,331,23,61,392,6,37,3,0,3,4,34,1,3,0,11,31.816666666666663,17,16,0
2007-09-23,49ers,Steelers,17,5,15,0,1,17,35,198,22,91,289,2,11,0,1,1,2,10,0,2,0,13,28.666666666666668,19,7,12,0,0,13,20,145,33,205,350,2,15,1,0,1,3,13,1,3,3,10,31.333333333333332,16,37,1
2007-09-30,Seahawks,49ers,9,2,14,0,1,12,34,75,19,109,184,6,53,1,2,3,9,65,0,0,0,16,23.833333333333332,17,5,17,0,0,23,32,278,37,93,371,2,3,0,1,1,3,15,2,5,0,15,36.166666666666664,23,3,0
2007-10-07,Ravens,49ers,6,3,12,0,0,12,19,114,19,49,163,3,12,0,1,1,4,48,0,0,0,10,22.0,19,7,19,1,1,29,43,214,33,101,315,0,0,0,0,0,7,40,0,2,0,12,38.0,9,7,0
2007-10-21,49ers,Giants,20,4,13,2,2,23,38,164,18,103,267,6,45,2,2,4,13,82,2,3,0,12,28.7,21,7,13,0,0,18,32,139,31,140,279,1,7,0,1,1,8,67,3,4,2,12,31.3,15,33,1
2007-10-28,Saints,49ers,15,10,19,0,1,22,43,177,21,83,260,2,13,1,0,1,7,66,1,2,0,12,27.416666666666668,26,7,13,0,1,31,39,336,27,102,438,0,0,1,0,1,4,25,4,6,0,11,32.583333333333336,31,10,0
2007-11-04,49ers,Falcons,16,3,13,0,0,17,38,135,24,116,251,2,14,1,3,4,4,30,1,3,0,13,29.3,15,6,16,1,2,14,25,131,39,155,286,1,7,0,1,1,5,31,2,4,0,14,30.7,16,20,1
2007-11-12,49ers,Seahawks,6,1,12,0,3,12,28,94,16,79,173,3,20,2,0,2,10,53,0,1,0,13,20.1,27,6,14,0,0,27,40,274,36,106,380,1,4,1,1,2,4,39,3,4,0,13,39.9,0,24,1
2007-11-18,Rams,49ers,13,3,14,0,0,20,42,212,16,32,244,3,19,0,2,2,7,39,0,1,0,13,25.7,15,6,18,1,1,21,32,105,29,102,207,6,50,0,0,0,3,20,1,2,0,14,34.3,13,9,0
2007-11-25,49ers,Cardinals,21,4,13,0,2,25,39,237,25,137,374,3,19,0,0,0,3,42,2,3,2,15,31.533333333333335,25,4,14,2,2,35,49,456,24,96,552,4,30,2,2,4,10,70,2,4,0,18,38.7,37,31,0
2007-12-02,49ers,Panthers,12,3,11,0,1,14,29,136,17,59,195,6,35,2,4,6,7,55,1,1,0,14,21.633333333333333,20,9,18,0,0,17,26,157,44,166,323,2,12,0,2,2,7,65,3,5,2,15,38.36666666666667,14,31,1
2007-12-09,Vikings,49ers,17,8,16,1,2,29,46,209,20,73,282,3,17,4,1,5,7,35,1,2,0,13,31.783333333333335,11,5,14,0,0,16,25,163,31,117,280,0,0,1,0,1,3,25,1,1,2,14,28.216666666666665,27,7,0
2007-12-15,Bengals,49ers,22,9,15,0,1,21,28,181,37,156,337,2,16,0,0,0,3,15,2,4,0,8,35.983333333333334,15,3,10,1,2,19,31,252,19,61,313,0,0,0,0,0,1,15,0,2,0,8,24.016666666666666,13,20,1
2007-12-23,Buccaneers,49ers,11,4,14,0,0,11,24,116,29,97,213,2,7,1,1,2,8,72,1,1,0,16,25.516666666666666,20,7,19,1,3,30,52,367,24,67,434,4,14,1,1,2,8,56,1,3,0,14,34.483333333333334,19,21,1
2007-12-30,49ers,Browns,9,4,14,0,1,13,22,73,24,112,185,5,31,0,0,0,4,29,1,1,0,12,28.233333333333334,18,7,15,0,0,14,28,195,36,163,358,1,2,0,1,1,9,75,0,3,1,12,31.766666666666666,7,20,1
2008-09-07,Cardinals,49ers,13,3,8,0,0,14,20,183,20,108,291,4,12,4,1,5,3,20,0,1,0,11,22.916666666666668,18,5,16,2,3,19,30,176,39,109,285,3,21,0,0,0,4,40,2,7,0,11,37.083333333333336,23,13,0
2008-09-14,49ers,Seahawks,20,5,14,0,0,20,32,272,23,93,365,8,49,1,0,1,9,60,2,5,2,13,34.46666666666667,22,5,13,0,0,18,36,182,34,169,351,1,7,1,2,3,10,75,1,4,1,12,30.2,33,30,0
2008-09-21,Lions,49ers,25,5,13,1,1,16,23,188,39,182,370,1,1,0,0,0,3,30,3,4,0,12,35.9,14,5,13,1,1,15,31,124,20,116,240,4,22,0,2,2,9,61,0,0,0,11,24.1,13,31,1
2008-09-28,49ers,Saints,20,3,10,1,1,18,36,221,19,91,312,6,36,1,2,3,9,63,1,4,0,11,27.083333333333332,24,6,11,0,1,23,35,363,32,104,467,0,0,1,1,2,13,123,2,4,0,11,32.916666666666664,17,31,1
2008-10-05,Patriots,49ers,12,1,9,0,2,14,29,122,18,77,199,1,8,0,3,3,6,37,3,3,0,13,20.133333333333333,25,8,17,1,1,22,32,233,43,144,377,5,26,0,2,2,4,56,2,3,0,13,39.86666666666667,30,21,0
2008-10-12,Eagles,49ers,14,2,12,1,1,17,30,175,27,131,306,3,24,1,2,3,10,58,1,4,1,14,33.31666666666667,21,6,12,0,0,23,36,280,21,103,383,0,0,0,1,1,2,10,3,7,2,12,26.683333333333337,40,26,0
2008-10-19,49ers,Giants,13,2,10,0,1,16,28,218,16,35,253,6,38,1,2,3,13,134,0,1,1,13,25.5,17,4,14,1,1,16,31,161,32,112,273,0,0,0,0,0,11,80,2,4,0,14,34.5,17,29,1
2008-10-26,Seahawks,49ers,21,7,15,0,2,28,44,264,24,124,388,5,40,1,1,2,7,65,1,3,0,12,34.03333333333333,14,6,14,1,1,15,25,222,28,39,261,1,0,0,0,0,3,15,1,1,2,10,25.966666666666665,34,13,0
