date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2003-11-10,Eagles,Packers,17,3,14,1,1,14,22,68,37,241,309,4,41,2,1,3,4,33,0,2,0,16,31.25,15,4,14,0,1,15,31,190,30,92,282,1,8,0,0,0,6,40,0,5,0,16,28.75,17,14,0
2003-11-16,Packers,Buccaneers,15,6,17,1,1,13,28,92,38,190,282,0,0,0,1,1,7,29,0,6,0,15,34.11666666666667,10,1,11,0,0,17,28,131,18,154,285,3,18,1,2,3,8,48,0,6,0,18,25.883333333333333,20,13,0
2003-11-23,49ers,Packers,18,8,15,0,0,10,15,136,48,243,379,1,2,0,3,3,4,40,0,5,0,13,34.71666666666667,13,3,12,1,1,14,30,119,21,73,192,4,23,0,1,1,6,45,0,4,0,13,25.283333333333335,10,20,1
2003-11-27,Packers,Lions,18,1,9,0,0,23,37,268,16,52,320,4,28,2,3,5,6,49,0,5,0,20,25.283333333333335,17,6,17,0,0,21,32,172,34,94,266,2,11,0,1,1,5,40,0,5,0,16,34.71666666666667,14,22,1
2003-12-07,Bears,Packers,17,5,17,0,1,22,33,210,38,97,307,0,0,0,1,1,8,57,0,5,2,19,35.4,13,5,17,0,3,17,40,231,20,44,275,3,25,2,3,5,5,45,0,5,3,23,24.6,21,34,1
2003-12-14,Packers,Chargers,17,5,14,0,0,23,33,278,27,83,361,0,0,0,1,1,9,96,0,8,0,17,27.483333333333334,23,7,16,1,2,28,48,336,27,88,424,2,27,3,1,4,9,69,0,11,0,19,32.516666666666666,38,21,0
2003-12-22,Packers,Raiders,23,9,15,0,1,22,30,392,37,156,548,1,7,0,0,0,10,70,0,5,0,14,36.6,18,3,12,0,3,22,41,194,16,104,298,5,29,1,2,3,3,25,0,8,0,19,23.4,41,7,0
2003-12-28,Broncos,Packers,16,6,13,0,0,13,22,104,34,262,366,2,14,0,1,1,4,29,0,4,2,14,29.2,13,4,16,0,2,13,27,102,34,114,216,0,0,1,2,3,4,30,0,7,0,17,30.8,3,31,1
2004-09-13,Packers,Panthers,22,10,16,0,0,15,22,127,47,152,279,2,16,0,0,0,8,77,0,4,0,12,38.06666666666667,17,3,10,0,0,23,40,262,13,38,300,2,22,1,1,2,9,59,0,5,0,14,21.933333333333337,24,14,0
2004-09-19,Bears,Packers,23,8,16,1,2,24,42,252,31,152,404,0,0,1,2,3,6,50,0,6,0,13,32.5,18,3,8,0,0,10,18,125,35,182,307,1,7,1,1,2,2,15,0,5,2,13,27.5,21,10,0
2004-09-26,Packers,Colts,24,8,15,0,0,34,50,385,19,74,459,1,9,1,1,2,11,84,0,8,0,19,31.133333333333333,26,3,8,0,0,28,40,393,24,60,453,0,0,0,0,0,9,70,0,6,0,18,28.866666666666667,31,45,1
2004-10-03,Giants,Packers,15,4,11,1,1,20,36,220,19,81,301,0,0,1,2,3,7,72,0,1,0,13,24.116666666666667,21,3,12,0,0,20,26,158,35,245,403,4,29,0,1,1,8,76,0,4,0,12,35.88333333333333,14,7,0
2004-10-11,Titans,Packers,22,1,8,2,3,31,52,402,11,35,437,0,0,3,3,6,3,15,0,12,0,22,22.0,23,6,14,1,1,16,27,232,44,224,456,0,0,0,0,0,12,105,0,7,0,20,38.0,48,27,0
2004-10-17,Packers,Lions,28,8,14,1,1,26,39,277,39,157,434,0,0,0,0,0,3,15,0,4,2,14,39.68333333333333,5,1,11,0,1,12,23,92,16,33,125,1,9,0,1,1,2,20,0,5,0,16,20.316666666666663,38,10,0
2004-10-24,Cowboys,Packers,23,9,13,0,0,24,30,260,31,220,480,1,6,0,0,0,6,40,0,9,0,14,33.31666666666667,18,5,12,0,0,23,36,296,16,66,362,2,12,0,0,0,6,37,0,7,0,15,26.683333333333337,20,41,1
2004-10-31,Packers,Commanders,20,6,13,0,0,20,32,273,28,88,361,1,16,1,3,4,9,73,0,5,0,14,29.716666666666665,20,1,10,1,1,25,45,191,19,81,272,4,27,0,2,2,10,82,0,7,0,18,30.283333333333335,28,14,0
2004-11-14,Vikings,Packers,24,7,11,0,1,20,29,236,35,206,442,0,0,1,0,1,4,25,0,10,0,16,30.183333333333337,22,7,14,1,1,27,44,345,16,71,416,4,18,0,0,0,6,37,0,8,0,13,29.816666666666663,31,34,1
2004-11-21,Packers,Texans,22,8,17,0,1,33,50,383,21,90,473,0,0,0,2,2,10,90,0,4,0,15,32.1,13,5,15,0,0,13,27,144,27,107,251,2,20,0,0,0,3,25,0,4,0,14,27.9,16,13,0
2004-11-29,Rams,Packers,22,3,8,1,1,18,27,215,28,231,446,0,0,0,0,0,7,55,0,6,4,14,26.666666666666668,25,9,16,0,1,35,53,405,17,47,452,4,43,2,1,3,7,50,0,10,0,18,33.333333333333336,17,45,1
2004-12-05,Packers,Eagles,20,4,13,0,0,22,40,199,18,50,249,5,27,0,2,2,12,99,0,10,0,23,26.216666666666665,29,7,15,0,0,32,45,449,21,93,542,4,15,1,0,1,8,89,0,8,0,16,33.78333333333333,17,47,1
2004-12-12,Lions,Packers,20,4,14,0,1,19,36,185,29,116,301,1,3,0,0,0,9,94,0,4,0,15,29.483333333333334,17,5,16,0,0,5,22,35,39,193,228,2,12,0,0,0,10,85,0,5,0,16,30.516666666666666,13,16,1
2004-12-19,Jaguars,Packers,26,6,11,0,0,30,44,350,21,94,444,2,17,2,3,5,12,101,0,9,2,18,29.3,19,3,11,1,1,9,20,115,36,197,312,1,6,2,0,2,7,85,0,4,0,18,30.7,28,25,0
2004-12-24,Packers,Vikings,26,8,16,2,2,30,43,358,34,102,460,1,7,0,1,1,4,25,0,7,0,15,34.21666666666667,17,5,10,0,0,16,23,285,24,131,416,0,0,0,0,0,9,78,0,6,2,13,25.783333333333335,34,31,0
2005-01-02,Packers,Bears,17,4,11,0,1,16,26,327,30,60,387,0,0,0,0,0,5,35,0,4,2,14,28.85,17,3,15,1,3,20,29,136,27,110,246,9,60,0,1,1,4,29,0,7,0,16,31.15,31,14,0
2005-09-11,Packers,Lions,13,5,16,1,3,27,44,170,17,46,216,4,31,1,2,3,14,100,0,2,0,12,31.066666666666663,18,6,15,0,1,15,28,152,31,102,254,2,15,0,0,0,4,38,0,3,0,12,28.933333333333337,3,17,1
2005-09-18,Browns,Packers,27,10,14,0,0,32,44,336,30,116,452,1,6,0,2,2,6,41,0,3,0,11,35.18333333333333,19,2,8,0,0,21,32,336,23,55,391,0,0,0,0,0,6,40,0,3,0,10,24.816666666666663,26,24,0
2005-09-25,Buccaneers,Packers,15,3,10,1,1,14,24,185,25,75,260,2,10,1,3,4,8,65,0,4,0,12,25.633333333333333,19,8,16,0,0,17,26,132,41,161,293,2,7,0,1,1,8,103,0,3,0,11,34.36666666666667,17,16,0
2005-10-03,Packers,Panthers,22,7,14,0,1,28,47,294,19,58,352,1,9,1,1,2,8,86,0,4,0,14,28.85,17,6,14,0,0,17,24,196,33,90,286,2,10,1,0,1,8,75,0,5,0,13,31.15,29,32,1
2005-10-09,Saints,Packers,21,3,10,0,0,20,28,215,28,94,309,0,0,0,0,0,6,36,0,5,4,13,28.95,14,4,16,1,1,14,35,159,26,95,254,4,18,2,3,5,11,107,0,2,0,15,31.05,3,52,1
2005-10-23,Packers,Vikings,19,6,13,0,0,29,37,329,23,45,374,0,0,0,0,0,6,50,0,2,0,11,29.95,24,5,10,0,1,23,31,255,26,108,363,5,25,1,0,1,4,21,0,3,0,11,30.05,20,23,1
2005-10-30,Packers,Bengals,23,6,10,0,0,26,39,277,22,76,353,1,2,0,5,5,7,29,0,2,0,11,29.816666666666663,21,7,13,0,0,22,34,222,27,95,317,2,15,0,1,1,3,58,0,2,0,12,30.183333333333337,14,21,1
2005-11-06,Steelers,Packers,16,8,17,0,2,20,35,203,29,65,268,1,11,2,1,3,8,74,0,2,0,10,33.13333333333333,13,0,8,0,0,9,16,59,33,154,213,1,6,0,1,1,4,53,0,4,2,14,26.866666666666667,20,10,0
2005-11-13,Packers,Falcons,25,5,13,0,1,27,40,244,29,107,351,1,12,0,1,1,4,58,0,6,0,13,32.93333333333333,19,4,11,1,1,20,30,192,29,129,321,3,17,3,0,3,8,58,0,3,0,14,27.066666666666663,33,25,0
2005-11-21,Vikings,Packers,13,2,10,0,0,20,33,215,14,21,236,2,12,0,2,2,5,31,0,1,0,12,22.45,22,6,15,0,0,18,30,171,37,160,331,5,25,1,1,2,6,77,0,3,2,15,37.55,20,17,0
2005-11-27,Packers,Eagles,18,6,14,1,1,15,33,164,30,128,292,1,7,3,2,5,7,40,0,1,0,13,28.916666666666668,15,4,16,1,1,12,28,88,35,176,264,1,3,1,0,1,7,50,0,2,0,16,31.083333333333332,14,19,1
2005-12-04,Packers,Bears,26,5,16,3,4,31,58,258,24,100,358,2,19,2,2,4,9,70,0,3,0,14,34.78333333333333,10,0,10,0,0,6,17,49,31,141,190,3,19,1,1,2,4,61,0,3,2,16,25.216666666666665,7,19,1
2005-12-11,Lions,Packers,19,6,16,1,1,21,32,149,35,181,330,3,21,1,1,2,5,25,0,4,0,14,37.15,11,5,15,0,1,13,24,112,31,129,241,0,0,0,0,0,5,50,0,4,0,12,28.133333333333333,13,16,1
2005-12-19,Packers,Ravens,16,2,13,2,3,22,44,181,19,107,288,3,28,2,3,5,10,94,0,2,0,13,28.466666666666665,25,7,13,0,0,19,27,253,38,182,435,0,0,0,0,0,7,71,0,5,2,13,31.533333333333335,3,48,1
2005-12-25,Bears,Packers,24,6,15,0,2,30,51,300,21,65,365,2,17,0,4,4,9,69,0,2,1,13,33.05,16,5,13,0,1,11,23,157,33,135,292,1,9,0,1,1,8,55,0,2,2,11,26.95,24,17,0
2006-01-01,Seahawks,Packers,21,11,20,0,0,21,37,246,33,68,314,3,13,2,1,3,7,50,0,6,0,12,35.21666666666667,17,5,13,0,1,15,25,147,30,98,245,4,27,1,1,2,5,58,0,2,0,13,24.783333333333335,17,23,1
2006-09-10,Bears,Packers,14,1,11,2,3,16,30,164,23,103,267,3,22,1,2,3,5,45,0,0,0,11,25.916666666666668,18,4,14,1,1,19,27,252,36,109,361,1,6,0,1,1,4,25,0,4,1,11,34.083333333333336,26,0,0
2006-09-17,Saints,Packers,21,9,18,0,1,31,55,322,20,63,385,2,18,1,1,2,5,31,2,5,0,14,31.933333333333337,20,6,15,1,1,26,41,332,22,48,380,4,21,2,1,3,2,14,1,1,0,15,28.066666666666663,34,27,0
2006-09-24,Packers,Lions,18,7,15,0,0,25,36,340,27,60,400,0,0,2,0,2,5,30,2,3,2,12,30.666666666666668,23,3,12,1,3,25,40,319,23,105,424,3,23,0,1,1,6,46,1,1,0,13,29.333333333333332,31,24,0
2006-10-02,Packers,Eagles,20,4,14,0,1,24,47,219,28,99,318,0,0,1,2,3,7,62,0,2,0,13,32.71666666666667,23,4,11,0,1,17,32,267,27,131,398,4,32,2,0,2,5,53,2,4,0,14,27.283333333333335,9,31,1
2006-10-08,Rams,Packers,20,9,16,0,0,22,39,215,26,121,336,2,5,2,0,2,4,41,1,4,0,12,29.283333333333335,19,5,13,0,0,18,28,209,30,118,327,2,11,0,0,0,10,78,2,5,0,11,30.716666666666665,23,20,0
2006-10-22,Packers,Dolphins,19,4,15,2,2,19,35,191,29,155,346,2,15,1,0,1,9,74,1,3,2,14,27.983333333333334,26,7,18,3,3,33,62,381,17,67,448,4,33,0,3,3,8,70,2,3,0,14,32.016666666666666,34,24,0
2006-10-29,Cardinals,Packers,28,2,7,1,2,17,25,180,39,203,383,0,0,0,0,0,10,65,4,4,0,10,33.65,20,6,14,1,2,14,35,132,25,86,218,4,25,0,1,1,9,68,2,2,0,9,26.35,14,31,1
2006-11-05,Packers,Bills,26,7,16,0,1,28,47,280,30,147,427,2,7,2,2,4,5,36,1,3,0,13,34.35,11,2,11,0,0,8,15,64,28,120,184,5,38,0,0,0,8,50,1,2,2,14,25.65,10,24,1
2006-11-12,Packers,Vikings,16,9,19,0,0,24,42,347,26,47,394,0,0,0,0,0,5,34,1,4,0,13,33.65,14,6,15,1,1,18,30,222,23,90,312,4,35,1,1,2,7,49,1,2,1,13,26.35,23,17,0
2006-11-19,Patriots,Packers,5,1,13,0,1,9,27,76,16,44,120,5,29,1,0,1,3,32,0,0,0,13,20.833333333333332,22,8,17,2,2,20,31,235,40,122,357,2,9,1,0,1,6,38,4,4,0,14,39.166666666666664,35,0,0
2006-11-27,Packers,Seahawks,14,6,14,0,0,22,36,265,20,51,316,1,1,1,3,4,10,61,1,3,2,15,23.883333333333333,29,4,14,1,1,17,36,147,48,235,382,1,10,1,3,4,3,25,2,4,0,14,36.11666666666667,24,34,1
2006-12-03,Jets,Packers,23,4,13,2,5,24,47,202,23,149,351,2,12,1,2,3,4,29,0,2,0,12,28.55,27,6,10,0,1,25,35,263,31,178,441,0,0,0,2,2,3,20,4,6,0,10,31.45,38,10,0
2006-12-10,Packers,49ers,19,6,15,0,1,22,34,281,34,139,420,1,12,0,0,0,2,10,1,4,0,13,33.516666666666666,13,3,12,1,1,12,29,194,25,146,340,1,7,1,2,3,4,25,2,5,0,13,26.483333333333334,30,19,0
2006-12-17,Lions,Packers,19,7,15,0,0,20,37,164,32,139,303,1,10,1,3,4,9,69,1,5,0,13,33.56666666666667,10,2,12,0,2,16,26,84,20,58,142,6,51,1,2,3,6,37,0,1,0,14,26.433333333333337,9,17,1
2006-12-21,Vikings,Packers,19,7,19,0,0,26,51,273,24,46,319,1,12,1,2,3,4,35,0,3,0,15,34.65,3,2,14,0,1,10,20,27,22,77,104,3,23,0,1,1,10,68,0,0,2,13,25.35,7,9,1
2006-12-31,Packers,Bears,20,11,20,0,0,21,42,276,34,97,373,2,9,0,1,1,3,35,1,4,4,13,36.93333333333333,13,2,13,1,1,8,28,181,24,135,316,2,13,1,5,6,6,44,0,3,0,13,23.066666666666663,26,7,0
2007-09-09,Eagles,Packers,10,6,18,0,0,23,42,169,17,46,215,4,37,1,1,2,6,35,0,1,2,14,28.2,13,8,18,0,0,15,33,180,29,103,283,1,4,2,1,3,8,76,1,2,0,12,31.8,13,16,1
2007-09-16,Packers,Giants,25,6,11,0,0,29,38,285,29,83,368,1,1,0,1,1,8,63,4,4,0,12,34.43333333333333,20,5,12,0,1,20,40,231,16,94,325,2,13,1,1,2,6,71,0,3,0,9,25.566666666666663,35,13,0
2007-09-23,Chargers,Packers,20,5,11,0,2,28,45,363,13,42,405,2,6,0,0,0,5,38,3,5,0,11,27.75,25,5,11,0,0,27,36,291,28,73,364,2,15,0,1,1,8,70,2,2,0,11,32.25,24,31,1
2007-09-30,Packers,Vikings,20,7,14,1,1,32,45,338,20,46,384,1,6,2,0,2,6,40,1,3,0,13,30.966666666666665,20,5,15,1,1,21,39,227,21,155,382,5,31,1,1,2,7,40,1,2,0,11,29.033333333333335,23,16,0
2007-10-07,Bears,Packers,18,6,14,0,0,29,40,318,22,121,439,1,4,3,2,5,12,93,1,4,0,14,30.5,16,3,14,0,0,15,25,203,33,82,285,2,11,0,1,1,6,40,2,3,0,13,29.5,27,20,0
2007-10-14,Commanders,Packers,13,3,13,0,0,19,37,169,20,56,225,2,19,0,2,2,4,35,1,3,2,16,27.2,18,3,14,0,2,21,37,210,29,94,304,3,7,2,1,3,7,53,2,2,0,15,32.8,14,17,1
2007-10-29,Packers,Broncos,20,4,10,0,0,21,27,325,27,105,430,1,6,0,0,0,13,103,0,2,0,9,30.683333333333337,24,3,10,1,1,21,34,244,24,88,332,3,20,1,0,1,9,63,1,4,0,9,29.583333333333332,19,13,0
2007-11-04,Packers,Chiefs,19,6,14,0,0,24,34,354,27,78,432,1,6,0,2,2,13,112,1,3,2,13,32.11666666666667,20,3,11,0,0,19,32,173,22,61,234,5,40,0,2,2,6,55,2,2,0,13,27.883333333333333,33,22,0
2007-11-11,Vikings,Packers,29,11,17,2,2,35,48,368,32,120,488,0,0,0,0,0,4,35,3,3,0,10,40.666666666666664,11,0,8,0,3,16,26,161,15,86,247,3,15,0,1,1,5,51,0,1,0,9,19.333333333333332,0,34,1
2007-11-18,Panthers,Packers,18,5,12,0,0,22,30,214,27,103,317,1,4,0,0,0,6,75,2,2,1,13,31.183333333333337,21,5,14,1,2,19,37,251,29,131,382,2,7,1,2,3,4,25,2,4,0,12,28.816666666666663,17,31,1
2007-11-22,Packers,Lions,25,1,7,0,0,31,41,381,17,100,481,0,0,1,0,1,9,81,4,7,0,14,25.683333333333337,25,5,15,1,2,19,40,197,30,134,331,4,27,0,1,1,7,59,2,3,0,12,34.31666666666667,37,26,0
2007-11-29,Packers,Cowboys,20,5,12,0,1,23,40,233,19,124,357,3,24,0,2,2,9,142,2,2,0,11,29.183333333333337,23,4,9,0,1,19,30,309,28,105,414,0,0,0,1,1,10,65,3,6,0,12,30.816666666666663,27,37,1
2007-12-09,Raiders,Packers,21,6,12,0,1,15,23,266,36,179,445,0,0,0,1,1,9,84,2,2,3,13,33.233333333333334,10,3,13,1,3,12,23,148,28,85,233,0,0,1,2,3,9,62,0,0,0,12,26.766666666666666,7,38,1
2007-12-16,Packers,Rams,17,5,11,0,0,19,30,225,23,52,277,0,0,1,2,3,6,35,2,3,0,12,23.6,21,6,15,1,3,20,39,191,31,173,364,4,28,0,2,2,13,93,1,1,0,12,36.4,33,14,0
2007-12-23,Packers,Bears,13,3,12,1,3,17,32,149,21,125,274,1,4,0,2,2,1,10,0,2,0,12,26.45,14,6,15,2,3,9,15,104,44,136,240,0,0,0,0,0,6,30,2,5,3,11,33.55,7,35,1
2007-12-30,Lions,Packers,19,7,14,1,1,16,26,177,38,217,394,1,10,1,0,1,2,25,2,4,0,13,33.266666666666666,16,5,15,1,2,22,48,246,17,47,293,0,0,0,2,2,7,55,0,3,0,12,26.733333333333334,13,34,1
2008-09-08,Vikings,Packers,15,4,10,0,0,18,22,178,27,139,317,0,0,0,0,0,12,118,2,3,1,11,27.983333333333334,21,7,16,2,2,16,35,168,33,187,355,1,10,0,1,1,9,42,2,4,0,10,32.016666666666666,19,24,1
2008-09-14,Packers,Lions,19,9,16,0,1,24,38,324,30,123,447,1,4,1,0,1,8,62,3,4,4,16,35.46666666666667,15,2,12,0,1,23,45,262,12,49,311,5,20,0,3,3,5,40,0,1,0,15,24.533333333333335,48,25,0
2008-09-21,Cowboys,Packers,17,4,14,1,2,22,39,250,21,84,334,5,40,1,0,1,8,68,1,3,0,11,27.8,22,7,14,0,1,17,31,236,35,217,453,3,24,1,1,2,7,54,1,5,0,13,32.2,27,16,0
2008-09-28,Packers,Buccaneers,8,4,13,1,3,16,32,153,18,28,181,3,18,1,3,4,7,74,0,0,2,14,23.166666666666668,20,5,14,1,1,15,30,149,41,178,327,0,0,0,3,3,8,70,2,6,2,15,36.833333333333336,21,30,1
2008-10-05,Falcons,Packers,21,7,13,0,0,25,37,304,23,104,408,2,9,0,1,1,9,97,1,1,0,10,31.283333333333335,22,6,12,1,1,16,26,194,36,176,370,0,0,0,1,1,2,15,2,3,0,12,28.716666666666665,27,24,0
2008-10-12,Packers,Seahawks,20,10,18,0,0,21,30,200,39,113,313,2,8,1,0,1,5,45,2,3,0,11,37.43333333333333,13,4,11,1,1,12,23,64,23,113,177,3,19,0,2,2,6,50,2,2,0,11,22.566666666666663,27,17,0
2008-10-19,Colts,Packers,24,5,12,1,1,21,28,186,35,116,302,0,0,0,0,0,9,70,2,5,4,10,33.766666666666666,21,5,15,3,3,21,42,229,23,73,302,0,0,0,2,2,12,110,2,3,0,10,26.233333333333334,14,34,1
2008-11-02,Packers,Titans,18,6,15,0,2,22,41,288,24,102,390,4,26,1,1,2,4,41,1,4,0,11,34.05,20,7,17,0,0,18,37,169,36,178,347,2,11,0,0,0,2,15,1,4,0,13,31.35,16,19,1
