date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2002-11-24,Raiders,Cardinals,15,2,12,1,1,16,34,131,20,132,263,2,14,1,2,3,5,35,0,6,0,21,23.716666666666665,28,4,14,1,1,27,45,333,37,187,520,1,7,0,1,1,13,105,0,6,0,18,36.28333333333333,41,20,0
2002-12-01,Cardinals,Chiefs,10,5,16,0,2,18,43,96,15,26,122,5,37,0,4,4,6,50,0,6,0,21,26.416666666666668,27,7,12,0,0,18,25,261,38,216,477,1,5,1,0,1,4,51,0,5,1,14,33.583333333333336,0,49,1
2002-12-08,Lions,Cardinals,21,6,17,1,1,24,43,180,31,133,313,6,48,0,1,1,10,92,0,6,0,19,38.75,15,2,12,0,0,20,39,152,15,51,203,0,0,1,0,1,7,75,0,8,1,18,25.45,20,23,1
2002-12-15,Cardinals,Rams,20,7,14,0,0,17,27,249,31,129,378,1,9,1,1,2,8,75,0,9,0,19,28.783333333333335,20,5,13,0,0,24,40,300,19,66,366,2,19,0,2,2,7,43,0,9,1,18,31.216666666666665,28,30,1
2002-12-21,49ers,Cardinals,14,7,13,0,0,16,26,76,24,108,184,5,33,1,1,2,1,15,0,5,0,13,25.683333333333337,21,11,20,1,2,23,39,252,33,106,358,1,4,1,1,2,4,30,0,5,0,11,34.31666666666667,17,14,0
2002-12-29,Cardinals,Broncos,18,4,10,0,0,16,33,123,19,84,207,3,30,1,1,2,6,36,0,8,0,16,26.55,24,5,11,2,2,16,24,191,32,259,450,2,12,0,0,0,8,53,0,5,0,10,33.45,7,37,1
2003-09-07,Cardinals,Lions,21,9,15,0,1,28,46,339,20,95,434,2,19,2,1,3,12,80,0,1,0,1,34.1,16,6,13,1,1,17,30,195,23,66,261,0,0,0,0,0,6,36,0,1,3,2,25.9,24,42,1
2003-09-14,Seahawks,Cardinals,18,10,18,0,1,25,46,193,24,93,286,2,12,2,4,6,4,40,0,4,0,18,33.516666666666666,16,6,12,0,0,10,21,193,30,130,323,1,2,0,0,0,8,64,0,3,2,11,26.483333333333334,38,0,0
2003-09-21,Packers,Cardinals,21,8,13,0,0,20,31,273,31,81,354,0,0,0,1,1,7,57,0,6,0,13,33.1,18,4,11,0,0,23,33,245,23,66,311,0,0,1,1,2,4,48,0,4,0,13,26.9,13,20,1
2003-09-28,Cardinals,Rams,7,0,8,2,2,13,21,125,14,36,161,1,10,3,0,3,10,92,0,2,1,17,17.55,34,11,17,0,0,28,42,268,41,133,401,1,4,0,1,1,5,35,0,7,0,14,42.45,13,37,1
2003-10-05,Cardinals,Cowboys,9,3,12,0,1,14,28,119,18,32,151,3,2,0,2,2,5,36,0,4,0,16,23.533333333333335,18,6,16,1,2,20,31,268,36,97,365,1,9,0,1,1,7,64,0,5,0,16,36.46666666666667,7,24,1
2003-10-12,Ravens,Cardinals,16,2,11,0,1,22,36,230,20,90,320,2,17,0,3,3,5,35,0,5,0,18,27.3,13,5,13,0,0,9,18,72,38,213,285,1,3,0,0,0,6,55,0,5,3,14,32.7,26,18,0
2003-10-26,49ers,Cardinals,18,6,15,0,0,14,25,93,44,221,314,1,4,0,1,1,6,55,0,5,0,14,37.93333333333333,15,7,14,0,0,15,28,149,27,106,255,2,6,1,0,1,6,36,0,3,1,15,27.05,13,16,1
2003-11-02,Bengals,Cardinals,20,8,16,0,0,18,28,143,37,161,304,2,23,1,0,1,8,57,0,6,0,14,34.86666666666667,17,3,10,0,1,21,38,215,18,48,263,2,3,0,2,2,5,43,0,5,0,15,25.133333333333333,14,17,1
2003-11-09,Cardinals,Steelers,19,3,16,2,5,23,43,283,28,96,379,5,24,1,0,1,8,81,0,6,0,18,33.733333333333334,11,5,13,0,0,12,24,159,27,87,246,1,0,1,0,1,6,69,0,5,1,18,26.266666666666666,15,28,1
2003-11-16,Cardinals,Browns,10,3,10,0,0,13,32,146,13,41,187,1,6,1,3,4,9,55,0,8,0,19,20.45,27,8,14,0,0,29,35,392,33,89,481,0,0,0,0,0,7,64,0,10,0,14,39.55,6,44,1
2003-11-23,Rams,Cardinals,15,7,14,0,2,15,28,192,30,166,358,0,0,0,2,2,8,60,0,6,2,15,31.216666666666665,26,7,13,1,1,28,44,298,26,117,415,4,31,1,4,5,3,25,0,7,2,19,33.416666666666664,30,27,0
2003-11-30,Cardinals,Bears,9,4,13,0,0,20,32,151,18,46,197,1,12,1,2,3,3,15,0,6,0,15,24.633333333333333,25,5,12,0,1,22,37,268,36,154,422,3,16,1,0,1,4,25,0,4,0,14,35.36666666666667,3,28,1
2003-12-07,Cardinals,49ers,18,3,14,2,3,19,40,151,22,59,210,3,28,1,1,2,1,13,0,8,0,19,28.05,30,6,12,0,1,20,29,264,36,232,496,1,3,1,0,1,5,54,0,6,0,16,31.95,14,50,1
2003-12-14,Panthers,Cardinals,23,8,15,0,0,14,25,146,39,171,317,5,26,1,1,2,5,50,0,6,0,14,37.9,17,3,8,0,0,20,32,231,18,67,298,1,5,1,1,2,4,35,0,1,2,13,22.1,20,17,0
2003-12-21,Cardinals,Seahawks,17,6,18,1,3,25,40,220,26,79,299,8,54,1,0,1,6,30,0,7,0,17,33.233333333333334,23,4,8,0,0,19,27,180,30,160,340,2,10,2,2,4,3,30,0,5,0,14,26.766666666666666,10,28,1
2003-12-28,Vikings,Cardinals,15,3,14,3,3,20,33,155,19,64,219,8,69,0,1,1,1,5,0,6,0,13,28.516666666666666,20,6,13,0,1,18,28,192,33,150,342,1,5,1,1,2,7,71,0,4,0,12,31.483333333333334,17,18,1
2004-09-12,Cardinals,Rams,14,5,14,0,0,18,29,157,23,103,260,2,24,0,0,0,8,59,0,4,0,15,26.166666666666668,27,4,10,0,0,23,34,272,30,176,448,0,0,2,1,3,7,55,0,4,0,12,33.833333333333336,10,17,1
2004-09-19,Patriots,Cardinals,14,2,10,0,1,13,29,117,16,50,167,5,43,0,2,2,6,43,0,4,0,17,24.733333333333334,24,7,13,0,0,15,26,207,42,172,379,2,12,1,2,3,12,79,0,7,0,15,35.266666666666666,23,12,0
2004-09-26,Cardinals,Falcons,13,7,16,0,0,25,32,179,26,61,240,6,59,4,0,4,8,66,0,6,0,14,34.61666666666667,15,2,10,1,1,10,20,89,29,194,283,6,26,3,1,4,3,15,0,4,0,13,25.383333333333333,3,6,1
2004-10-03,Saints,Cardinals,19,3,12,1,1,13,19,162,40,211,373,2,16,1,0,1,7,65,0,5,2,16,34.166666666666664,14,1,12,1,3,24,40,238,14,41,279,1,4,2,0,2,12,104,0,5,1,19,25.833333333333332,10,34,1
2004-10-10,Cardinals,49ers,19,5,14,1,1,19,34,217,29,103,320,2,14,0,1,1,8,60,0,7,0,19,30.816666666666663,28,6,15,1,1,38,57,391,19,57,448,5,26,2,0,2,11,85,0,8,1,19,32.56666666666667,28,31,1
2004-10-24,Seahawks,Cardinals,16,8,19,0,1,22,36,189,37,127,316,3,23,1,1,2,6,45,0,4,0,18,39.85,12,4,13,0,0,14,41,180,14,77,257,1,7,0,4,4,4,35,0,3,2,20,20.15,17,25,1
2004-10-31,Cardinals,Bills,14,4,16,1,2,9,24,85,38,128,213,3,16,0,0,0,14,101,0,4,0,20,31.7,11,6,16,1,1,8,17,81,38,128,209,0,0,0,0,0,7,55,0,6,1,16,28.3,14,38,1
2004-11-07,Cardinals,Dolphins,17,3,13,1,1,18,31,149,27,121,270,1,13,1,0,1,9,45,0,6,2,18,27.566666666666663,22,6,15,1,1,18,36,235,31,168,403,3,23,1,1,2,12,99,0,6,0,17,32.43333333333333,24,23,0
2004-11-14,Giants,Cardinals,18,5,13,0,1,12,24,74,32,104,178,2,16,0,0,0,3,15,0,3,0,12,26.55,19,4,13,1,3,19,31,161,28,147,308,6,32,0,0,0,10,97,0,3,0,14,33.45,14,17,1
2004-11-21,Cardinals,Panthers,23,9,19,0,2,28,52,314,28,85,399,4,29,1,3,4,12,105,0,6,0,16,33.733333333333334,16,2,9,0,1,13,27,160,27,157,317,0,0,0,1,1,12,85,0,4,0,15,26.266666666666666,10,35,1
2004-11-28,Jets,Cardinals,17,5,13,0,0,19,36,174,24,71,245,1,7,1,3,4,6,51,0,2,0,14,25.883333333333333,16,5,15,1,1,13,21,179,38,146,325,2,14,0,0,0,9,85,0,1,0,10,34.11666666666667,13,3,0
2004-12-05,Cardinals,Lions,15,6,16,0,1,18,40,160,26,94,254,1,8,0,4,4,7,70,0,7,0,19,29.683333333333337,16,4,13,0,0,15,27,183,32,215,398,2,13,0,1,1,10,69,0,7,0,16,30.316666666666663,12,26,1
2004-12-12,49ers,Cardinals,25,7,16,0,0,26,44,299,25,75,374,1,8,1,1,2,9,61,0,6,0,17,29.983333333333334,23,6,17,1,1,18,34,184,41,168,352,1,7,1,0,1,7,70,0,6,0,20,36.38333333333333,31,28,0
2004-12-19,Rams,Cardinals,26,8,17,1,1,22,34,271,40,131,402,2,16,1,0,1,7,67,0,5,0,14,37.483333333333334,12,3,12,0,0,17,36,163,10,22,185,4,26,1,1,2,9,74,0,3,2,17,22.516666666666666,7,31,1
2004-12-26,Cardinals,Seahawks,18,4,15,0,0,21,33,220,30,97,317,4,28,0,2,2,4,25,0,3,0,16,32.53333333333333,16,4,15,0,0,10,26,126,36,175,301,1,2,0,1,1,6,51,0,6,0,17,27.466666666666665,21,24,1
2005-01-02,Buccaneers,Cardinals,12,3,18,0,0,16,36,115,34,107,222,0,0,0,1,1,10,70,0,3,0,15,33.81666666666667,11,2,11,0,1,16,32,187,21,62,249,4,37,2,2,4,8,63,0,0,0,18,26.183333333333337,7,12,1
2005-09-11,Cardinals,Giants,20,8,19,0,1,32,56,287,21,31,318,3,29,0,2,2,10,53,0,2,2,14,35.75,14,4,11,0,0,10,23,154,25,121,275,3,18,0,2,2,7,52,0,3,2,13,24.25,19,42,1
2005-09-18,Rams,Cardinals,18,4,13,0,0,29,42,297,16,82,379,5,30,1,1,2,8,72,0,4,0,12,31.15,16,3,11,0,0,18,29,189,22,108,297,4,27,0,1,1,4,30,0,3,0,12,28.85,17,12,0
2005-09-25,Cardinals,Seahawks,15,3,13,0,0,18,36,176,21,90,266,3,26,1,1,2,12,71,0,1,0,13,26.516666666666666,29,6,13,0,0,21,32,284,37,163,447,0,0,0,0,0,3,25,0,6,0,11,33.483333333333334,12,37,1
2005-10-02,49ers,Cardinals,24,8,19,0,0,32,46,366,34,97,463,3,19,3,0,3,4,37,0,5,0,12,37.8,8,4,12,0,1,17,31,117,14,51,168,5,43,3,1,4,8,52,0,1,3,12,22.2,14,31,1
2005-10-09,Panthers,Cardinals,19,7,16,1,4,29,46,396,27,72,468,1,2,1,3,4,8,55,0,2,0,14,34.2,15,4,11,0,0,18,29,243,27,87,330,0,0,1,1,2,4,30,0,2,0,13,25.8,24,20,0
2005-10-23,Titans,Cardinals,9,3,15,0,0,12,28,118,22,55,173,4,22,0,1,1,9,71,0,3,2,16,26.5,16,5,17,0,3,26,45,258,28,90,348,3,11,2,1,3,11,90,0,2,0,16,33.5,10,20,1
2005-10-30,Cardinals,Cowboys,12,7,17,1,2,16,34,142,24,71,213,3,19,0,2,2,8,56,0,0,0,12,27.183333333333337,21,5,11,0,0,19,24,202,32,146,348,3,18,1,0,1,0,0,0,4,2,10,32.81666666666667,13,34,1
2005-11-06,Seahawks,Cardinals,23,8,16,2,3,29,48,307,20,71,378,4,27,1,3,4,9,78,0,3,0,15,31.95,22,3,9,0,0,13,20,162,33,208,370,1,0,0,0,0,6,52,0,5,0,10,28.05,33,19,0
2005-11-13,Cardinals,Lions,21,6,13,0,1,29,45,359,16,38,397,0,0,1,0,1,9,80,0,3,0,10,25.533333333333335,22,5,14,1,1,21,31,226,32,157,383,1,5,0,0,0,7,50,0,3,0,16,34.46666666666667,21,29,1
2005-11-20,Cardinals,Rams,27,5,11,0,0,27,39,278,26,94,372,1,7,1,0,1,10,111,0,6,0,11,31.75,19,4,12,1,1,33,43,351,12,6,357,5,34,2,0,2,9,54,0,2,0,13,28.25,38,28,0
2005-11-27,Jaguars,Cardinals,23,3,11,0,1,29,46,301,16,67,368,3,14,1,1,2,11,105,0,3,0,12,28.316666666666663,19,8,15,0,1,14,28,133,33,162,295,0,0,0,0,0,11,81,0,3,1,12,31.683333333333337,24,17,0
2005-12-04,Cardinals,49ers,18,5,16,0,1,29,45,339,23,65,404,2,15,0,2,2,11,80,0,4,0,12,34.75,11,2,9,0,0,16,24,169,20,51,220,3,16,1,3,4,6,44,0,1,0,12,25.25,17,10,0
2005-12-11,Commanders,Cardinals,17,5,13,0,1,25,41,240,18,62,302,2,15,3,1,4,8,65,0,2,0,12,26.683333333333337,16,5,14,1,1,18,28,122,34,109,231,0,0,0,3,3,5,63,0,3,1,13,33.31666666666667,17,13,0
2005-12-18,Cardinals,Texans,16,4,13,0,0,25,38,262,13,39,301,6,39,2,2,4,7,69,0,3,0,13,27.6,18,5,15,0,1,22,33,134,35,119,253,3,16,1,1,2,5,43,0,4,0,15,32.4,19,30,1
2005-12-24,Eagles,Cardinals,19,7,17,0,0,27,38,285,32,75,360,2,9,0,1,1,9,83,0,2,2,16,38.9,11,2,14,1,2,14,36,146,17,43,189,4,24,0,1,1,10,103,0,2,0,16,21.1,21,27,1
2006-01-01,Cardinals,Colts,23,8,17,1,2,31,42,284,31,129,413,3,13,1,1,2,12,98,0,3,0,10,36.68333333333333,15,2,8,0,0,21,32,207,10,11,218,2,5,0,1,1,7,50,0,2,0,12,23.316666666666663,13,17,1
2006-09-10,49ers,Cardinals,23,7,14,0,0,23,37,283,29,84,367,3,18,1,0,1,11,85,4,6,0,12,35.03333333333333,19,1,9,1,1,23,40,286,18,107,393,1,2,2,0,2,8,62,2,4,0,13,24.966666666666665,27,34,1
2006-09-17,Cardinals,Seahawks,17,6,14,0,0,24,38,191,20,65,256,5,40,1,1,2,11,66,0,0,0,12,28.116666666666667,20,6,13,0,0,12,27,195,36,146,341,3,26,0,2,2,7,73,2,3,0,13,31.883333333333333,10,21,1
2006-09-24,Rams,Cardinals,20,6,12,1,1,19,28,246,28,101,347,1,10,1,3,4,5,52,2,5,0,9,29.883333333333333,18,6,13,0,1,21,31,301,28,63,364,1,8,2,0,2,5,25,1,3,0,11,30.116666666666667,16,14,0
2006-10-01,Cardinals,Falcons,14,4,12,1,1,17,29,161,24,26,187,4,21,2,2,4,4,19,0,1,2,12,28.55,19,4,14,1,1,13,22,143,40,262,405,2,10,0,1,1,5,40,0,6,2,12,31.45,10,32,1
2006-10-08,Chiefs,Cardinals,18,3,14,1,1,22,35,222,26,76,298,4,31,0,1,1,7,50,1,1,0,14,30.483333333333334,18,5,14,0,0,26,38,262,22,39,301,3,26,2,0,2,5,49,2,3,0,15,29.516666666666666,23,20,0
2006-10-16,Bears,Cardinals,17,6,20,0,0,24,42,220,38,66,286,1,12,2,0,2,9,65,1,4,0,18,39.71666666666667,9,4,14,0,1,14,37,130,16,38,168,2,14,2,4,6,6,50,0,1,5,17,20.283333333333335,24,23,0
2006-10-22,Cardinals,Raiders,9,1,11,0,1,13,32,174,20,50,224,3,29,0,2,2,4,25,0,2,0,13,22.983333333333334,21,13,20,0,1,19,35,258,37,137,395,5,21,3,2,5,8,70,1,4,0,14,37.016666666666666,9,22,1
2006-10-29,Cardinals,Packers,20,6,14,1,2,14,35,132,25,86,218,4,25,0,1,1,9,68,2,2,0,9,26.35,28,2,7,1,2,17,25,180,39,203,383,0,0,0,0,0,10,65,4,4,0,10,33.65,14,31,1
2006-11-12,Cowboys,Cardinals,17,7,15,2,3,20,38,209,21,86,295,1,7,1,2,3,5,35,1,2,0,8,27.75,20,9,14,0,2,20,29,308,34,126,434,0,0,0,0,0,8,69,1,3,0,9,32.25,27,10,0
2006-11-19,Lions,Cardinals,20,5,12,0,0,19,29,228,29,110,338,1,5,0,0,0,4,34,2,3,0,10,30.716666666666665,19,4,12,0,0,23,38,213,20,68,281,4,35,0,1,1,4,28,1,3,0,10,29.283333333333335,10,17,1
2006-11-26,Cardinals,Vikings,22,2,9,2,3,31,51,395,6,17,412,1,10,3,2,5,8,64,1,4,3,12,23.466666666666665,30,7,15,2,2,27,41,255,33,157,412,2,16,1,0,1,8,63,4,5,0,11,36.53333333333333,26,31,1
2006-12-03,Cardinals,Rams,24,7,13,0,1,15,24,179,37,137,316,1,7,0,0,0,11,107,4,7,0,11,31.683333333333337,26,5,13,1,2,27,45,287,23,107,394,4,27,0,3,3,10,126,2,4,0,12,28.316666666666663,34,20,0
2006-12-10,Seahawks,Cardinals,20,6,13,0,0,21,34,232,33,113,345,0,0,0,1,1,9,77,2,3,0,12,34.65,21,5,12,0,1,20,28,228,29,120,348,3,15,3,0,3,6,40,2,3,0,12,25.35,21,27,1
2006-12-17,Broncos,Cardinals,17,4,12,1,1,20,35,195,20,100,295,3,19,0,2,2,6,52,1,3,2,11,26.133333333333333,26,6,12,0,0,21,31,256,38,106,362,1,5,1,1,2,1,5,3,6,0,11,33.86666666666667,37,20,0
2006-12-24,Cardinals,49ers,21,8,16,1,1,18,26,249,41,123,372,2,18,1,0,1,5,45,2,6,0,10,37.666666666666664,14,2,9,1,1,18,29,174,12,49,223,4,16,1,1,2,3,35,2,3,0,9,22.333333333333332,26,20,0
2006-12-31,Cardinals,Chargers,19,5,11,0,0,22,32,346,22,98,444,1,10,1,0,1,9,93,2,5,0,9,26.466666666666665,23,4,10,0,0,20,26,218,33,169,387,3,17,0,1,1,1,15,1,3,2,9,33.53333333333333,20,27,1
2007-09-10,Cardinals,49ers,20,6,15,0,0,14,28,100,38,161,261,1,2,0,2,2,10,71,2,3,0,12,34.53333333333333,16,3,12,1,1,15,31,102,22,92,194,3,24,1,0,1,6,40,2,4,0,13,25.466666666666665,17,20,1
2007-09-16,Seahawks,Cardinals,20,6,12,0,0,23,37,299,26,132,431,0,0,0,1,1,7,55,1,2,0,11,32.1,18,4,13,1,1,22,36,278,24,84,362,1,3,1,0,1,4,25,1,3,0,9,27.9,20,23,1
2007-09-23,Cardinals,Ravens,17,4,12,0,0,24,40,303,14,61,364,1,8,1,0,1,6,65,1,1,0,12,22.283333333333335,23,12,18,0,0,28,37,252,30,129,381,4,29,1,0,1,5,40,1,3,1,11,37.71666666666667,23,26,1
2007-09-30,Steelers,Cardinals,19,7,14,1,1,21,35,215,25,86,301,2,10,2,0,2,5,30,2,3,1,13,27.8,17,5,15,1,1,17,32,205,26,77,282,4,39,0,2,2,11,72,1,1,0,10,32.2,14,21,1
2007-10-07,Cardinals,Rams,24,5,13,1,1,21,41,281,31,102,383,1,9,0,2,2,11,98,3,5,3,15,30.85,24,5,13,0,0,24,43,252,23,123,375,2,10,0,3,3,9,86,3,5,0,13,29.15,34,31,0
2007-10-14,Panthers,Cardinals,10,5,13,0,0,14,26,159,25,96,255,2,21,2,3,5,11,101,0,0,0,14,28.883333333333333,14,6,18,0,0,20,33,193,30,181,374,2,13,0,0,0,9,65,2,4,0,16,31.116666666666667,25,10,0
2007-10-21,Cardinals,Commanders,19,6,16,1,2,28,42,280,30,84,364,1,3,1,2,3,9,75,3,4,0,14,34.7,10,4,12,0,0,12,18,87,28,73,160,1,8,0,1,1,6,53,2,3,2,12,25.3,19,21,1
2007-11-04,Cardinals,Buccaneers,9,2,10,0,0,10,30,172,12,23,195,0,0,0,2,2,8,64,1,1,0,12,16.883333333333333,18,12,21,0,0,18,28,188,46,162,350,3,8,0,0,0,9,70,1,3,0,12,43.11666666666667,10,17,1
2007-11-11,Lions,Cardinals,21,5,11,0,0,27,37,246,28,73,319,2,15,3,1,4,9,70,3,4,0,14,34.46666666666667,16,4,10,0,1,32,45,265,8,-18,247,4,31,3,2,5,10,70,3,4,0,14,25.533333333333335,21,31,1
2007-11-18,Cardinals,Bengals,17,3,11,0,0,16,28,197,24,50,247,3,14,0,0,0,11,101,2,2,4,15,27.55,21,8,14,0,2,37,52,324,20,72,396,1,5,1,4,5,11,79,1,3,1,14,32.45,35,27,0
2007-11-25,49ers,Cardinals,25,4,14,2,2,35,49,456,24,96,552,4,30,2,2,4,10,70,2,4,0,18,38.7,21,4,13,0,2,25,39,237,25,137,374,3,19,0,0,0,3,42,2,3,2,15,31.533333333333335,37,31,0
2007-12-02,Browns,Cardinals,18,4,12,0,0,18,30,169,27,133,302,0,0,0,1,1,11,75,2,4,2,10,30.05,21,4,11,0,1,21,41,295,21,84,379,1,9,2,2,4,10,77,2,4,0,13,29.95,21,27,1
2007-12-09,Cardinals,Seahawks,23,3,10,1,2,28,46,305,16,50,355,5,32,0,5,5,7,55,3,3,0,14,30.616666666666667,21,4,12,1,1,22,33,269,28,80,349,1,3,0,0,0,5,23,4,5,2,13,29.383333333333333,21,42,1
2007-12-16,Cardinals,Saints,17,3,11,2,2,19,30,214,22,103,317,2,19,1,1,2,10,78,3,4,0,10,28.133333333333333,24,4,9,1,1,26,30,307,29,114,421,1,8,2,0,2,3,15,3,4,0,10,31.866666666666667,24,31,1
2007-12-23,Falcons,Cardinals,24,6,16,1,1,35,52,369,28,68,437,0,0,0,0,0,4,57,3,6,0,14,37.15,21,6,15,1,1,28,42,303,23,102,405,2,12,0,1,1,10,74,2,5,0,12,28.35,27,30,1
2007-12-30,Rams,Cardinals,25,6,13,3,3,23,39,300,32,122,422,0,0,0,2,2,8,63,3,6,4,13,35.88333333333333,13,2,12,1,3,14,30,159,24,75,234,3,21,0,3,3,7,50,0,1,2,12,24.116666666666667,19,48,1
2008-09-07,Cardinals,49ers,18,5,16,2,3,19,30,176,39,109,285,3,21,0,0,0,4,40,2,7,0,11,37.083333333333336,13,3,8,0,0,14,20,183,20,108,291,4,12,4,1,5,3,20,0,1,0,11,22.916666666666668,23,13,0
2008-09-14,Dolphins,Cardinals,22,7,13,0,0,20,26,364,31,81,445,2,12,0,0,0,8,45,3,4,0,8,31.9,17,3,12,2,2,17,32,164,24,72,236,2,15,0,0,0,6,42,1,2,0,8,28.1,10,31,1
2008-09-21,Cardinals,Commanders,19,5,11,0,0,17,31,197,23,116,313,2,13,1,1,2,6,42,1,2,0,11,26.916666666666668,21,5,11,0,0,23,31,187,31,136,323,2,17,0,0,0,7,67,3,3,0,10,33.083333333333336,17,24,1
2008-09-28,Cardinals,Jets,33,5,11,2,2,40,57,426,15,42,468,5,46,4,3,7,11,71,5,8,0,13,31.0,23,5,13,3,3,24,34,284,26,89,373,2,5,0,1,1,4,61,4,6,2,16,29.0,35,56,1
2008-10-05,Bills,Cardinals,28,9,15,1,2,33,42,250,34,123,373,0,0,0,0,0,4,20,5,5,0,12,36.266666666666666,13,5,9,0,1,18,24,203,17,84,287,5,35,3,1,4,6,36,1,2,0,10,23.733333333333334,17,41,1
2008-10-12,Cowboys,Cardinals,14,5,12,0,0,22,30,226,19,50,276,1,10,2,1,3,12,70,2,3,2,15,27.75,15,6,15,0,0,24,38,301,22,73,374,3,20,1,0,1,12,93,1,2,0,14,33.25,24,30,1
2008-10-26,Cardinals,Panthers,25,6,11,0,1,36,51,375,14,50,425,2,16,1,1,2,7,60,2,6,0,10,32.61666666666667,22,7,12,0,0,20,28,238,29,113,351,1,10,1,0,1,3,25,1,3,0,11,27.383333333333333,23,27,1
