date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2002-12-08,Bengals,Panthers,23,5,9,0,1,21,29,319,29,82,401,0,0,2,1,3,10,91,0,9,4,20,28.866666666666667,25,6,15,0,0,25,37,257,29,83,340,4,38,1,0,1,5,39,0,9,2,22,31.133333333333333,31,52,1
2002-12-15,Panthers,Steelers,11,5,14,0,1,17,34,81,16,50,131,6,45,3,1,4,4,35,0,7,0,21,20.533333333333335,19,10,20,1,1,21,34,203,38,129,332,2,12,1,1,2,1,5,0,7,0,16,39.46666666666667,14,30,1
2002-12-22,Bears,Panthers,15,5,21,0,1,18,35,165,39,88,253,3,14,2,0,2,4,40,0,6,0,20,36.833333333333336,8,4,15,0,1,15,30,131,22,55,186,4,32,4,0,4,3,32,0,5,0,23,23.166666666666668,14,24,1
2002-12-29,Panthers,Saints,13,3,14,1,1,20,32,188,26,85,273,3,15,1,2,3,3,19,0,4,0,16,30.333333333333332,13,4,17,0,1,12,31,119,30,125,244,4,26,1,2,3,4,27,0,5,0,16,29.666666666666668,10,6,0
2003-09-07,Jaguars,Panthers,17,4,14,1,1,16,30,120,26,122,242,5,21,0,2,2,9,83,0,1,0,3,26.616666666666667,17,4,13,0,0,23,27,256,28,75,331,4,16,1,0,1,8,82,0,0,0,2,33.38333333333333,23,24,1
2003-09-14,Panthers,Buccaneers,14,4,17,0,0,9,23,87,40,171,258,1,9,0,2,2,16,120,0,4,0,14,35.016666666666666,25,8,18,0,0,34,61,337,22,60,397,1,2,0,1,1,17,168,0,4,0,16,36.516666666666666,12,9,0
2003-09-28,Falcons,Panthers,19,8,17,0,0,17,27,168,39,193,361,0,0,1,0,1,4,40,0,4,0,12,32.61666666666667,11,2,12,0,1,14,23,123,23,144,267,6,29,0,1,1,9,84,0,4,0,16,27.383333333333333,3,23,1
2003-10-05,Saints,Panthers,21,8,14,1,1,15,23,124,40,185,309,0,0,1,0,1,4,20,0,4,1,12,33.03333333333333,17,8,15,0,0,16,31,189,29,155,344,0,0,0,1,1,7,64,0,5,0,13,26.966666666666665,13,19,1
2003-10-12,Panthers,Colts,17,5,15,0,0,12,20,152,41,189,341,3,29,1,1,2,9,70,0,7,0,18,37.86666666666667,20,3,12,1,1,23,34,293,27,76,369,0,0,2,1,3,4,30,0,6,0,16,27.783333333333335,23,20,0
2003-10-19,Titans,Panthers,19,4,14,1,2,31,49,339,17,44,383,4,23,4,0,4,5,45,0,4,0,23,26.533333333333335,15,5,17,1,2,13,25,214,36,134,348,3,26,0,0,0,5,40,0,6,2,18,33.46666666666667,37,17,0
2003-10-26,Panthers,Saints,20,5,14,0,0,12,27,145,39,223,368,1,3,0,0,0,6,50,0,7,0,18,33.86666666666667,19,2,12,2,3,21,34,190,29,104,294,3,11,2,1,3,4,43,0,3,0,17,30.733333333333334,23,20,0
2003-11-02,Panthers,Texans,21,4,9,1,1,13,23,193,35,174,367,0,0,0,1,1,4,40,0,2,0,8,29.75,14,8,13,0,2,13,19,149,30,118,267,2,5,0,0,0,7,55,0,3,0,8,30.25,10,14,1
2003-11-09,Buccaneers,Panthers,18,5,13,0,0,20,32,263,31,78,341,2,14,0,2,2,7,64,0,5,2,18,29.85,18,4,15,1,2,24,43,258,19,89,347,3,17,0,1,1,9,95,0,5,2,18,30.15,24,27,1
2003-11-16,Commanders,Panthers,17,5,15,2,2,20,30,317,35,110,427,0,0,2,2,4,4,69,0,5,0,18,34.266666666666666,13,5,16,0,1,16,35,127,22,54,181,3,23,1,1,2,0,0,0,8,0,18,25.733333333333334,17,20,1
2003-11-23,Panthers,Cowboys,15,1,11,0,1,9,25,169,28,75,244,1,6,1,1,2,11,68,0,7,0,18,25.966666666666665,19,4,16,0,0,29,43,254,25,65,319,1,0,0,1,1,10,123,0,5,0,19,34.03333333333333,20,24,1
2003-11-30,Eagles,Panthers,19,4,12,0,1,18,29,200,29,136,336,2,16,1,0,1,9,70,0,7,0,18,30.1,17,5,12,0,0,18,26,159,28,124,283,3,23,1,1,2,4,35,0,6,0,15,29.9,25,16,0
2003-12-07,Panthers,Falcons,13,5,14,0,0,13,25,141,33,90,231,1,12,1,2,3,10,75,0,4,0,16,28.616666666666667,24,4,12,0,2,16,34,156,37,224,380,3,23,1,1,2,7,42,0,7,2,16,32.86666666666667,14,20,1
2003-12-14,Panthers,Cardinals,17,3,8,0,0,20,32,231,18,67,298,1,5,1,1,2,4,35,0,1,2,13,22.1,23,8,15,0,0,14,25,146,39,171,317,5,26,1,1,2,5,50,0,6,0,14,37.9,20,17,0
2003-12-21,Lions,Panthers,22,7,14,0,2,29,35,260,36,124,384,0,0,1,1,2,6,35,0,3,0,14,38.233333333333334,8,3,11,0,0,7,19,53,21,53,106,1,0,0,1,1,7,55,0,3,3,15,21.766666666666666,14,20,1
2003-12-28,Panthers,Giants,15,6,18,0,0,16,30,141,35,110,251,5,50,1,1,2,8,82,0,7,3,23,34.6,14,5,16,0,2,18,43,99,19,76,175,2,11,1,4,5,8,45,0,9,2,22,25.4,37,24,0
2004-09-13,Packers,Panthers,17,3,10,0,0,23,40,262,13,38,300,2,22,1,1,2,9,59,0,5,0,14,21.933333333333337,22,10,16,0,0,15,22,127,47,152,279,2,16,0,0,0,8,77,0,4,0,12,38.06666666666667,24,14,0
2004-09-19,Panthers,Chiefs,23,6,14,0,0,16,29,175,39,183,358,1,5,0,2,2,6,51,0,6,0,16,35.25,17,3,12,1,2,17,34,172,23,109,281,3,15,1,1,2,8,88,0,4,2,17,24.75,28,17,0
2004-10-03,Falcons,Panthers,19,4,13,1,2,23,38,293,21,67,360,2,15,1,2,3,10,91,0,9,0,16,27.666666666666668,20,5,12,0,0,10,18,148,40,165,313,0,0,0,0,0,11,106,0,5,2,13,32.333333333333336,27,10,0
2004-10-10,Panthers,Broncos,12,5,12,0,0,13,20,163,26,64,227,1,10,0,0,0,9,88,0,2,0,14,26.85,23,4,10,0,1,17,29,224,37,210,434,1,2,0,2,2,4,37,0,5,0,13,33.15,17,20,1
2004-10-17,Panthers,Eagles,21,6,17,2,2,24,42,186,31,158,344,2,19,0,4,4,8,45,0,5,0,17,38.5,10,4,11,0,0,14,26,202,20,81,283,1,7,0,1,1,4,38,0,2,2,13,21.5,8,30,1
2004-10-24,Chargers,Panthers,20,5,14,0,2,17,36,147,30,116,263,1,8,0,1,1,8,94,0,5,0,14,30.883333333333333,19,7,14,0,0,21,32,188,27,114,302,1,8,1,0,1,7,83,0,5,0,13,29.116666666666667,17,6,0
2004-10-31,Panthers,Seahawks,16,5,12,0,0,19,36,248,20,94,342,0,0,0,1,1,10,79,0,8,0,15,24.366666666666667,24,8,17,1,2,21,30,196,43,237,433,1,5,1,1,2,2,13,0,6,0,14,35.63333333333333,17,23,1
2004-11-07,Raiders,Panthers,24,10,16,0,0,25,45,267,18,37,304,2,32,0,0,0,8,83,0,6,0,16,29.45,21,6,12,1,1,20,32,228,28,69,297,2,3,0,1,1,8,53,0,9,0,14,30.55,27,24,0
2004-11-14,Panthers,49ers,17,2,9,0,0,19,34,301,18,57,358,1,2,2,0,2,7,49,0,9,0,19,23.316666666666663,23,8,16,1,1,22,37,247,33,110,357,4,37,1,4,5,7,60,0,9,0,21,36.68333333333333,37,27,0
2004-11-21,Cardinals,Panthers,16,2,9,0,1,13,27,160,27,157,317,0,0,0,1,1,12,85,0,4,0,15,26.266666666666666,23,9,19,0,2,28,52,314,28,85,399,4,29,1,3,4,12,105,0,6,0,16,33.733333333333334,10,35,1
2004-11-28,Buccaneers,Panthers,15,6,12,0,0,14,21,188,25,112,300,4,25,0,1,1,5,50,0,2,2,14,26.283333333333335,20,10,16,0,0,27,39,336,28,62,398,2,11,2,1,3,7,40,0,8,0,15,33.71666666666667,14,21,1
2004-12-05,Panthers,Saints,25,6,15,0,0,22,29,269,42,132,401,4,25,0,0,0,6,44,0,7,0,15,41.85,15,4,10,1,1,20,40,250,11,30,280,1,1,1,2,3,10,104,0,9,0,20,18.15,32,21,0
2004-12-12,Rams,Panthers,18,9,17,0,1,16,30,189,38,119,308,2,17,1,1,2,7,55,0,6,0,15,35.6,11,6,13,0,1,16,29,226,21,66,292,3,20,1,6,7,5,44,0,4,0,16,24.4,7,20,1
2004-12-18,Panthers,Falcons,22,5,12,0,0,24,35,314,25,61,375,4,26,3,1,4,7,50,0,7,2,18,29.8,22,7,14,1,1,11,28,125,38,204,329,4,29,2,2,4,6,66,0,10,0,18,32.61666666666667,31,34,1
2004-12-26,Panthers,Buccaneers,22,7,12,0,0,19,24,207,36,141,348,1,7,0,0,0,5,52,0,8,2,14,35.56666666666667,22,3,7,0,0,30,41,299,13,46,345,2,22,1,2,3,10,77,0,7,0,17,24.433333333333337,37,20,0
2005-01-02,Saints,Panthers,21,2,12,0,0,24,50,274,13,46,320,6,33,3,0,3,6,45,0,6,0,18,26.466666666666665,15,5,16,0,0,14,24,196,37,164,360,3,20,0,0,0,8,87,0,5,0,18,33.53333333333333,21,18,0
2005-09-11,Saints,Panthers,20,8,13,0,0,19,31,209,25,141,350,1,3,2,2,4,11,84,0,3,0,7,27.4,21,8,13,0,0,18,24,190,33,101,291,1,2,2,0,2,9,74,0,4,0,8,32.6,23,20,0
2005-09-18,Patriots,Panthers,17,5,14,0,0,11,26,146,36,104,250,1,8,0,1,1,6,45,0,3,0,13,31.983333333333334,14,4,14,0,0,23,44,249,16,39,288,2,21,2,1,3,12,86,0,1,2,14,28.016666666666666,17,27,1
2005-09-25,Panthers,Dolphins,23,6,13,0,0,19,35,238,26,61,299,4,47,2,1,3,4,39,0,2,0,11,32.21666666666667,16,6,13,0,0,14,33,171,30,144,315,0,0,0,1,1,13,138,0,5,0,14,27.783333333333335,24,27,1
2005-10-03,Packers,Panthers,17,6,14,0,0,17,24,196,33,90,286,2,10,1,0,1,8,75,0,5,0,13,31.15,22,7,14,0,1,28,47,294,19,58,352,1,9,1,1,2,8,86,0,4,0,14,28.85,29,32,1
2005-10-09,Panthers,Cardinals,15,4,11,0,0,18,29,243,27,87,330,0,0,1,1,2,4,30,0,2,0,13,25.8,19,7,16,1,4,29,46,396,27,72,468,1,2,1,3,4,8,55,0,2,0,14,34.2,24,20,0
2005-10-16,Panthers,Lions,14,6,14,0,1,20,32,263,25,54,317,2,20,1,3,4,10,73,0,3,0,13,27.95,11,4,15,1,2,17,28,157,24,52,209,6,44,3,1,4,10,75,0,1,4,16,32.05,21,20,0
2005-10-30,Vikings,Panthers,27,8,14,0,0,21,31,338,39,111,449,1,3,0,0,0,6,53,0,4,0,12,35.85,14,5,13,1,2,16,32,171,18,82,253,4,19,0,0,0,10,60,0,4,0,9,24.15,13,38,1
2005-11-06,Panthers,Buccaneers,15,5,13,0,0,11,18,210,32,77,287,1,6,0,0,0,5,24,0,4,2,14,28.616666666666667,18,4,12,1,1,25,42,226,17,44,270,6,33,2,2,4,8,42,0,1,0,13,31.383333333333333,34,14,0
2005-11-13,Jets,Panthers,15,5,11,0,0,10,20,119,36,101,220,0,0,0,2,2,3,25,0,4,2,14,31.216666666666665,15,6,13,0,1,11,21,77,32,137,214,3,21,2,4,6,5,50,0,1,0,11,28.783333333333335,3,30,1
2005-11-20,Panthers,Bears,13,4,17,1,2,22,39,183,16,55,238,8,52,0,2,2,7,62,0,2,0,13,29.3,15,3,13,0,0,15,26,136,31,122,258,0,0,0,1,1,9,75,0,2,0,14,30.7,3,13,1
2005-11-27,Panthers,Bills,19,9,14,0,0,20,27,182,33,113,295,1,9,1,0,1,4,20,0,3,0,9,35.733333333333334,14,5,13,1,1,16,29,161,23,55,216,5,36,0,1,1,4,31,0,3,0,10,24.266666666666666,13,9,0
2005-12-04,Falcons,Panthers,14,5,15,1,1,17,27,164,34,142,306,0,0,0,1,1,3,38,0,4,0,14,32.333333333333336,14,7,17,0,1,17,35,148,24,111,259,4,23,0,2,2,4,37,0,1,0,14,27.666666666666668,6,24,1
2005-12-11,Buccaneers,Panthers,14,2,11,0,2,21,33,194,20,82,276,2,26,0,1,1,5,35,0,3,0,11,27.933333333333337,17,10,17,0,0,20,27,133,36,114,247,1,5,0,0,0,7,50,0,4,0,13,32.06666666666667,20,10,0
2005-12-18,Panthers,Saints,19,8,17,0,0,13,21,165,43,161,326,1,11,1,1,2,3,25,0,5,0,12,34.9,15,4,12,0,1,17,34,183,22,94,277,1,10,2,4,6,9,72,0,2,0,13,25.1,27,10,0
2005-12-24,Cowboys,Panthers,13,4,14,0,0,14,31,247,24,71,318,3,13,1,1,2,6,49,0,1,0,16,25.333333333333332,22,5,14,0,0,15,23,180,41,214,394,5,29,1,1,2,5,44,0,4,0,14,34.666666666666664,24,20,0
2006-01-01,Panthers,Falcons,23,7,13,0,0,16,25,174,38,229,403,1,6,0,0,0,6,55,0,5,2,13,35.13333333333333,15,5,12,0,2,24,37,185,15,26,211,5,40,3,1,4,7,70,0,2,0,9,24.866666666666667,44,11,0
2006-09-10,Falcons,Panthers,15,2,12,0,2,21,39,150,16,65,215,4,36,1,1,2,8,45,0,0,0,12,23.533333333333335,24,4,13,0,1,10,22,133,47,252,385,1,7,0,0,0,2,20,1,3,0,12,36.46666666666667,20,6,0
2006-09-17,Panthers,Vikings,14,3,14,0,0,17,33,164,27,107,271,2,17,1,0,1,6,32,1,3,0,13,29.916666666666668,17,2,15,3,3,20,32,225,33,140,365,5,34,0,1,1,9,54,1,4,0,13,37.666666666666664,13,16,1
2006-09-24,Panthers,Buccaneers,22,2,12,1,1,22,36,249,28,101,350,3,23,3,0,3,7,40,1,1,0,13,34.38333333333333,13,4,12,1,1,14,25,145,25,64,209,1,10,1,1,2,6,56,3,4,0,12,25.616666666666667,26,24,0
2006-10-01,Saints,Panthers,20,4,10,0,0,19,29,157,29,167,324,1,12,0,0,0,7,48,2,2,0,11,30.35,22,4,11,0,0,28,38,344,23,63,407,1,5,1,0,1,5,38,1,2,0,10,29.65,18,21,1
2006-10-08,Browns,Panthers,15,0,11,0,0,20,29,169,28,119,288,1,1,0,0,0,4,34,1,3,2,15,28.75,17,2,14,0,0,26,43,157,23,91,248,2,16,1,2,3,7,70,0,2,0,14,31.25,12,20,1
2006-10-15,Panthers,Ravens,20,7,15,0,0,24,39,356,30,58,414,1,9,1,2,3,4,20,0,3,0,13,33.81666666666667,16,5,15,2,2,19,35,212,22,80,292,3,18,1,2,3,5,40,2,2,0,11,26.183333333333337,23,21,0
2006-10-22,Panthers,Bengals,17,2,11,0,0,20,34,217,16,60,277,3,21,0,1,1,8,41,1,2,0,12,25.466666666666665,22,6,16,1,1,23,39,230,30,112,342,2,10,0,0,0,5,55,2,3,0,12,34.53333333333333,14,17,1
2006-10-29,Cowboys,Panthers,16,3,9,0,0,17,31,128,17,76,204,3,21,2,1,3,5,44,1,1,0,12,21.733333333333334,27,6,14,0,0,24,36,258,38,156,414,2,12,0,1,1,9,86,4,5,0,12,38.266666666666666,35,14,0
2006-11-13,Buccaneers,Panthers,17,6,14,0,0,22,34,240,30,78,318,0,0,1,1,2,9,70,2,3,0,17,33.266666666666666,13,3,13,0,1,17,32,153,22,69,222,3,20,2,2,4,9,71,1,2,0,19,26.733333333333334,10,24,1
2006-11-19,Rams,Panthers,20,6,15,0,0,13,26,169,43,242,411,3,22,1,2,3,9,80,0,2,0,14,38.71666666666667,8,2,12,0,0,19,34,80,8,31,111,7,62,1,1,2,6,40,0,0,0,11,21.283333333333335,0,15,1
2006-11-26,Panthers,Commanders,15,6,16,0,1,23,38,163,25,101,264,1,5,0,2,2,4,40,1,1,0,15,30.766666666666666,14,4,15,0,0,11,23,110,37,143,253,1,8,0,1,1,6,40,1,2,0,14,29.233333333333334,13,17,1
2006-12-04,Panthers,Eagles,18,4,13,0,0,22,37,269,23,108,377,0,0,0,2,2,7,67,2,3,0,14,27.616666666666667,18,7,17,0,0,21,39,304,27,98,402,1,8,0,0,0,8,72,1,3,0,13,32.38333333333333,24,27,1
2006-12-10,Giants,Panthers,22,5,16,0,2,34,61,418,15,45,463,2,5,0,3,3,7,37,0,2,0,15,29.583333333333332,15,4,18,2,2,17,33,172,35,135,307,1,0,0,0,0,2,10,2,4,0,16,30.416666666666668,27,13,0
2006-12-17,Steelers,Panthers,12,3,13,1,2,24,39,197,11,43,240,5,29,0,2,2,8,65,0,2,0,11,22.783333333333335,20,10,17,1,1,13,20,147,43,159,306,3,22,0,0,0,2,10,2,4,1,12,37.21666666666667,37,3,0
2006-12-24,Panthers,Falcons,15,8,16,0,0,4,7,11,52,183,194,3,21,0,0,0,8,62,1,1,0,10,41.78333333333333,8,3,10,0,1,9,20,94,19,83,177,3,15,0,2,2,4,35,0,0,0,9,18.216666666666665,10,3,0
2006-12-31,Panthers,Saints,20,4,12,1,1,23,27,207,33,106,313,0,0,0,0,0,2,19,2,3,2,11,34.65,13,4,10,1,1,20,29,236,17,61,297,5,18,1,1,2,4,38,3,3,0,11,25.35,31,21,0
2007-09-09,Panthers,Rams,21,4,12,0,0,18,27,199,38,186,385,0,0,2,0,2,7,75,2,5,0,11,34.11666666666667,16,7,16,0,1,22,42,162,21,76,238,1,5,2,0,2,8,82,1,3,0,13,25.883333333333333,27,13,0
2007-09-16,Texans,Panthers,17,7,13,0,0,27,41,287,18,66,353,3,29,2,1,3,5,35,2,2,0,13,25.2,19,6,14,1,1,20,28,227,36,119,346,0,0,1,0,1,5,40,2,4,2,13,34.8,34,21,0
2007-09-23,Panthers,Falcons,24,3,10,0,0,13,22,138,36,175,313,3,27,0,0,0,3,45,3,3,0,11,30.783333333333335,21,6,13,0,1,31,44,351,19,91,442,1,10,2,0,2,10,135,1,4,0,10,29.216666666666665,27,20,0
2007-09-30,Buccaneers,Panthers,13,6,18,1,2,19,41,137,23,99,236,3,18,1,1,2,7,65,1,1,0,12,25.333333333333332,22,5,13,0,1,15,25,176,42,189,365,0,0,1,0,1,1,5,2,4,0,13,34.666666666666664,20,7,0
2007-10-07,Panthers,Saints,12,5,11,0,0,11,19,155,28,88,243,1,7,0,1,1,7,59,1,3,0,11,24.783333333333335,23,8,16,2,2,29,47,252,28,89,341,0,0,0,2,2,5,35,1,4,0,9,35.21666666666667,16,13,0
2007-10-14,Panthers,Cardinals,14,6,18,0,0,20,33,193,30,181,374,2,13,0,0,0,9,65,2,4,0,16,31.116666666666667,10,5,13,0,0,14,26,159,25,96,255,2,21,2,3,5,11,101,0,0,0,14,28.883333333333333,25,10,0
2007-10-28,Colts,Panthers,20,10,21,2,2,28,45,185,33,108,293,0,0,2,1,3,8,55,1,1,0,11,36.083333333333336,23,6,12,0,1,15,32,264,32,131,395,0,0,1,0,1,5,27,3,5,0,12,23.916666666666668,31,7,0
2007-11-04,Panthers,Titans,15,4,16,0,0,17,32,113,22,78,191,7,30,0,2,2,10,92,1,1,0,12,26.966666666666665,20,6,14,0,0,14,23,96,43,140,236,3,14,2,2,4,10,89,2,3,0,14,33.03333333333333,7,20,1
2007-11-11,Falcons,Panthers,10,3,16,0,1,13,29,145,28,90,235,2,8,1,1,2,6,43,0,2,2,14,28.333333333333332,12,5,16,0,0,20,27,189,28,88,277,2,12,1,0,1,9,68,0,1,0,13,31.666666666666668,20,13,0
2007-11-18,Panthers,Packers,21,5,14,1,2,19,37,251,29,131,382,2,7,1,2,3,4,25,2,4,0,12,28.816666666666663,18,5,12,0,0,22,30,214,27,103,317,1,4,0,0,0,6,75,2,2,1,13,31.183333333333337,17,31,1
2007-11-25,Saints,Panthers,11,3,13,0,2,18,36,152,18,43,195,1,9,1,3,4,5,35,0,1,0,13,20.616666666666667,22,11,18,0,0,24,36,260,39,113,373,0,0,0,1,1,5,76,4,5,0,14,39.38333333333333,31,6,0
2007-12-02,49ers,Panthers,20,9,18,0,0,17,26,157,44,166,323,2,12,0,2,2,7,65,3,5,2,15,38.36666666666667,12,3,11,0,1,14,29,136,17,59,195,6,35,2,4,6,7,55,1,1,0,14,21.633333333333333,14,31,1
2007-12-09,Panthers,Jaguars,10,2,12,1,3,16,38,99,15,50,149,1,6,1,1,2,5,50,0,1,0,11,21.033333333333335,24,9,17,1,2,21,37,249,38,178,427,0,0,1,0,1,6,40,1,4,2,12,38.96666666666667,6,37,1
2007-12-16,Seahawks,Panthers,15,9,18,0,1,19,27,208,38,114,322,0,0,0,0,0,5,54,0,1,0,11,35.36666666666667,18,3,12,0,0,27,41,238,14,44,282,3,36,1,0,1,3,15,1,2,0,12,24.633333333333333,10,13,1
2007-12-22,Cowboys,Panthers,12,2,11,1,1,15,28,147,14,69,216,5,35,0,1,1,3,15,1,3,0,10,21.0,25,7,17,3,3,28,42,257,37,148,405,0,0,0,1,1,5,39,2,3,0,11,39.0,20,13,0
2007-12-30,Panthers,Buccaneers,20,7,14,0,0,15,24,169,37,180,349,1,5,1,1,2,4,23,2,3,0,11,31.833333333333332,17,4,12,0,1,21,28,196,26,107,303,4,40,0,1,1,4,22,1,3,0,11,28.166666666666668,31,23,0
2008-09-07,Panthers,Chargers,20,5,15,1,2,23,41,246,29,142,388,1,1,1,0,1,6,29,1,4,2,12,32.03333333333333,17,4,12,1,1,17,27,211,27,105,316,1,6,1,0,1,2,12,1,2,0,11,27.966666666666665,26,24,0
2008-09-14,Bears,Panthers,12,2,13,0,0,12,21,102,31,114,216,3,26,0,1,1,10,65,2,3,0,14,31.75,12,6,15,0,1,19,32,141,29,115,256,1,8,2,0,2,12,86,1,2,1,14,28.25,17,20,1
2008-09-21,Panthers,Vikings,14,3,11,0,1,17,29,157,20,47,204,5,34,2,0,2,12,67,1,1,0,12,25.7,17,4,12,0,1,16,28,186,32,119,305,3,18,0,1,1,9,100,0,3,2,11,34.3,10,20,1
2008-09-28,Falcons,Panthers,19,3,12,0,0,20,29,294,33,107,401,0,0,0,0,0,11,90,1,1,0,13,32.25,17,2,13,0,2,21,41,150,23,118,268,2,8,0,0,0,5,45,0,2,0,12,27.75,9,24,1
2008-10-05,Chiefs,Panthers,20,10,18,1,2,14,22,236,48,205,441,0,0,1,1,2,8,56,1,4,0,13,38.9,8,4,13,0,2,15,31,92,17,35,127,3,31,1,2,3,4,35,0,0,0,14,21.1,0,34,1
2008-10-12,Panthers,Buccaneers,14,3,12,0,2,20,39,242,20,40,282,0,0,0,3,3,4,16,0,1,0,12,25.3,17,6,13,0,0,15,20,173,37,142,315,0,0,0,0,0,7,80,2,3,1,12,34.7,3,27,1
2008-10-19,Saints,Panthers,18,7,15,0,0,14,22,193,37,143,336,1,2,0,0,0,3,29,2,3,0,12,33.016666666666666,17,5,12,0,2,21,39,228,22,115,343,1,3,1,1,2,3,30,1,2,0,11,26.983333333333334,7,30,1
