date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2004-11-28,Commanders,Steelers,10,2,13,2,4,19,35,105,14,51,156,5,33,0,1,1,6,68,0,4,0,15,25.733333333333334,15,4,15,0,0,9,20,100,38,107,207,4,31,0,0,0,6,59,0,6,0,13,34.266666666666666,7,16,1
2004-12-05,Giants,Commanders,27,4,9,0,0,19,22,168,45,211,379,1,6,0,0,0,8,66,0,5,0,10,40.483333333333334,7,1,9,0,2,12,25,107,15,38,145,1,6,0,0,0,7,40,0,5,1,15,19.516666666666666,7,31,1
2004-12-12,Eagles,Commanders,19,5,16,0,1,29,46,224,25,88,312,3,27,0,1,1,12,137,0,5,0,17,33.95,15,3,13,0,0,21,38,245,17,67,312,2,15,1,1,2,5,41,0,6,0,17,26.05,17,14,0
2004-12-18,Commanders,49ers,17,7,16,0,0,18,27,209,40,128,337,1,5,1,0,1,11,93,0,5,2,17,36.983333333333334,15,3,13,1,2,20,38,199,18,55,254,1,7,0,4,4,5,45,0,8,0,20,23.016666666666666,26,16,0
2004-12-26,Commanders,Cowboys,15,4,11,0,0,19,29,149,25,84,233,2,9,1,2,3,8,69,0,5,0,13,27.3,21,5,17,3,4,23,39,217,30,89,306,5,17,1,1,2,1,13,0,6,0,13,32.7,10,13,1
2005-01-02,Vikings,Commanders,20,7,11,0,0,17,26,201,31,117,318,3,15,1,1,2,3,13,0,4,0,13,30.266666666666666,21,7,15,1,1,27,44,268,18,52,320,4,31,0,0,0,7,49,0,4,0,13,29.733333333333334,18,21,1
2005-09-11,Bears,Commanders,18,6,16,1,1,14,25,159,40,164,323,3,16,2,1,3,5,45,0,3,0,10,34.25,11,6,13,0,0,15,28,125,18,41,166,3,16,1,1,2,8,86,0,1,0,10,25.75,7,9,1
2005-09-19,Commanders,Cowboys,14,6,17,2,2,20,34,242,25,104,346,5,49,1,1,2,12,80,0,0,0,12,27.883333333333333,14,7,17,0,1,21,36,261,29,90,351,0,0,0,0,0,7,60,0,2,0,13,32.11666666666667,14,13,0
2005-10-02,Seahawks,Commanders,26,13,18,1,1,20,36,211,39,141,352,2,15,0,1,1,2,10,0,4,0,9,39.36666666666667,21,6,12,1,1,26,38,235,23,119,354,1,7,0,0,0,8,84,0,2,0,8,26.15,17,20,1
2005-10-09,Commanders,Broncos,28,6,15,0,0,30,53,322,26,125,447,0,0,1,0,1,10,67,0,4,0,13,33.81666666666667,11,4,14,1,1,10,26,92,28,165,257,0,0,0,0,0,6,43,0,1,0,12,26.183333333333337,19,21,1
2005-10-16,Commanders,Chiefs,26,5,12,0,1,25,41,297,28,101,398,4,34,3,0,3,5,54,0,3,0,12,32.333333333333336,18,4,12,1,1,15,25,178,32,96,274,1,3,0,0,0,4,24,0,3,2,12,27.666666666666668,21,28,1
2005-10-23,49ers,Commanders,24,5,11,0,0,14,21,253,39,204,457,1,7,0,0,0,8,60,0,7,0,13,33.3,9,3,12,0,0,8,16,54,26,140,194,5,38,1,1,2,5,29,0,2,0,15,26.7,17,52,1
2005-10-30,Commanders,Giants,7,2,12,0,2,14,34,87,13,38,125,5,40,3,1,4,10,88,0,1,0,14,20.65,19,7,19,0,1,12,31,124,45,262,386,2,22,0,1,1,9,73,0,6,0,18,39.35,0,36,1
2005-11-06,Eagles,Commanders,17,7,16,0,0,21,29,215,29,78,293,2,9,1,0,1,4,35,0,3,0,13,31.95,17,4,13,0,1,22,35,291,23,45,336,2,13,0,1,1,5,64,0,2,0,11,28.05,10,17,1
2005-11-13,Commanders,Buccaneers,23,7,15,1,2,23,35,204,33,185,389,2,22,1,2,3,6,41,0,4,1,15,34.416666666666664,19,4,9,0,1,15,29,279,27,61,340,0,0,1,0,1,2,15,0,8,0,13,25.583333333333332,35,36,1
2005-11-20,Raiders,Commanders,13,6,15,0,1,14,32,138,27,108,246,2,17,3,0,3,6,50,0,1,2,13,28.416666666666668,16,6,16,0,0,19,36,286,29,50,336,1,3,0,1,1,10,101,0,3,0,13,31.583333333333332,16,13,0
2005-11-27,Chargers,Commanders,15,3,14,0,0,17,27,191,33,91,282,2,3,0,0,0,7,60,0,1,0,15,29.783333333333335,24,6,15,0,0,22,45,195,28,202,397,3,20,0,3,3,6,40,0,1,0,15,30.783333333333335,23,17,0
2005-12-04,Commanders,Rams,19,8,14,0,0,14,22,150,40,257,407,1,6,0,0,0,8,76,0,3,0,13,33.96666666666667,13,5,15,1,1,21,36,142,17,49,191,3,21,1,1,2,4,30,0,1,0,12,26.033333333333335,24,9,0
2005-12-11,Commanders,Cardinals,16,5,14,1,1,18,28,122,34,109,231,0,0,0,3,3,5,63,0,3,1,13,33.31666666666667,17,5,13,0,1,25,41,240,18,62,302,2,15,3,1,4,8,65,0,2,0,12,26.683333333333337,17,13,0
2005-12-18,Cowboys,Commanders,19,5,11,0,0,12,20,163,40,171,334,0,0,1,0,1,7,55,0,4,0,13,31.4,13,5,15,1,2,16,29,107,24,109,216,7,46,1,3,4,9,56,0,3,0,14,28.6,7,35,1
2005-12-24,Giants,Commanders,22,9,14,0,0,13,19,224,43,156,380,1,9,0,1,1,6,81,0,3,0,13,33.21666666666667,18,4,12,0,2,23,42,233,19,99,332,1,11,0,1,1,9,64,0,2,2,11,26.783333333333335,20,35,1
2006-01-01,Commanders,Eagles,14,4,16,0,0,9,25,128,36,151,279,1,13,0,1,1,7,60,0,3,2,17,29.833333333333332,18,5,15,0,0,21,42,239,25,96,335,4,22,4,2,6,5,45,0,2,0,15,30.166666666666668,31,20,0
2006-09-11,Vikings,Commanders,15,4,13,0,0,17,28,163,25,103,266,0,0,0,0,0,7,55,1,4,0,10,28.266666666666666,18,9,17,0,0,16,30,223,34,86,309,1,0,0,0,0,9,60,1,2,0,12,31.733333333333334,19,16,0
2006-09-17,Commanders,Cowboys,16,2,14,0,1,18,32,152,20,93,245,6,45,0,1,1,11,117,0,1,1,14,28.083333333333332,22,6,16,1,1,19,38,229,31,138,367,1,8,1,0,1,9,90,2,3,0,14,31.916666666666668,10,27,1
2006-09-24,Commanders,Texans,25,9,13,0,0,24,27,261,41,234,495,0,0,1,0,1,12,126,2,3,0,10,38.45,17,3,7,0,0,19,29,200,18,61,261,1,8,1,1,2,7,57,2,2,0,10,21.55,31,15,0
2006-10-01,Jaguars,Commanders,22,7,14,0,0,18,30,329,40,152,481,0,0,1,1,2,4,40,2,3,0,14,36.53333333333333,12,2,13,2,2,20,34,275,16,32,307,4,15,1,1,2,4,35,0,1,0,13,25.283333333333335,30,36,1
2006-10-08,Commanders,Giants,10,3,11,0,1,12,22,86,20,78,164,3,23,0,0,0,5,35,0,0,0,8,25.216666666666665,20,9,16,0,0,23,33,256,36,155,411,0,0,0,0,0,8,76,1,4,0,10,34.78333333333333,3,19,1
2006-10-15,Titans,Commanders,18,5,12,0,0,16,30,180,26,125,305,0,0,1,1,2,6,46,2,2,0,14,24.333333333333332,21,4,15,1,1,13,25,151,42,193,344,3,10,0,0,0,5,51,2,5,0,14,35.666666666666664,25,22,0
2006-10-22,Commanders,Colts,19,6,14,2,2,27,37,211,24,114,325,2,15,0,0,0,10,91,2,4,1,10,30.9,25,5,10,0,0,25,35,342,25,110,452,0,0,0,0,0,3,27,3,5,0,10,29.1,22,36,1
2006-11-05,Cowboys,Commanders,18,5,13,0,1,14,23,183,32,117,300,1,9,1,0,1,5,41,1,3,0,14,28.533333333333335,21,10,16,0,0,24,36,267,29,111,378,2,17,0,0,0,11,153,2,5,0,10,31.466666666666665,19,22,1
2006-11-12,Commanders,Eagles,16,3,13,1,2,16,32,132,31,146,278,0,0,0,1,1,8,70,0,1,0,11,29.516666666666666,18,6,15,1,1,12,26,255,34,145,400,1,2,0,0,0,7,65,0,2,2,11,30.483333333333334,3,27,1
2006-11-19,Commanders,Buccaneers,15,4,13,2,2,19,34,193,21,59,252,1,3,1,0,1,3,19,2,2,0,10,23.983333333333334,19,6,13,0,0,14,21,178,42,181,359,0,0,1,1,2,4,35,1,4,0,10,36.016666666666666,17,20,1
2006-11-26,Panthers,Commanders,14,4,15,0,0,11,23,110,37,143,253,1,8,0,1,1,6,40,1,2,0,14,29.233333333333334,15,6,16,0,1,23,38,163,25,101,264,1,5,0,2,2,4,40,1,1,0,15,30.766666666666666,13,17,1
2006-12-03,Falcons,Commanders,25,6,14,0,2,18,38,204,35,177,381,1,13,0,2,2,3,30,1,3,0,11,31.633333333333333,16,5,12,0,1,8,16,113,41,256,369,1,9,0,0,0,6,60,1,2,0,12,28.366666666666667,24,14,0
2006-12-10,Eagles,Commanders,20,7,16,0,0,16,28,205,40,210,415,2,17,0,2,2,11,68,0,3,0,9,37.766666666666666,14,4,10,0,0,15,23,164,22,99,263,0,0,1,0,1,2,20,2,2,2,10,22.233333333333334,21,19,0
2006-12-17,Commanders,Saints,19,5,13,0,0,13,28,193,31,161,354,1,11,0,0,0,3,15,0,3,0,11,29.616666666666667,15,8,17,1,2,21,38,199,24,71,270,2,8,0,1,1,4,16,1,2,0,10,30.383333333333333,16,10,0
2006-12-24,Commanders,Rams,22,4,12,0,0,13,26,160,38,176,336,0,0,1,0,1,2,58,4,4,0,13,29.933333333333337,25,6,15,0,0,25,38,382,39,197,579,1,6,1,0,1,6,30,2,3,0,15,36.61666666666667,31,37,1
2006-12-30,Giants,Commanders,21,5,11,1,2,22,32,265,29,128,393,1,3,1,1,2,10,100,3,4,0,10,31.933333333333337,23,8,14,0,0,12,26,94,34,261,355,1,7,0,0,0,5,41,2,5,0,12,28.066666666666663,34,28,0
2007-09-09,Dolphins,Commanders,19,7,14,0,0,12,21,209,41,191,400,2,13,0,2,2,7,65,1,2,0,12,35.05,17,4,13,0,0,24,38,207,20,66,273,2,12,1,0,1,8,61,1,3,0,12,30.55,13,16,1
2007-09-17,Commanders,Eagles,19,8,15,0,0,16,29,207,33,130,337,1,2,0,1,1,5,25,2,4,0,11,30.066666666666663,18,4,16,2,3,28,46,226,20,114,340,3,14,0,0,0,2,15,0,4,0,11,29.933333333333337,20,12,0
2007-09-23,Giants,Commanders,14,5,16,1,2,16,34,178,27,82,260,2,12,1,0,1,6,37,2,4,0,14,27.033333333333335,19,9,16,0,0,21,36,219,30,96,315,2,13,1,2,3,3,15,2,3,0,13,32.96666666666667,24,17,0
2007-10-07,Lions,Commanders,23,5,12,1,1,23,29,248,35,118,366,0,0,1,0,1,4,50,3,5,2,12,34.583333333333336,11,1,10,1,1,16,29,76,19,68,144,6,30,0,2,2,4,20,0,0,0,11,25.416666666666668,3,34,1
2007-10-14,Commanders,Packers,18,3,14,0,2,21,37,210,29,94,304,3,7,2,1,3,7,53,2,2,0,15,32.8,13,3,13,0,0,19,37,169,20,56,225,2,19,0,2,2,4,35,1,3,2,16,27.2,14,17,1
2007-10-21,Cardinals,Commanders,10,4,12,0,0,12,18,87,28,73,160,1,8,0,1,1,6,53,2,3,2,12,25.3,19,6,16,1,2,28,42,280,30,84,364,1,3,1,2,3,9,75,3,4,0,14,34.7,19,21,1
2007-10-28,Commanders,Patriots,13,2,12,1,2,21,37,177,16,47,224,3,20,3,1,4,5,40,1,2,0,12,22.183333333333337,34,6,11,2,2,31,41,334,35,152,486,1,0,1,0,1,6,40,6,7,2,11,37.81666666666667,7,52,1
2007-11-04,Commanders,Jets,23,6,13,0,0,12,23,135,48,296,431,1,7,0,1,1,5,50,1,2,0,11,36.21666666666667,23,11,18,0,0,23,42,214,26,124,338,3,12,1,0,1,5,40,1,3,1,9,31.066666666666663,23,20,0
2007-11-11,Eagles,Commanders,25,6,12,0,2,23,34,203,36,158,361,1,12,2,0,2,11,74,3,5,0,11,32.583333333333336,22,6,10,1,1,20,28,240,28,139,379,2,11,2,0,2,5,38,4,4,0,10,27.416666666666668,33,25,0
2007-11-18,Commanders,Cowboys,28,5,13,1,1,34,55,361,17,62,423,1,6,1,1,2,3,71,2,4,0,12,29.75,19,8,13,0,0,22,32,287,25,75,362,1,6,0,1,1,7,58,1,1,0,10,30.25,23,28,1
2007-11-25,Commanders,Buccaneers,23,9,17,2,3,30,49,292,31,120,412,2,9,4,2,6,4,27,0,3,0,12,34.88333333333333,9,1,12,0,0,11,23,93,25,99,192,3,22,0,0,0,4,25,1,3,0,14,25.116666666666667,13,19,1
2007-12-02,Bills,Commanders,22,8,17,0,0,21,37,202,29,79,281,4,14,1,1,2,4,34,1,4,0,10,32.93333333333333,15,5,13,0,0,22,36,257,20,100,357,0,0,1,0,1,8,101,0,3,0,12,27.066666666666663,17,16,0
2007-12-06,Bears,Commanders,15,6,15,0,0,25,36,314,24,31,345,1,10,1,0,1,7,48,2,4,0,14,28.683333333333337,22,5,16,1,1,29,51,296,24,60,356,2,13,0,2,2,9,49,1,4,0,13,31.316666666666663,16,24,1
2007-12-16,Commanders,Giants,14,3,15,0,0,8,25,156,35,153,309,2,10,0,0,0,4,35,2,4,0,16,28.916666666666668,20,5,20,2,5,18,53,168,28,139,307,2,16,1,0,1,3,35,1,2,0,14,31.083333333333332,22,10,0
2007-12-23,Commanders,Vikings,19,6,14,0,2,23,30,261,32,106,367,2,8,0,0,0,7,52,2,4,0,13,30.733333333333334,23,4,10,0,1,25,41,212,25,87,299,1,8,1,2,3,6,40,3,3,0,13,29.266666666666666,32,21,0
2008-09-04,Commanders,Giants,11,3,13,1,2,15,27,125,24,84,209,1,8,0,0,0,7,35,1,1,0,10,24.283333333333335,21,7,14,0,0,19,35,200,32,154,354,2,16,0,1,1,7,70,1,3,0,10,35.71666666666667,7,16,1
2008-09-14,Saints,Commanders,25,3,11,1,1,24,36,306,31,149,455,2,15,1,0,1,4,26,2,6,0,11,34.233333333333334,16,3,10,0,0,22,33,195,19,55,250,2,21,1,2,3,5,55,2,2,1,12,25.766666666666666,24,29,1
2008-09-21,Cardinals,Commanders,21,5,11,0,0,23,31,187,31,136,323,2,17,0,0,0,7,67,3,3,0,10,33.083333333333336,19,5,11,0,0,17,31,197,23,116,313,2,13,1,1,2,6,42,1,2,0,11,26.916666666666668,17,24,1
2008-09-28,Commanders,Cowboys,22,6,15,0,0,20,31,220,37,161,381,2,11,0,0,0,5,30,2,6,0,11,38.15,21,6,12,0,0,28,47,300,11,44,344,0,0,0,1,1,3,15,2,3,0,12,21.85,26,24,0
2008-10-05,Commanders,Eagles,22,11,19,1,1,17,30,185,44,203,388,1,9,0,0,0,3,24,1,1,0,10,34.75,14,5,12,0,0,17,29,196,18,58,254,0,0,0,0,0,4,40,1,3,1,9,25.25,23,17,0
2008-10-12,Rams,Commanders,22,4,12,1,1,18,26,187,31,181,368,4,21,3,0,3,7,53,2,3,0,11,31.0,8,4,14,1,1,15,26,124,26,76,200,2,12,1,0,1,10,79,0,2,2,14,29.0,19,17,0
2008-10-19,Browns,Commanders,17,3,11,0,0,14,23,158,36,193,351,1,6,1,0,1,5,38,2,3,0,12,28.866666666666667,16,4,16,1,2,14,37,134,28,102,236,1,2,0,0,0,4,25,1,3,0,12,31.133333333333333,11,14,1
2008-10-26,Commanders,Lions,22,5,11,0,0,23,28,304,33,135,439,3,24,1,0,1,8,67,0,4,1,12,35.75,13,2,12,2,3,21,35,217,15,57,274,1,6,0,0,0,7,51,2,2,0,10,24.25,25,17,0
