date,away,home,score_away,score_home,game_result,offensive_first_downs_away,offensive_third_down_conversions_away,offensive_third_down_opportunities_away,offensive_fourth_down_conversions_away,offensive_fourth_down_conversion_attempts_away,offensive_passing_completions_away,offensive_passing_attempts_away,offensive_passing_yards_away,offensive_rushing_attempts_away,offensive_rushing_yards_away,offensive_total_yards_away,offensive_sacks_taken_away,offensive_yards_lost_from_sacks_away,offensive_fumbles_away,offensive_interceptions_away,offensive_turnovers_away,offensive_penalties_away,offensive_penalty_yards_away,team_def_st_td_away,offensive_drives_away,team_offensive_time_of_possession_away,defensive_first_downs_allowed_away,defensive_third_down_conversions_allowed_away,defensive_third_down_opportunities_away,defensive_fourth_down_conversions_allowed_away,defensive_fourth_down_conversion_attempts_away,defensive_passing_completions_away,defensive_passing_attempts_away,defensive_passing_yards_allowed_away,defensive_rushing_attempts_away,defensive_rushing_yards_allowed_away,defensive_total_yards_allowed_away,defensive_sacks_away,defensive_sack_yards_away,defensive_fumbles_forced_away,defensive_int_forced_away,defensive_turnovers_forced_away,opposing_team_team_penalties_away,opposing_team_penalty_yards_away,opposing_team_def_st_td_away,opposing_team_drives_away,opposing_team_possession_away,points_scored_away,points_allowed_away,offensive_first_downs_home,offensive_third_down_conversions_home,offensive_third_down_opportunities_home,offensive_fourth_down_conversions_home,offensive_fourth_down_conversion_attempts_home,offensive_passing_completions_home,offensive_passing_attempts_home,offensive_passing_yards_home,offensive_rushing_attempts_home,offensive_rushing_yards_home,offensive_total_yards_home,offensive_sacks_taken_home,offensive_yards_lost_from_sacks_home,offensive_fumbles_home,offensive_interceptions_home,offensive_turnovers_home,offensive_penalties_home,offensive_penalty_yards_home,team_def_st_td_home,offensive_drives_home,team_offensive_time_of_possession_home,defensive_first_downs_allowed_home,defensive_third_down_conversions_allowed_home,defensive_third_down_opportunities_home,defensive_fourth_down_conversions_allowed_home,defensive_fourth_down_conversion_attempts_home,defensive_passing_completions_home,defensive_passing_attempts_home,defensive_passing_yards_allowed_home,defensive_rushing_attempts_home,defensive_rushing_yards_allowed_home,defensive_total_yards_allowed_home,defensive_sacks_home,defensive_sack_yards_home,defensive_fumbles_forced_home,defensive_int_forced_home,defensive_turnovers_forced_home,opposing_team_team_penalties_home,opposing_team_penalty_yards_home,opposing_team_def_st_td_home,opposing_team_drives_home,opposing_team_possession_home,points_scored_home,points_allowed_home
2012-09-09,49ers,Packers,30,22,0,21.0,6.0,16.0,1.0,1.0,21.0,31.0,205.0,37.0,116.0,321.0,3.0,22.0,0.0,0.0,0.0,5.0,80.0,0.0,14.0,35.13333333333333,18.0,5.0,15.0,0.0,1.0,14.0,34.0,200.0,25.0,111.0,311.0,3.0,26.0,0.0,2.0,2.0,6.0,50.0,0.0,14.0,24.866666666666667,34.0,27.0,27.0,6.0,12.0,0.0,0.0,31.0,44.0,469.0,24.0,81.0,550.0,3.0,11.0,1.0,1.0,2.0,6.0,78.0,0.0,15.0,31.666666666666668,32.0,4.0,11.0,1.0,2.0,36.0,59.0,502.0,15.0,73.0,575.0,2.0,18.0,2.0,2.0,4.0,11.0,101.0,0.0,14.0,28.333333333333332,41.0,45.0
2012-09-09,Seahawks,Cardinals,16,20,1,19.0,3.0,16.0,0.0,0.0,21.0,35.0,191.0,34.0,178.0,369.0,4.0,31.0,0.0,1.0,1.0,7.0,55.0,0.0,15.0,33.7,20.0,7.0,17.0,1.0,1.0,22.0,40.0,257.0,31.0,131.0,388.0,2.0,14.0,1.0,1.0,2.0,9.0,76.0,0.0,15.0,35.31666666666667,20.0,23.0,20.0,7.0,17.0,1.0,1.0,22.0,40.0,257.0,31.0,131.0,388.0,2.0,14.0,1.0,1.0,2.0,9.0,76.0,0.0,15.0,35.31666666666667,19.0,3.0,16.0,0.0,0.0,21.0,35.0,191.0,34.0,178.0,369.0,4.0,31.0,0.0,1.0,1.0,7.0,55.0,0.0,15.0,33.7,20.0,23.0
2012-09-09,Panthers,Buccaneers,10,16,1,21.0,0.0,5.0,0.0,0.0,15.0,25.0,137.0,24.0,164.0,301.0,2.0,21.0,1.0,1.0,2.0,1.0,5.0,0.0,11.0,25.433333333333337,33.0,6.0,9.0,0.0,1.0,31.0,38.0,409.0,35.0,208.0,617.0,0.0,0.0,0.0,1.0,1.0,6.0,60.0,0.0,10.0,34.56666666666667,17.0,45.0,23.0,5.0,11.0,1.0,3.0,28.0,38.0,258.0,19.0,59.0,317.0,3.0,16.0,3.0,1.0,4.0,7.0,64.0,0.0,10.0,32.95,20.0,0.0,6.0,2.0,2.0,12.0,17.0,163.0,31.0,270.0,433.0,1.0,8.0,0.0,0.0,0.0,8.0,77.0,0.0,11.0,27.05,16.0,48.0
2012-09-09,Steelers,Broncos,19,31,1,22.0,8.0,16.0,1.0,2.0,23.0,40.0,199.0,36.0,161.0,360.0,2.0,22.0,2.0,0.0,2.0,4.0,37.0,0.0,12.0,39.18333333333333,14.0,4.0,14.0,0.0,0.0,16.0,41.0,168.0,15.0,72.0,240.0,2.0,9.0,0.0,1.0,1.0,5.0,40.0,0.0,11.0,20.816666666666663,13.0,9.0,16.0,5.0,18.0,0.0,1.0,6.0,22.0,50.0,47.0,216.0,266.0,2.0,10.0,1.0,1.0,2.0,6.0,49.0,0.0,11.0,32.96666666666667,14.0,5.0,15.0,0.0,0.0,15.0,29.0,175.0,30.0,106.0,281.0,1.0,5.0,1.0,0.0,1.0,6.0,36.0,0.0,12.0,27.033333333333335,7.0,3.0
2012-09-10,Bengals,Ravens,13,44,1,19.0,8.0,17.0,0.0,0.0,22.0,44.0,231.0,24.0,105.0,336.0,1.0,1.0,1.0,0.0,1.0,4.0,35.0,0.0,12.0,30.566666666666663,15.0,5.0,13.0,0.0,0.0,15.0,19.0,126.0,32.0,221.0,347.0,1.0,4.0,0.0,0.0,0.0,7.0,59.0,0.0,11.0,29.433333333333337,24.0,16.0,15.0,5.0,13.0,0.0,0.0,15.0,19.0,126.0,32.0,221.0,347.0,1.0,4.0,0.0,0.0,0.0,7.0,59.0,0.0,11.0,29.433333333333337,19.0,8.0,17.0,0.0,0.0,22.0,44.0,231.0,24.0,105.0,336.0,1.0,1.0,1.0,0.0,1.0,4.0,35.0,0.0,12.0,30.566666666666663,24.0,16.0
2012-09-10,Chargers,Raiders,22,14,0,25.0,7.0,10.0,0.0,1.0,19.0,26.0,310.0,31.0,153.0,463.0,0.0,0.0,0.0,1.0,1.0,8.0,68.0,1.0,9.0,30.45,28.0,8.0,13.0,0.0,0.0,28.0,43.0,417.0,24.0,103.0,520.0,0.0,0.0,0.0,1.0,1.0,8.0,64.0,0.0,10.0,29.55,38.0,26.0,28.0,8.0,13.0,0.0,0.0,28.0,43.0,417.0,24.0,103.0,520.0,0.0,0.0,0.0,1.0,1.0,8.0,64.0,0.0,10.0,29.55,25.0,7.0,10.0,0.0,1.0,19.0,26.0,310.0,31.0,153.0,463.0,0.0,0.0,0.0,1.0,1.0,8.0,68.0,1.0,9.0,30.45,38.0,26.0
2012-09-13,Bears,Packers,10,23,1,26.0,4.0,12.0,0.0,0.0,21.0,35.0,314.0,33.0,114.0,428.0,2.0,19.0,0.0,1.0,1.0,7.0,48.0,0.0,15.0,35.46666666666667,22.0,2.0,10.0,2.0,2.0,23.0,45.0,293.0,15.0,63.0,356.0,3.0,16.0,2.0,3.0,5.0,3.0,19.0,2.0,12.0,24.533333333333335,21.0,41.0,21.0,6.0,13.0,0.0,1.0,30.0,44.0,279.0,14.0,45.0,324.0,3.0,24.0,0.0,1.0,1.0,10.0,77.0,1.0,11.0,27.0,22.0,2.0,9.0,0.0,0.0,20.0,26.0,191.0,32.0,186.0,377.0,4.0,20.0,0.0,0.0,0.0,8.0,66.0,0.0,13.0,33.0,30.0,22.0
2012-09-16,Chiefs,Bills,17,35,1,22.0,11.0,16.0,0.0,0.0,21.0,33.0,241.0,33.0,152.0,393.0,3.0,17.0,1.0,2.0,3.0,2.0,25.0,0.0,11.0,31.916666666666668,21.0,5.0,10.0,0.0,0.0,23.0,31.0,292.0,23.0,84.0,376.0,1.0,7.0,0.0,0.0,0.0,2.0,12.0,0.0,9.0,28.083333333333332,40.0,24.0,20.0,6.0,9.0,1.0,1.0,18.0,32.0,195.0,26.0,195.0,390.0,0.0,0.0,1.0,3.0,4.0,6.0,34.0,0.0,12.0,28.7,21.0,10.0,14.0,0.0,0.0,19.0,27.0,266.0,36.0,118.0,384.0,0.0,0.0,0.0,1.0,1.0,5.0,34.0,3.0,10.0,31.3,28.0,48.0
2012-09-16,Browns,Bengals,27,34,1,12.0,2.0,13.0,0.0,0.0,12.0,35.0,111.0,22.0,99.0,210.0,2.0,7.0,0.0,4.0,4.0,3.0,35.0,2.0,15.0,24.033333333333335,25.0,8.0,19.0,1.0,1.0,29.0,56.0,306.0,30.0,150.0,456.0,2.0,11.0,1.0,4.0,5.0,12.0,110.0,0.0,16.0,35.96666666666667,17.0,16.0,20.0,4.0,15.0,2.0,3.0,22.0,37.0,193.0,28.0,129.0,322.0,4.0,28.0,1.0,1.0,2.0,3.0,41.0,0.0,12.0,32.43333333333333,26.0,3.0,9.0,1.0,1.0,23.0,32.0,308.0,23.0,122.0,430.0,3.0,21.0,0.0,0.0,0.0,6.0,50.0,2.0,10.0,27.566666666666663,13.0,44.0
2012-09-16,Vikings,Colts,20,23,1,20.0,2.0,10.0,0.0,0.0,20.0,27.0,266.0,29.0,123.0,389.0,2.0,4.0,1.0,0.0,1.0,5.0,47.0,0.0,12.0,27.083333333333332,22.0,9.0,18.0,1.0,2.0,23.0,39.0,242.0,34.0,113.0,355.0,2.0,18.0,1.0,0.0,1.0,4.0,25.0,0.0,12.0,37.81666666666667,23.0,26.0,22.0,2.0,10.0,2.0,2.0,23.0,45.0,293.0,15.0,63.0,356.0,3.0,16.0,2.0,3.0,5.0,3.0,19.0,2.0,12.0,24.533333333333335,26.0,4.0,12.0,0.0,0.0,21.0,35.0,314.0,33.0,114.0,428.0,2.0,19.0,0.0,1.0,1.0,7.0,48.0,0.0,15.0,35.46666666666667,21.0,41.0
2012-09-16,Raiders,Dolphins,13,35,1,21.0,5.0,15.0,0.0,2.0,32.0,46.0,276.0,20.0,45.0,321.0,3.0,21.0,1.0,0.0,1.0,6.0,35.0,0.0,10.0,29.433333333333337,15.0,5.0,13.0,0.0,0.0,24.0,33.0,226.0,20.0,32.0,258.0,1.0,5.0,0.0,0.0,0.0,9.0,78.0,0.0,10.0,30.566666666666663,22.0,14.0,15.0,2.0,10.0,0.0,3.0,20.0,36.0,199.0,20.0,76.0,275.0,2.0,20.0,1.0,3.0,4.0,7.0,78.0,1.0,13.0,25.266666666666666,19.0,7.0,17.0,0.0,0.0,20.0,31.0,254.0,35.0,83.0,337.0,2.0,12.0,0.0,0.0,0.0,4.0,35.0,0.0,13.0,34.733333333333334,10.0,30.0
2012-09-16,Cardinals,Patriots,20,18,0,18.0,3.0,10.0,0.0,0.0,20.0,36.0,210.0,20.0,43.0,253.0,1.0,5.0,1.0,1.0,2.0,10.0,102.0,0.0,12.0,26.433333333333337,18.0,5.0,16.0,0.0,1.0,18.0,34.0,139.0,33.0,115.0,254.0,3.0,14.0,1.0,1.0,2.0,13.0,90.0,0.0,12.0,33.56666666666667,16.0,20.0,25.0,6.0,12.0,0.0,0.0,23.0,31.0,228.0,35.0,162.0,390.0,1.0,8.0,0.0,0.0,0.0,3.0,20.0,2.0,10.0,31.016666666666666,16.0,5.0,14.0,1.0,2.0,29.0,43.0,264.0,16.0,20.0,284.0,2.0,8.0,1.0,1.0,2.0,3.0,30.0,0.0,11.0,28.983333333333334,34.0,13.0
2012-09-16,Buccaneers,Giants,34,41,1,18.0,5.0,14.0,0.0,0.0,16.0,24.0,128.0,36.0,130.0,258.0,2.0,10.0,0.0,0.0,0.0,4.0,35.0,0.0,11.0,37.45,16.0,2.0,10.0,0.0,0.0,23.0,33.0,291.0,13.0,10.0,301.0,3.0,12.0,0.0,2.0,2.0,6.0,65.0,0.0,10.0,22.55,10.0,16.0,15.0,4.0,12.0,2.0,2.0,21.0,32.0,187.0,19.0,82.0,269.0,3.0,26.0,1.0,0.0,1.0,4.0,33.0,0.0,9.0,25.883333333333333,18.0,4.0,10.0,0.0,1.0,22.0,29.0,290.0,26.0,143.0,433.0,2.0,17.0,0.0,1.0,1.0,13.0,86.0,0.0,9.0,34.11666666666667,24.0,17.0
2012-09-16,Ravens,Eagles,23,24,1,26.0,3.0,9.0,1.0,1.0,23.0,32.0,308.0,23.0,122.0,430.0,3.0,21.0,0.0,0.0,0.0,6.0,50.0,2.0,10.0,27.566666666666663,20.0,4.0,15.0,2.0,3.0,22.0,37.0,193.0,28.0,129.0,322.0,4.0,28.0,1.0,1.0,2.0,3.0,41.0,0.0,12.0,32.43333333333333,13.0,44.0,25.0,8.0,19.0,1.0,1.0,29.0,56.0,306.0,30.0,150.0,456.0,2.0,11.0,1.0,4.0,5.0,12.0,110.0,0.0,16.0,35.96666666666667,12.0,2.0,13.0,0.0,0.0,12.0,35.0,111.0,22.0,99.0,210.0,2.0,7.0,0.0,4.0,4.0,3.0,35.0,2.0,15.0,24.033333333333335,17.0,16.0
2012-09-16,Saints,Panthers,27,35,1,24.0,2.0,11.0,2.0,2.0,24.0,52.0,326.0,10.0,32.0,358.0,2.0,13.0,1.0,2.0,3.0,12.0,107.0,1.0,12.0,20.833333333333332,22.0,4.0,15.0,1.0,1.0,19.0,26.0,306.0,43.0,153.0,459.0,2.0,14.0,0.0,0.0,0.0,12.0,127.0,0.0,13.0,39.166666666666664,40.0,32.0,16.0,2.0,10.0,0.0,0.0,23.0,33.0,291.0,13.0,10.0,301.0,3.0,12.0,0.0,2.0,2.0,6.0,65.0,0.0,10.0,22.55,18.0,5.0,14.0,0.0,0.0,16.0,24.0,128.0,36.0,130.0,258.0,2.0,10.0,0.0,0.0,0.0,4.0,35.0,0.0,11.0,37.45,10.0,16.0
2012-09-16,Texans,Jaguars,27,7,0,19.0,7.0,17.0,0.0,0.0,20.0,31.0,254.0,35.0,83.0,337.0,2.0,12.0,0.0,0.0,0.0,4.0,35.0,0.0,13.0,34.733333333333334,15.0,2.0,10.0,0.0,3.0,20.0,36.0,199.0,20.0,76.0,275.0,2.0,20.0,1.0,3.0,4.0,7.0,78.0,1.0,13.0,25.266666666666666,10.0,30.0,22.0,9.0,18.0,1.0,2.0,23.0,39.0,242.0,34.0,113.0,355.0,2.0,18.0,1.0,0.0,1.0,4.0,25.0,0.0,12.0,37.81666666666667,20.0,2.0,10.0,0.0,0.0,20.0,27.0,266.0,29.0,123.0,389.0,2.0,4.0,1.0,0.0,1.0,5.0,47.0,0.0,12.0,27.083333333333332,23.0,26.0
2012-09-16,Commanders,Rams,28,31,1,22.0,4.0,15.0,1.0,1.0,19.0,26.0,306.0,43.0,153.0,459.0,2.0,14.0,0.0,0.0,0.0,12.0,127.0,0.0,13.0,39.166666666666664,24.0,2.0,11.0,2.0,2.0,24.0,52.0,326.0,10.0,32.0,358.0,2.0,13.0,1.0,2.0,3.0,12.0,107.0,1.0,12.0,20.833333333333332,40.0,32.0,14.0,4.0,12.0,0.0,0.0,17.0,25.0,173.0,26.0,77.0,250.0,4.0,25.0,0.0,0.0,0.0,7.0,65.0,2.0,11.0,30.1,28.0,4.0,9.0,0.0,0.0,32.0,48.0,346.0,18.0,83.0,429.0,1.0,9.0,0.0,3.0,3.0,3.0,27.0,0.0,11.0,29.9,23.0,27.0
2012-09-16,Cowboys,Seahawks,7,27,1,18.0,4.0,10.0,0.0,1.0,22.0,29.0,290.0,26.0,143.0,433.0,2.0,17.0,0.0,1.0,1.0,13.0,86.0,0.0,9.0,34.11666666666667,15.0,4.0,12.0,2.0,2.0,21.0,32.0,187.0,19.0,82.0,269.0,3.0,26.0,1.0,0.0,1.0,4.0,33.0,0.0,9.0,25.883333333333333,24.0,17.0,18.0,5.0,16.0,0.0,1.0,18.0,34.0,139.0,33.0,115.0,254.0,3.0,14.0,1.0,1.0,2.0,13.0,90.0,0.0,12.0,33.56666666666667,18.0,3.0,10.0,0.0,0.0,20.0,36.0,210.0,20.0,43.0,253.0,1.0,5.0,1.0,1.0,2.0,10.0,102.0,0.0,12.0,26.433333333333337,16.0,20.0
2012-09-16,Jets,Steelers,10,27,1,21.0,10.0,14.0,0.0,0.0,19.0,27.0,266.0,36.0,118.0,384.0,0.0,0.0,0.0,1.0,1.0,5.0,34.0,3.0,10.0,31.3,20.0,6.0,9.0,1.0,1.0,18.0,32.0,195.0,26.0,195.0,390.0,0.0,0.0,1.0,3.0,4.0,6.0,34.0,0.0,12.0,28.7,28.0,48.0,19.0,11.0,19.0,1.0,2.0,22.0,40.0,209.0,26.0,75.0,284.0,5.0,36.0,0.0,1.0,1.0,8.0,52.0,0.0,9.0,35.083333333333336,20.0,5.0,9.0,0.0,0.0,19.0,26.0,240.0,27.0,94.0,334.0,2.0,13.0,1.0,0.0,1.0,6.0,49.0,2.0,9.0,24.916666666666668,19.0,31.0
2012-09-16,Titans,Chargers,10,38,1,16.0,5.0,14.0,1.0,2.0,29.0,43.0,264.0,16.0,20.0,284.0,2.0,8.0,1.0,1.0,2.0,3.0,30.0,0.0,11.0,28.983333333333334,25.0,6.0,12.0,0.0,0.0,23.0,31.0,228.0,35.0,162.0,390.0,1.0,8.0,0.0,0.0,0.0,3.0,20.0,2.0,10.0,31.016666666666666,34.0,13.0,15.0,5.0,13.0,0.0,0.0,24.0,33.0,226.0,20.0,32.0,258.0,1.0,5.0,0.0,0.0,0.0,9.0,78.0,0.0,10.0,30.566666666666663,21.0,5.0,15.0,0.0,2.0,32.0,46.0,276.0,20.0,45.0,321.0,3.0,21.0,1.0,0.0,1.0,6.0,35.0,0.0,10.0,29.433333333333337,22.0,14.0
