date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2003-11-16,Giants,Eagles,20,5,14,0,2,25,44,252,24,109,361,3,16,0,1,1,11,113,0,7,0,15,31.783333333333335,20,3,8,0,0,24,30,314,21,62,376,0,0,1,0,1,7,49,0,5,0,14,28.216666666666665,10,28,1
2003-11-24,Giants,Buccaneers,12,4,13,0,1,18,34,133,17,79,212,3,27,2,2,4,9,71,0,5,2,16,22.483333333333334,21,4,14,0,1,22,32,265,38,93,358,2,4,2,1,3,5,45,0,6,0,17,37.516666666666666,13,19,1
2003-11-30,Bills,Giants,10,4,14,0,1,17,35,198,13,24,222,6,35,1,0,1,5,58,0,3,0,16,20.883333333333333,23,5,14,1,1,21,34,252,36,151,403,4,23,0,0,0,8,60,0,4,0,14,39.11666666666667,24,7,0
2003-12-07,Commanders,Giants,15,4,12,1,2,12,25,100,23,120,220,6,45,2,1,3,7,70,0,5,0,14,22.866666666666667,20,8,16,0,0,13,19,138,48,150,288,2,16,0,0,0,6,35,0,5,0,12,37.13333333333333,20,7,0
2003-12-14,Giants,Saints,16,1,9,0,1,15,26,130,26,111,241,3,10,2,0,2,7,70,0,7,0,19,27.4,26,10,14,0,1,28,39,308,29,132,440,1,7,1,0,1,7,55,0,6,1,13,32.6,7,45,1
2003-12-21,Giants,Cowboys,10,4,17,1,2,18,32,159,22,54,213,5,31,0,0,0,4,20,0,3,0,15,27.516666666666666,16,3,12,0,0,17,26,222,31,104,326,3,18,0,0,0,3,35,0,2,0,12,32.483333333333334,3,19,1
2003-12-28,Panthers,Giants,14,5,16,0,2,18,43,99,19,76,175,2,11,1,4,5,8,45,0,9,2,22,25.4,15,6,18,0,0,16,30,141,35,110,251,5,50,1,1,2,8,82,0,7,3,23,34.6,37,24,0
2004-09-12,Giants,Eagles,19,5,15,1,2,19,37,243,23,170,413,5,26,1,0,1,5,30,0,6,0,16,27.833333333333332,21,7,13,0,0,26,36,313,27,141,454,2,17,0,0,0,8,50,0,6,0,14,32.166666666666664,17,31,1
2004-09-19,Commanders,Giants,15,1,13,0,2,22,33,215,28,62,277,2,17,1,0,1,8,50,0,2,2,17,29.916666666666668,20,4,12,0,1,19,36,214,28,108,322,4,20,3,4,7,7,50,0,7,0,20,30.083333333333332,14,20,1
2004-09-26,Browns,Giants,25,5,11,0,0,19,27,274,32,116,390,2,12,0,0,0,8,59,0,5,0,12,32.03333333333333,18,2,10,1,2,21,31,161,23,124,285,4,19,2,1,3,8,80,0,6,0,15,27.966666666666665,10,27,1
2004-10-03,Giants,Packers,21,3,12,0,0,20,26,158,35,245,403,4,29,0,1,1,8,76,0,4,0,12,35.88333333333333,15,4,11,1,1,20,36,220,19,81,301,0,0,1,2,3,7,72,0,1,0,13,24.116666666666667,14,7,0
2004-10-10,Giants,Cowboys,19,5,13,0,0,18,33,211,26,125,336,3,6,1,0,1,9,60,0,0,0,1,32.2,16,4,11,0,2,15,25,112,30,166,278,2,14,1,1,2,11,74,0,0,0,1,27.8,26,10,0
2004-10-24,Lions,Giants,22,4,12,1,3,23,34,250,26,75,325,6,20,1,1,2,4,25,0,6,0,13,32.266666666666666,22,6,10,0,0,18,22,210,29,115,325,3,20,0,0,0,7,65,0,6,0,13,27.733333333333334,28,13,0
2004-10-31,Giants,Vikings,22,4,11,0,0,13,21,115,39,168,283,5,29,0,0,0,7,87,0,6,0,14,32.46666666666667,15,10,17,0,0,24,41,231,20,93,324,0,0,1,2,3,9,83,0,6,0,19,27.533333333333335,34,13,0
2004-11-07,Bears,Giants,15,1,14,0,3,18,36,167,25,91,258,7,28,3,2,5,14,109,0,10,0,21,29.95,13,2,15,0,0,8,21,109,34,122,231,5,35,2,0,2,11,70,0,3,0,20,30.05,28,21,0
2004-11-14,Giants,Cardinals,19,4,13,1,3,19,31,161,28,147,308,6,32,0,0,0,10,97,0,3,0,14,33.45,18,5,13,0,1,12,24,74,32,104,178,2,16,0,0,0,3,15,0,3,0,12,26.55,14,17,1
2004-11-21,Falcons,Giants,20,6,13,0,1,17,37,158,26,119,277,1,4,0,2,2,6,50,0,3,0,13,28.283333333333335,16,6,13,0,0,12,20,97,34,201,298,2,18,0,0,0,12,94,0,4,0,13,31.716666666666665,14,10,0
2004-11-28,Eagles,Giants,12,3,12,0,1,6,21,111,26,161,272,5,37,0,2,2,6,64,0,6,0,18,26.2,22,7,15,0,0,18,27,238,38,152,390,2,6,1,0,1,12,75,0,4,0,14,33.8,27,6,0
2004-12-05,Giants,Commanders,7,1,9,0,2,12,25,107,15,38,145,1,6,0,0,0,7,40,0,5,1,15,19.516666666666666,27,4,9,0,0,19,22,168,45,211,379,1,6,0,0,0,8,66,0,5,0,10,40.483333333333334,7,31,1
2004-12-12,Giants,Ravens,11,1,9,0,1,10,27,145,21,51,196,2,9,4,2,6,9,65,0,8,2,22,20.316666666666663,23,6,17,0,1,18,34,184,44,169,353,4,35,1,0,1,6,86,0,6,0,19,39.68333333333333,14,37,1
2004-12-18,Steelers,Giants,18,2,7,0,0,16,23,182,21,96,278,0,0,0,1,1,5,55,0,11,1,17,24.283333333333335,27,8,16,1,1,19,29,309,39,160,469,3,17,0,2,2,2,14,0,10,0,16,35.71666666666667,33,30,0
2004-12-26,Giants,Bengals,18,6,15,1,1,19,37,184,28,142,326,2,17,0,1,1,9,85,0,9,0,15,30.766666666666666,16,6,13,1,3,20,32,170,25,63,233,3,16,1,1,2,3,20,0,8,0,16,29.233333333333334,22,23,1
2005-01-02,Cowboys,Giants,18,5,11,0,0,18,27,137,25,98,235,1,7,0,1,1,3,25,0,7,0,14,26.533333333333335,21,6,13,2,2,23,31,220,31,147,367,3,11,1,1,2,6,93,0,6,0,15,33.46666666666667,24,28,1
2005-09-11,Cardinals,Giants,14,4,11,0,0,10,23,154,25,121,275,3,18,0,2,2,7,52,0,3,2,13,24.25,20,8,19,0,1,32,56,287,21,31,318,3,29,0,2,2,10,53,0,2,2,14,35.75,19,42,1
2005-09-19,Giants,Saints,15,5,12,0,0,13,24,165,29,92,257,0,0,1,0,1,9,86,0,4,0,12,28.133333333333333,23,8,15,0,0,27,45,350,22,72,422,4,25,3,3,6,13,92,0,3,0,10,31.866666666666667,27,10,0
2005-09-25,Giants,Chargers,23,8,15,0,0,24,41,338,23,86,424,2,14,1,0,1,12,83,0,5,0,12,29.916666666666668,25,5,8,0,0,20,23,217,33,268,485,0,0,1,0,1,7,50,0,5,0,11,30.083333333333332,23,45,1
2005-10-02,Rams,Giants,24,5,12,1,2,19,35,292,29,164,456,1,4,0,0,0,11,90,0,6,0,13,27.933333333333337,27,7,14,2,2,40,62,434,15,42,476,1,8,2,3,5,11,103,0,5,0,11,32.06666666666667,24,44,1
2005-10-16,Giants,Cowboys,11,1,11,1,1,14,29,179,19,91,270,4,36,3,1,4,6,32,0,4,0,15,23.016666666666666,25,9,16,0,0,26,37,293,38,92,385,3,19,3,1,4,6,44,0,4,0,14,40.766666666666666,13,16,1
2005-10-23,Broncos,Giants,22,5,10,0,0,23,42,214,20,97,311,0,0,1,1,2,7,52,0,3,0,13,25.983333333333334,20,5,13,1,1,18,29,194,33,191,385,0,0,1,0,1,6,53,0,3,0,10,34.016666666666666,23,24,1
2005-10-30,Commanders,Giants,19,7,19,0,1,12,31,124,45,262,386,2,22,0,1,1,9,73,0,6,0,18,39.35,7,2,12,0,2,14,34,87,13,38,125,5,40,3,1,4,10,88,0,1,0,14,20.65,0,36,1
2005-11-06,Giants,49ers,19,6,16,2,3,18,33,251,32,93,344,0,0,0,0,0,10,81,0,3,0,13,33.083333333333336,9,3,14,1,1,12,21,86,22,52,138,3,16,0,1,1,12,80,0,0,0,11,26.916666666666668,24,6,0
2005-11-13,Vikings,Giants,25,6,15,0,0,23,48,281,29,124,405,2,10,1,4,5,9,75,0,4,0,14,35.583333333333336,11,2,15,0,0,18,31,125,21,12,137,4,19,1,0,1,7,90,0,2,4,16,24.416666666666668,24,21,0
2005-11-20,Eagles,Giants,17,3,12,1,1,17,26,200,29,115,315,5,18,0,0,0,6,58,0,4,0,14,30.483333333333334,20,6,15,0,1,18,39,298,30,106,404,0,0,0,1,1,7,105,0,3,0,13,29.516666666666666,17,27,1
2005-11-27,Giants,Seahawks,25,8,19,0,0,29,53,324,28,166,490,3,20,0,1,1,16,114,0,2,0,16,39.35,17,6,19,1,1,21,37,228,34,127,355,3,21,1,1,2,8,65,0,3,0,18,32.9,21,24,1
2005-12-04,Cowboys,Giants,17,4,15,0,1,12,31,150,34,127,277,1,2,0,2,2,6,44,0,3,2,14,31.516666666666666,16,4,16,1,1,15,39,125,27,81,206,4,21,2,2,4,7,46,0,2,0,15,28.483333333333334,10,17,1
2005-12-11,Giants,Eagles,28,11,19,1,2,28,44,299,40,138,437,1,13,0,3,3,10,71,0,6,0,13,43.5,17,6,16,0,1,14,32,162,25,175,337,6,28,1,0,1,9,101,0,2,0,14,27.583333333333332,26,23,0
2005-12-17,Chiefs,Giants,22,8,15,0,0,17,32,183,34,223,406,1,3,1,1,2,7,70,0,1,0,12,29.933333333333337,22,7,13,0,0,15,28,174,34,188,362,1,2,2,1,3,9,75,0,3,0,11,30.066666666666663,17,27,1
2005-12-24,Giants,Commanders,18,4,12,0,2,23,42,233,19,99,332,1,11,0,1,1,9,64,0,2,2,11,26.783333333333335,22,9,14,0,0,13,19,224,43,156,380,1,9,0,1,1,6,81,0,3,0,13,33.21666666666667,20,35,1
2005-12-31,Giants,Raiders,13,5,14,0,0,12,24,191,34,211,402,2,13,0,0,0,9,70,0,2,0,15,31.866666666666667,21,7,17,0,1,26,48,300,17,25,325,3,31,0,0,0,8,54,0,3,0,14,28.133333333333333,30,21,0
2006-09-10,Colts,Giants,23,4,8,0,1,20,34,247,28,186,433,0,0,1,1,2,10,64,2,2,0,9,30.05,22,11,16,0,0,25,41,272,23,55,327,1,4,0,1,1,3,20,2,5,0,11,29.95,26,21,0
2006-09-17,Giants,Eagles,24,6,15,0,1,31,43,318,26,86,404,8,53,0,1,1,9,75,0,1,1,15,38.78333333333333,23,6,14,0,2,27,45,344,30,107,451,1,6,1,0,1,10,66,1,2,0,14,33.03333333333333,30,24,0
2006-09-24,Giants,Seahawks,18,2,9,1,1,24,36,264,15,73,337,1,11,1,3,4,8,63,1,2,2,15,22.0,26,10,16,1,1,24,33,227,41,106,333,0,0,0,3,3,4,22,5,5,0,13,38.0,30,42,1
2006-10-08,Commanders,Giants,20,9,16,0,0,23,33,256,36,155,411,0,0,0,0,0,8,76,1,4,0,10,34.78333333333333,10,3,11,0,1,12,22,86,20,78,164,3,23,0,0,0,5,35,0,0,0,8,25.216666666666665,3,19,1
2006-10-15,Giants,Falcons,28,4,11,0,0,17,30,165,38,259,424,2,15,0,2,2,5,45,3,5,0,12,34.3,16,6,15,0,1,14,27,106,26,223,329,7,48,1,1,2,4,40,0,0,0,12,25.7,27,14,0
2006-10-23,Giants,Cowboys,18,9,16,1,1,12,26,173,39,155,328,2,16,1,1,2,3,24,2,4,2,14,32.483333333333334,21,7,11,0,1,21,37,310,21,69,379,6,28,0,4,4,1,5,2,4,0,11,27.516666666666666,36,22,0
2006-10-29,Buccaneers,Giants,16,3,14,0,1,16,31,143,35,108,251,2,11,0,0,0,4,40,2,3,0,15,35.63333333333333,10,2,16,0,3,20,48,134,13,40,174,2,5,1,0,1,3,30,0,0,0,14,24.366666666666667,3,17,1
2006-11-05,Texans,Giants,23,6,11,0,1,17,29,163,28,122,285,2,16,0,1,1,6,53,2,4,0,8,31.083333333333332,17,6,13,1,1,21,30,170,26,81,251,1,6,1,0,1,8,65,1,1,0,7,28.916666666666668,10,14,1
2006-11-12,Bears,Giants,15,2,12,0,0,14,32,99,22,150,249,2,22,1,2,3,10,96,2,4,0,15,27.233333333333334,21,9,18,0,0,18,30,234,39,118,352,2,12,2,1,3,9,80,3,3,0,14,32.766666666666666,38,20,0
2006-11-20,Giants,Jaguars,13,4,13,0,1,19,41,222,14,25,247,1,8,1,2,3,5,35,0,1,0,12,19.683333333333337,21,9,18,0,0,19,32,249,43,165,414,0,0,1,0,1,9,65,2,5,0,13,40.31666666666667,10,26,1
2006-11-26,Giants,Titans,18,8,15,1,2,18,28,143,36,144,287,0,0,0,2,2,5,43,3,3,0,11,33.61666666666667,20,3,10,1,3,24,35,235,25,108,343,2,14,2,0,2,3,30,3,4,0,13,26.383333333333333,21,24,1
2006-12-03,Cowboys,Giants,22,6,12,0,1,24,36,270,29,126,396,0,0,1,0,1,9,94,2,4,0,8,33.35,21,6,11,0,0,20,34,255,24,110,365,1,2,0,2,2,7,58,2,3,0,11,26.65,23,20,0
2006-12-10,Giants,Panthers,15,4,18,2,2,17,33,172,35,135,307,1,0,0,0,0,2,10,2,4,0,16,30.416666666666668,22,5,16,0,2,34,61,418,15,45,463,2,5,0,3,3,7,37,0,2,0,15,29.583333333333332,27,13,0
2006-12-17,Eagles,Giants,22,2,9,2,2,28,40,270,22,88,358,1,12,2,2,4,5,55,2,5,0,13,28.183333333333337,21,4,10,1,1,19,28,221,30,161,382,2,16,1,1,2,12,103,3,3,2,11,31.816666666666663,36,22,0
2006-12-24,Saints,Giants,6,0,10,0,1,9,25,59,18,83,142,2,15,2,1,3,7,67,0,0,0,15,19.433333333333337,22,5,20,4,6,13,32,123,53,236,359,1,9,0,0,0,2,15,3,5,0,14,40.56666666666667,30,7,0
2006-12-30,Giants,Commanders,23,8,14,0,0,12,26,94,34,261,355,1,7,0,0,0,5,41,2,5,0,12,28.066666666666663,21,5,11,1,2,22,32,265,29,128,393,1,3,1,1,2,10,100,3,4,0,10,31.933333333333337,34,28,0
2007-09-09,Giants,Cowboys,22,7,14,0,2,29,44,314,22,124,438,1,5,0,1,1,4,45,4,5,0,13,32.05,21,6,11,2,2,15,24,336,30,142,478,1,9,1,1,2,7,55,3,4,0,11,27.95,35,45,1
2007-09-16,Packers,Giants,20,5,12,0,1,20,40,231,16,94,325,2,13,1,1,2,6,71,0,3,0,9,25.566666666666663,25,6,11,0,0,29,38,285,29,83,368,1,1,0,1,1,8,63,4,4,0,12,34.43333333333333,35,13,0
2007-09-23,Giants,Commanders,19,9,16,0,0,21,36,219,30,96,315,2,13,1,2,3,3,15,2,3,0,13,32.96666666666667,14,5,16,1,2,16,34,178,27,82,260,2,12,1,0,1,6,37,2,4,0,14,27.033333333333335,24,17,0
2007-09-30,Eagles,Giants,16,3,11,0,0,14,26,129,27,83,212,1,6,0,1,1,4,27,1,4,2,13,29.566666666666663,16,5,16,0,1,15,31,76,23,114,190,12,62,1,0,1,15,132,0,2,0,12,30.433333333333337,3,16,1
2007-10-07,Jets,Giants,21,5,12,1,1,13,25,186,39,188,374,0,0,1,1,2,3,37,3,4,2,13,33.75,16,9,15,0,1,21,36,222,25,55,277,1,7,0,3,3,6,40,1,1,3,13,26.25,24,35,1
2007-10-15,Giants,Falcons,28,6,14,1,1,27,39,303,35,188,491,1,0,1,2,3,6,45,3,4,0,13,39.63333333333333,14,3,13,0,1,18,39,181,15,103,284,4,28,0,1,1,3,31,0,0,0,13,20.366666666666667,31,10,0
2007-10-21,49ers,Giants,21,7,13,0,0,18,32,139,31,140,279,1,7,0,1,1,8,67,3,4,2,12,31.3,20,4,13,2,2,23,38,164,18,103,267,6,45,2,2,4,13,82,2,3,0,12,28.7,15,33,1
2007-10-28,Giants,Dolphins,19,3,11,1,1,8,22,49,37,189,238,1,10,1,0,1,7,60,1,3,0,11,32.083333333333336,18,6,13,0,0,17,30,119,26,126,245,3,30,2,0,2,7,61,1,2,0,10,27.916666666666668,13,10,0
2007-11-11,Cowboys,Giants,23,7,14,0,1,23,34,194,28,106,300,5,42,0,2,2,8,70,2,3,0,12,34.8,19,5,11,0,0,20,28,243,25,80,323,1,4,0,1,1,10,84,1,2,0,10,25.2,31,20,0
2007-11-18,Giants,Lions,19,4,14,0,0,28,39,269,27,72,341,2,14,2,0,2,6,47,1,3,0,13,35.28333333333333,17,1,10,0,0,28,43,351,11,25,376,3,26,1,3,4,7,40,0,0,0,13,24.716666666666665,16,10,0
2007-11-25,Vikings,Giants,18,7,17,0,2,21,49,234,19,75,309,3,39,0,4,4,5,30,2,3,0,13,27.766666666666666,15,5,13,1,1,10,12,124,39,127,251,4,5,0,0,0,4,15,1,3,6,14,32.233333333333334,41,17,0
2007-12-02,Giants,Bears,24,5,12,1,1,16,27,181,37,175,356,2,14,2,2,4,2,10,3,4,0,12,30.6,18,6,19,1,1,25,46,244,23,68,312,6,52,0,0,0,10,71,1,4,0,14,29.4,21,16,0
2007-12-09,Giants,Eagles,15,6,15,0,0,17,31,207,27,111,318,2,12,2,0,2,3,15,0,3,0,14,27.516666666666666,18,2,13,2,3,20,31,165,28,141,306,3,14,1,0,1,7,41,1,2,0,12,32.483333333333334,16,13,0
2007-12-16,Commanders,Giants,20,5,20,2,5,18,53,168,28,139,307,2,16,1,0,1,3,35,1,2,0,14,31.083333333333332,14,3,15,0,0,8,25,156,35,153,309,2,10,0,0,0,4,35,2,4,0,16,28.916666666666668,22,10,0
2007-12-23,Giants,Bills,17,6,14,0,2,7,15,94,47,289,383,2,17,2,2,4,4,25,1,4,4,15,34.083333333333336,16,1,9,0,1,9,26,127,28,117,244,3,34,1,3,4,6,45,3,3,0,16,25.916666666666668,38,21,0
2007-12-29,Patriots,Giants,19,6,10,0,0,22,32,237,19,79,316,1,14,0,1,1,5,53,4,4,1,10,23.7,27,6,13,1,1,32,42,346,26,44,390,1,10,0,0,0,5,42,4,6,0,11,36.3,38,35,0
2008-09-04,Commanders,Giants,21,7,14,0,0,19,35,200,32,154,354,2,16,0,1,1,7,70,1,3,0,10,35.71666666666667,11,3,13,1,2,15,27,125,24,84,209,1,8,0,0,0,7,35,1,1,0,10,24.283333333333335,7,16,1
2008-09-14,Giants,Rams,25,4,9,0,0,20,29,241,31,200,441,2,19,0,0,0,7,69,2,3,2,12,31.7,13,3,13,1,1,20,32,133,16,68,201,6,44,0,1,1,5,40,0,0,0,10,28.3,41,13,0
2008-09-21,Bengals,Giants,24,5,12,0,0,26,43,289,25,117,406,0,0,0,0,0,6,40,2,5,0,11,33.1,24,10,17,0,0,27,39,245,27,102,347,6,41,0,0,0,8,57,1,4,0,11,33.25,23,26,1
2008-10-05,Seahawks,Giants,27,3,8,0,0,20,26,269,36,254,523,1,3,0,0,0,5,56,3,6,0,11,36.46666666666667,13,1,11,0,0,14,27,113,22,74,187,2,12,0,1,1,2,29,0,2,0,12,23.533333333333335,6,44,1
2008-10-13,Giants,Browns,23,5,9,0,1,18,28,192,25,181,373,1,4,0,3,3,5,38,2,4,0,8,27.583333333333332,20,9,13,0,0,18,29,310,30,144,454,0,0,0,0,0,10,55,2,4,2,9,32.416666666666664,14,35,1
2008-10-19,49ers,Giants,17,4,14,1,1,16,31,161,32,112,273,0,0,0,0,0,11,80,2,4,0,14,34.5,13,2,10,0,1,16,28,218,16,35,253,6,38,1,2,3,13,134,0,1,1,13,25.5,17,29,1
2008-10-26,Giants,Steelers,14,6,17,1,2,19,32,199,35,83,282,0,0,0,0,0,7,71,1,6,0,13,34.4,12,1,10,0,4,13,29,154,22,95,249,5,35,0,4,4,8,59,0,0,0,12,25.6,21,14,0
2008-11-02,Cowboys,Giants,23,8,13,0,0,16,27,119,34,200,319,4,28,2,1,3,8,65,5,5,0,13,34.21666666666667,11,6,13,1,1,14,27,102,24,81,183,4,32,1,3,4,9,55,1,2,2,12,25.783333333333335,14,35,1
