date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2003-09-07,Saints,Seahawks,20,10,19,0,1,29,47,263,26,96,359,2,11,3,1,4,11,114,0,5,0,18,34.65,17,3,12,0,0,12,23,119,33,151,270,3,18,0,0,0,3,20,0,6,0,14,25.35,10,27,1
2003-09-14,Texans,Saints,12,8,17,0,0,18,27,182,27,110,292,2,7,0,0,0,9,78,0,1,2,15,32.21666666666667,16,4,16,2,3,17,36,183,24,75,258,5,30,0,2,2,11,86,0,5,0,18,27.783333333333335,10,31,1
2003-09-21,Saints,Titans,11,3,8,0,1,15,23,165,15,23,188,3,20,2,0,2,5,27,0,7,0,15,20.816666666666663,28,8,14,1,1,24,35,280,35,105,385,2,1,1,0,1,3,14,0,7,0,11,39.18333333333333,12,27,1
2003-09-28,Colts,Saints,20,6,12,0,1,21,36,208,25,155,363,2,20,2,2,4,5,50,0,10,0,20,28.066666666666663,20,7,11,0,0,21,27,318,28,100,418,1,9,0,0,0,2,20,0,6,2,17,31.933333333333337,55,21,0
2003-10-05,Saints,Panthers,17,8,15,0,0,16,31,189,29,155,344,0,0,0,1,1,7,64,0,5,0,13,26.966666666666665,21,8,14,1,1,15,23,124,40,185,309,0,0,1,0,1,4,20,0,4,1,12,33.03333333333333,13,19,1
2003-10-12,Bears,Saints,18,9,15,0,1,14,29,153,34,130,283,0,0,0,0,0,6,35,0,5,0,13,29.566666666666663,16,4,12,1,1,10,21,131,32,140,271,3,21,2,0,2,5,86,0,5,0,12,30.433333333333337,13,20,1
2003-10-19,Saints,Falcons,27,10,16,1,1,23,31,342,36,164,506,3,10,1,0,1,7,54,0,7,0,13,38.166666666666664,11,3,12,1,1,9,29,108,22,130,238,1,7,0,1,1,5,78,0,7,0,19,21.833333333333332,45,17,0
2003-10-26,Panthers,Saints,19,2,12,2,3,21,34,190,29,104,294,3,11,2,1,3,4,43,0,3,0,17,30.733333333333334,20,5,14,0,0,12,27,145,39,223,368,1,3,0,0,0,6,50,0,7,0,18,33.86666666666667,23,20,0
2003-11-02,Saints,Buccaneers,10,6,16,0,2,13,30,133,28,124,257,1,9,0,1,1,5,47,0,2,2,15,30.233333333333334,21,4,13,1,2,27,46,296,18,56,352,4,27,4,2,6,5,35,0,5,0,16,29.766666666666666,17,14,0
2003-11-16,Falcons,Saints,23,5,15,1,2,21,38,193,36,210,403,7,35,2,2,4,7,46,0,9,0,22,39.61666666666667,11,1,12,0,0,8,27,76,28,168,244,1,4,1,2,3,5,44,0,5,2,21,24.366666666666667,20,23,1
2003-11-23,Saints,Eagles,27,5,10,0,2,24,39,267,24,199,466,2,20,3,0,3,12,101,0,4,0,17,28.933333333333337,22,4,10,0,0,16,25,247,32,201,448,3,12,0,0,0,14,171,0,9,0,14,31.066666666666663,20,33,1
2003-11-30,Saints,Commanders,23,7,16,0,0,14,30,121,37,189,310,0,0,0,0,0,3,30,0,8,0,16,31.5,20,5,14,1,2,22,42,231,26,161,392,0,0,2,1,3,8,120,0,4,1,17,28.5,24,20,0
2003-12-07,Buccaneers,Saints,16,5,14,0,1,20,30,202,24,90,292,7,36,3,0,3,4,44,0,2,0,15,29.183333333333337,16,7,15,0,1,20,34,207,29,107,314,1,6,0,1,1,9,85,0,4,0,13,30.816666666666663,14,7,0
2003-12-14,Giants,Saints,26,10,14,0,1,28,39,308,29,132,440,1,7,1,0,1,7,55,0,6,1,13,32.6,16,1,9,0,1,15,26,130,26,111,241,3,10,2,0,2,7,70,0,7,0,19,27.4,7,45,1
2003-12-21,Saints,Jaguars,20,6,13,0,2,22,38,289,25,61,350,1,7,1,0,1,4,30,0,7,0,15,27.95,22,6,13,1,2,9,17,131,45,243,374,1,0,0,2,2,7,69,0,7,0,13,32.05,19,20,1
2003-12-28,Cowboys,Saints,13,6,17,1,1,15,33,233,24,58,291,2,10,0,0,0,7,60,0,3,0,12,28.066666666666663,21,9,17,0,1,27,47,267,23,85,352,3,23,0,3,3,7,44,0,5,0,15,31.933333333333337,7,13,1
2004-09-12,Seahawks,Saints,12,3,14,0,1,18,37,207,19,74,281,2,16,2,1,3,8,68,0,5,0,16,26.383333333333333,21,6,15,0,0,19,29,246,43,169,415,0,0,1,1,2,5,45,0,5,0,15,33.61666666666667,21,7,0
2004-09-19,49ers,Saints,17,6,14,0,0,25,34,256,24,46,302,3,23,1,0,1,9,86,0,7,0,18,28.15,22,5,13,0,0,18,32,190,34,180,370,2,15,2,1,3,10,125,0,11,0,18,31.85,27,30,1
2004-09-26,Saints,Rams,27,3,12,1,3,24,41,316,32,146,462,1,0,0,0,0,5,25,0,3,0,15,33.45,25,5,13,2,2,32,49,325,15,78,403,5,33,1,0,1,12,85,0,7,0,17,33.61666666666667,28,25,0
2004-10-03,Saints,Cardinals,14,1,12,1,3,24,40,238,14,41,279,1,4,2,0,2,12,104,0,5,1,19,25.833333333333332,19,3,12,1,1,13,19,162,40,211,373,2,16,1,0,1,7,65,0,5,2,16,34.166666666666664,10,34,1
2004-10-10,Buccaneers,Saints,16,4,11,0,0,11,23,106,29,145,251,0,0,1,1,2,8,60,0,0,0,1,27.783333333333335,16,7,14,0,0,21,27,238,26,81,319,4,24,1,0,1,11,65,0,1,2,1,32.21666666666667,20,17,0
2004-10-17,Vikings,Saints,25,4,11,2,2,22,38,226,23,159,385,3,23,0,1,1,4,21,0,11,0,16,29.316666666666663,29,8,11,0,0,26,38,417,28,188,605,2,8,1,2,3,5,35,0,11,0,16,30.683333333333337,38,31,0
2004-10-24,Saints,Raiders,20,8,17,0,0,23,39,280,28,42,322,1,2,0,0,0,5,30,0,6,2,21,29.65,20,4,15,1,1,26,45,350,24,82,432,0,0,1,1,2,6,46,0,6,0,17,30.35,31,26,0
2004-11-07,Saints,Chargers,18,5,10,0,0,16,29,165,18,55,220,3,8,1,1,2,10,117,0,7,0,16,23.166666666666668,28,12,18,1,1,22,37,250,35,152,402,1,7,0,0,0,5,32,0,9,0,14,36.833333333333336,17,43,1
2004-11-14,Chiefs,Saints,20,3,11,0,0,15,27,240,23,134,374,4,19,0,1,1,8,57,0,7,0,16,24.266666666666666,28,2,8,0,0,22,33,297,36,200,497,2,14,2,2,4,12,94,0,11,0,18,35.733333333333334,20,27,1
2004-11-21,Broncos,Saints,20,7,17,1,3,34,60,362,14,49,411,2,15,1,3,4,10,79,0,9,0,20,29.583333333333332,18,4,12,0,0,19,29,224,31,165,389,0,0,0,0,0,6,82,0,6,2,16,30.416666666666668,34,13,0
2004-11-28,Saints,Falcons,19,6,16,1,2,19,34,165,28,141,306,4,24,0,2,2,5,25,0,4,0,14,32.0,21,4,11,1,1,16,29,210,33,186,396,2,2,1,1,2,6,46,0,7,0,16,28.0,21,24,1
2004-12-05,Panthers,Saints,15,4,10,1,1,20,40,250,11,30,280,1,1,1,2,3,10,104,0,9,0,20,18.15,25,6,15,0,0,22,29,269,42,132,401,4,25,0,0,0,6,44,0,7,0,15,41.85,32,21,0
2004-12-12,Saints,Cowboys,21,3,11,0,1,18,31,239,37,105,344,2,13,0,2,2,9,136,0,6,0,18,31.583333333333332,18,2,13,0,1,14,36,148,27,121,269,3,12,2,2,4,11,76,0,6,0,18,28.416666666666668,27,13,0
2004-12-19,Saints,Buccaneers,15,3,13,1,1,14,21,132,29,115,247,7,37,1,0,1,8,69,0,6,1,15,30.083333333333332,17,4,12,0,0,13,22,114,34,169,283,1,4,3,1,4,5,45,0,5,1,16,29.916666666666668,21,17,0
2004-12-26,Falcons,Saints,17,5,15,1,1,12,24,209,40,160,369,4,18,0,2,2,10,73,0,5,1,18,33.083333333333336,15,6,16,0,0,17,41,174,24,93,267,3,14,1,2,3,6,35,0,6,0,17,26.916666666666668,13,26,1
2005-01-02,Saints,Panthers,15,5,16,0,0,14,24,196,37,164,360,3,20,0,0,0,8,87,0,5,0,18,33.53333333333333,21,2,12,0,0,24,50,274,13,46,320,6,33,3,0,3,6,45,0,6,0,18,26.466666666666665,21,18,0
2005-09-11,Saints,Panthers,21,8,13,0,0,18,24,190,33,101,291,1,2,2,0,2,9,74,0,4,0,8,32.6,20,8,13,0,0,19,31,209,25,141,350,1,3,2,2,4,11,84,0,3,0,7,27.4,23,20,0
2005-09-19,Giants,Saints,23,8,15,0,0,27,45,350,22,72,422,4,25,3,3,6,13,92,0,3,0,10,31.866666666666667,15,5,12,0,0,13,24,165,29,92,257,0,0,1,0,1,9,86,0,4,0,12,28.133333333333333,27,10,0
2005-09-25,Saints,Vikings,15,2,12,0,1,12,32,182,20,114,296,3,17,2,2,4,14,84,0,3,0,12,21.783333333333335,21,6,17,0,0,21,29,274,39,146,420,6,26,0,0,0,8,60,0,5,0,14,38.21666666666667,16,33,1
2005-10-02,Bills,Saints,23,7,15,0,0,15,26,166,41,167,333,1,6,0,0,0,4,26,0,5,0,13,36.333333333333336,13,4,11,0,1,10,21,67,23,141,208,4,36,1,1,2,12,79,0,1,0,9,23.666666666666668,7,19,1
2005-10-09,Saints,Packers,14,4,16,1,1,14,35,159,26,95,254,4,18,2,3,5,11,107,0,2,0,15,31.05,21,3,10,0,0,20,28,215,28,94,309,0,0,0,0,0,6,36,0,5,4,13,28.95,3,52,1
2005-10-16,Falcons,Saints,32,3,7,0,0,22,33,245,32,211,456,2,14,1,1,2,8,55,0,3,0,9,33.43333333333333,21,7,12,0,0,11,23,106,33,160,266,1,6,0,1,1,10,79,0,5,3,11,26.566666666666663,34,31,0
2005-10-23,Saints,Rams,24,6,16,0,2,18,39,213,32,119,332,4,17,1,1,2,9,102,0,3,0,13,33.95,16,5,14,1,1,18,29,189,27,109,298,1,9,1,0,1,8,65,0,4,2,13,26.05,17,28,1
2005-10-30,Dolphins,Saints,14,0,11,0,2,14,31,113,17,90,203,6,68,1,1,2,8,77,0,1,0,11,23.616666666666667,20,7,18,0,0,16,28,154,47,188,342,2,14,1,1,2,5,34,0,4,0,15,36.38333333333333,21,6,0
2005-11-06,Bears,Saints,15,7,15,0,0,16,26,150,33,133,283,3,20,2,2,4,6,70,0,3,0,17,33.7,15,4,15,0,0,12,26,131,32,183,314,2,6,1,2,3,8,60,0,4,0,12,26.3,20,17,0
2005-11-20,Saints,Patriots,23,8,16,0,1,27,50,338,21,87,425,1,5,0,1,1,11,99,0,3,0,11,32.95,20,7,14,1,1,15,29,194,30,132,326,3,28,1,0,1,5,50,0,3,0,11,27.05,17,24,1
2005-11-27,Saints,Jets,18,3,8,0,0,17,23,172,25,97,269,1,9,0,0,0,7,60,0,2,0,11,26.683333333333337,19,7,16,0,0,19,28,242,35,118,360,1,9,0,0,0,7,55,0,3,0,10,33.31666666666667,21,19,0
2005-12-04,Buccaneers,Saints,16,9,16,0,1,18,34,214,27,65,279,2,1,0,4,4,5,35,0,1,0,10,31.216666666666665,14,4,12,0,0,12,21,115,30,133,248,1,8,0,0,0,5,26,0,1,0,11,28.783333333333335,10,3,0
2005-12-12,Saints,Falcons,22,3,14,1,1,27,46,207,24,125,332,3,12,1,0,1,10,107,0,2,0,15,30.7,19,2,11,0,0,13,25,279,32,127,406,0,0,0,1,1,9,74,0,4,0,15,29.3,17,36,1
2005-12-18,Panthers,Saints,15,4,12,0,1,17,34,183,22,94,277,1,10,2,4,6,9,72,0,2,0,13,25.1,19,8,17,0,0,13,21,165,43,161,326,1,11,1,1,2,3,25,0,5,0,12,34.9,27,10,0
2005-12-24,Lions,Saints,19,6,14,0,0,21,38,226,25,47,273,1,7,1,0,1,4,17,0,3,0,10,29.85,14,6,14,1,1,17,30,208,24,71,279,1,2,0,1,1,11,65,0,2,2,12,30.15,13,12,0
2006-01-01,Saints,Buccaneers,18,4,11,0,2,25,37,235,23,71,306,4,30,1,2,3,7,53,0,2,0,12,33.75,14,6,14,0,0,12,25,136,26,149,285,1,7,0,0,0,10,107,0,3,2,12,26.25,13,27,1
2006-09-10,Saints,Browns,17,9,18,0,1,16,30,170,41,156,326,0,0,1,1,2,6,44,1,4,0,12,32.766666666666666,15,5,12,0,0,16,27,101,22,85,186,5,31,1,2,3,4,35,2,3,0,11,27.233333333333334,19,14,0
2006-09-17,Saints,Packers,20,6,15,1,1,26,41,332,22,48,380,4,21,2,1,3,2,14,1,1,0,15,28.066666666666663,21,9,18,0,1,31,55,322,20,63,385,2,18,1,1,2,5,31,2,5,0,14,31.933333333333337,34,27,0
2006-09-25,Falcons,Saints,19,4,12,0,0,20,28,180,34,146,326,1,11,0,0,0,4,40,1,3,1,12,32.666666666666664,10,3,16,2,3,12,31,112,23,117,229,5,25,0,0,0,5,43,0,2,0,11,27.333333333333332,3,23,1
2006-10-01,Saints,Panthers,22,4,11,0,0,28,38,344,23,63,407,1,5,1,0,1,5,38,1,2,0,10,29.65,20,4,10,0,0,19,29,157,29,167,324,1,12,0,0,0,7,48,2,2,0,11,30.35,18,21,1
2006-10-08,Buccaneers,Saints,15,3,12,0,0,21,33,171,25,143,314,0,0,0,0,0,9,49,1,2,1,12,29.383333333333333,18,5,13,0,2,20,31,219,33,187,406,2,6,1,0,1,8,66,3,3,0,13,30.616666666666667,21,24,1
2006-10-15,Eagles,Saints,22,8,16,0,0,27,38,275,30,98,373,0,0,0,2,2,7,64,2,3,0,12,34.05,20,3,10,0,0,19,32,226,19,99,325,3,21,1,1,2,8,67,2,2,0,11,25.95,24,27,1
2006-10-29,Ravens,Saints,17,6,14,2,4,24,46,368,14,35,403,2,15,1,4,5,10,68,0,3,0,13,23.233333333333334,21,8,14,0,0,17,23,156,39,137,293,1,3,1,0,1,9,69,3,3,4,13,36.766666666666666,35,22,0
2006-11-05,Saints,Buccaneers,19,9,17,0,1,24,32,314,35,49,363,0,0,0,0,0,4,25,2,3,0,12,37.35,11,4,14,0,1,18,31,158,18,68,226,4,27,1,0,1,4,25,1,1,0,14,22.65,31,14,0
2006-11-12,Saints,Steelers,29,10,16,1,1,31,47,393,29,120,513,1,5,3,0,3,3,25,4,6,1,11,33.016666666666666,19,7,12,0,0,17,28,250,26,217,467,2,14,0,0,0,5,34,3,5,0,12,26.983333333333334,31,38,1
2006-11-19,Bengals,Saints,29,6,12,0,0,37,52,504,23,91,595,2,6,1,3,4,4,25,1,4,0,13,33.55,15,4,11,0,0,14,22,266,31,119,385,1,9,0,1,1,2,10,1,3,2,13,26.45,31,16,0
2006-11-26,Saints,Falcons,20,6,13,0,0,21,30,332,25,95,427,2,17,0,0,0,5,35,2,3,0,13,25.683333333333337,21,4,15,2,2,9,24,52,45,281,333,3,32,0,0,0,7,65,1,3,0,11,34.31666666666667,31,13,0
2006-12-03,49ers,Saints,23,8,16,1,1,17,28,185,41,190,375,1,1,0,0,0,3,47,4,6,0,12,37.31666666666667,10,3,11,0,0,14,28,145,15,57,202,4,26,0,3,3,7,37,0,1,0,13,22.683333333333337,10,34,1
2006-12-10,Saints,Cowboys,28,9,15,1,2,26,38,377,36,159,536,1,7,0,0,0,7,54,3,4,0,12,37.18333333333333,16,1,8,1,2,16,33,231,16,116,347,2,18,0,2,2,6,43,0,2,0,12,22.816666666666663,42,17,0
2006-12-17,Commanders,Saints,15,8,17,1,2,21,38,199,24,71,270,2,8,0,1,1,4,16,1,2,0,10,30.383333333333333,19,5,13,0,0,13,28,193,31,161,354,1,11,0,0,0,3,15,0,3,0,11,29.616666666666667,16,10,0
2006-12-24,Saints,Giants,22,5,20,4,6,13,32,123,53,236,359,1,9,0,0,0,2,15,3,5,0,14,40.56666666666667,6,0,10,0,1,9,25,59,18,83,142,2,15,2,1,3,7,67,0,0,0,15,19.433333333333337,30,7,0
2006-12-31,Panthers,Saints,13,4,10,1,1,20,29,236,17,61,297,5,18,1,1,2,4,38,3,3,0,11,25.35,20,4,12,1,1,23,27,207,33,106,313,0,0,0,0,0,2,19,2,3,2,11,34.65,31,21,0
2007-09-06,Saints,Colts,18,6,15,1,1,28,41,187,26,106,293,1,5,1,2,3,4,20,0,0,2,1,31.75,20,4,11,0,0,18,30,288,29,164,452,0,0,1,0,1,6,30,0,0,2,2,28.25,10,41,1
2007-09-16,Saints,Buccaneers,19,8,18,2,4,26,44,244,26,99,343,2,16,1,1,2,3,35,2,2,0,11,33.13333333333333,14,5,11,0,0,10,16,243,32,87,330,0,0,0,0,0,2,10,2,3,0,11,26.866666666666667,14,31,1
2007-09-24,Titans,Saints,18,7,12,0,1,29,45,218,16,34,252,1,7,1,4,5,2,15,2,2,0,11,26.9,19,5,11,1,1,18,26,186,34,98,284,0,0,0,1,1,8,49,2,5,2,12,33.1,31,14,0
2007-10-07,Panthers,Saints,23,8,16,2,2,29,47,252,28,89,341,0,0,0,2,2,5,35,1,4,0,9,35.21666666666667,12,5,11,0,0,11,19,155,28,88,243,1,7,0,1,1,7,59,1,3,0,11,24.783333333333335,16,13,0
2007-10-14,Saints,Seahawks,22,7,14,1,1,25,36,246,33,121,367,0,0,1,0,1,5,37,3,4,2,12,32.733333333333334,25,4,12,0,3,26,43,333,21,92,425,5,29,1,1,2,3,11,1,2,0,13,27.266666666666666,28,17,0
2007-10-21,Falcons,Saints,14,4,12,1,3,22,34,219,22,91,310,0,0,0,1,1,6,49,1,1,0,10,24.55,18,9,18,0,0,27,41,259,24,75,334,3,14,0,0,0,9,52,1,3,0,11,35.45,16,22,1
2007-10-28,Saints,49ers,26,7,13,0,1,31,39,336,27,102,438,0,0,1,0,1,4,25,4,6,0,11,32.583333333333336,15,10,19,0,1,22,43,177,21,83,260,2,13,1,0,1,7,66,1,2,0,12,27.416666666666668,31,10,0
2007-11-04,Jaguars,Saints,32,4,10,0,0,35,49,435,25,103,538,1,10,1,0,1,2,20,4,5,2,14,33.9,18,6,13,0,1,20,33,344,23,88,432,2,10,0,3,3,4,38,1,3,1,13,26.1,24,41,1
2007-11-11,Rams,Saints,22,4,8,0,1,25,36,256,10,43,299,2,16,0,2,2,2,28,4,4,0,10,20.3,26,8,13,0,0,28,34,276,34,133,409,4,28,0,0,0,5,77,4,5,0,11,39.7,37,29,0
2007-11-18,Saints,Texans,20,8,15,0,2,33,49,280,19,47,327,1,10,1,2,3,4,30,1,2,0,11,31.95,19,3,11,1,2,21,33,287,25,103,390,1,6,2,0,2,3,22,1,3,0,12,28.05,10,23,1
2007-11-25,Saints,Panthers,22,11,18,0,0,24,36,260,39,113,373,0,0,0,1,1,5,76,4,5,0,14,39.38333333333333,11,3,13,0,2,18,36,152,18,43,195,1,9,1,3,4,5,35,0,1,0,13,20.616666666666667,31,6,0
2007-12-02,Buccaneers,Saints,13,5,11,0,0,17,23,162,21,84,246,3,17,1,0,1,6,40,1,1,2,12,25.233333333333334,24,5,13,1,1,29,37,294,26,172,466,3,19,0,1,1,7,55,2,4,0,10,34.766666666666666,27,23,0
2007-12-10,Saints,Falcons,23,10,17,1,2,28,41,328,30,145,473,0,0,1,0,1,3,20,2,4,2,11,35.45,13,2,12,2,4,23,40,286,16,37,323,3,12,0,1,1,4,40,1,1,0,11,24.55,34,14,0
2007-12-16,Cardinals,Saints,24,4,9,1,1,26,30,307,29,114,421,1,8,2,0,2,3,15,3,4,0,10,31.866666666666667,17,3,11,2,2,19,30,214,22,103,317,2,19,1,1,2,10,78,3,4,0,10,28.133333333333333,24,31,1
2007-12-23,Eagles,Saints,22,3,12,1,2,27,42,276,21,70,346,1,8,0,1,1,6,64,2,4,0,13,28.2,24,8,13,0,1,24,35,251,28,184,435,3,12,1,0,1,4,29,2,3,1,11,31.8,38,23,0
2007-12-30,Saints,Bears,28,3,14,1,4,35,60,308,20,105,413,3,12,1,2,3,8,72,2,2,0,15,35.13333333333333,13,6,14,0,1,13,28,179,27,96,275,2,20,2,1,3,5,34,2,2,1,16,24.866666666666667,25,33,1
2008-09-07,Buccaneers,Saints,16,5,13,0,0,23,32,337,27,101,438,1,6,0,1,1,7,51,0,1,0,14,31.533333333333335,18,2,12,0,1,24,41,206,20,146,352,2,15,0,1,1,7,66,1,3,2,13,28.466666666666665,20,24,1
2008-09-14,Saints,Commanders,16,3,10,0,0,22,33,195,19,55,250,2,21,1,2,3,5,55,2,2,1,12,25.766666666666666,25,3,11,1,1,24,36,306,31,149,455,2,15,1,0,1,4,26,2,6,0,11,34.233333333333334,24,29,1
2008-09-21,Saints,Broncos,27,8,14,0,1,39,48,414,25,88,502,1,7,1,0,1,4,51,3,4,0,13,32.8,20,6,10,0,0,21,34,264,24,105,369,0,0,1,1,2,3,20,2,5,2,10,27.2,32,34,1
2008-09-28,49ers,Saints,24,6,11,0,1,23,35,363,32,104,467,0,0,1,1,2,13,123,2,4,0,11,32.916666666666664,20,3,10,1,1,18,36,221,19,91,312,6,36,1,2,3,9,63,1,4,0,11,27.083333333333332,17,31,1
2008-10-06,Vikings,Saints,17,7,15,1,1,26,46,320,22,55,375,1,10,2,2,4,11,102,1,4,2,13,32.15,16,5,15,0,0,20,37,226,26,44,270,1,0,0,0,0,7,60,1,3,1,15,27.85,30,27,0
2008-10-12,Raiders,Saints,23,9,14,0,0,26,30,319,33,122,441,1,1,0,0,0,3,30,4,7,0,11,36.2,12,6,16,0,1,13,35,141,22,85,226,2,18,1,1,2,5,26,0,1,0,10,23.8,3,34,1
2008-10-19,Saints,Panthers,17,5,12,0,2,21,39,228,22,115,343,1,3,1,1,2,3,30,1,2,0,11,26.983333333333334,18,7,15,0,0,14,22,193,37,143,336,1,2,0,0,0,3,29,2,3,0,12,33.016666666666666,7,30,1
2008-10-26,Chargers,Saints,28,4,11,2,3,30,41,339,26,70,409,0,0,0,0,0,6,60,4,5,0,10,30.833333333333332,22,5,12,1,1,25,40,341,22,110,451,0,0,1,1,2,14,134,3,6,0,11,29.166666666666668,32,37,1
