date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2002-11-24,Jaguars,Cowboys,21,2,9,0,0,16,24,287,31,118,405,3,14,1,2,3,10,75,0,4,0,15,32.13333333333333,19,5,14,2,2,22,40,194,26,132,326,2,8,2,1,3,11,79,0,7,0,16,27.866666666666667,19,21,1
2002-11-28,Commanders,Cowboys,19,3,14,0,0,12,25,117,36,211,328,4,28,0,0,0,6,48,0,4,2,18,32.96666666666667,16,3,13,1,2,21,37,232,25,83,315,1,11,0,4,4,6,56,0,8,0,20,27.033333333333335,20,27,1
2002-12-08,49ers,Cowboys,10,5,15,0,0,11,28,147,27,110,257,0,0,0,2,2,4,35,0,8,1,20,24.016666666666666,26,10,20,1,1,36,55,276,29,125,401,1,0,1,0,1,9,69,0,7,0,21,35.983333333333334,31,27,0
2002-12-15,Cowboys,Giants,14,2,15,0,3,16,40,137,27,104,241,3,24,1,2,3,7,55,0,8,0,21,28.7,20,2,11,0,0,16,31,220,33,157,377,0,0,0,0,0,6,57,0,6,2,15,31.3,7,37,1
2002-12-21,Eagles,Cowboys,9,0,12,0,1,15,24,78,19,68,146,7,50,2,1,3,7,69,0,6,0,18,28.283333333333335,17,8,18,0,0,19,33,245,32,114,359,1,8,0,2,2,10,67,0,4,2,15,31.716666666666665,27,3,0
2002-12-29,Cowboys,Commanders,8,1,13,1,1,12,23,148,22,38,186,5,41,3,1,4,9,86,0,2,2,18,24.55,18,9,17,1,1,17,31,201,37,151,352,1,8,3,2,5,8,55,0,6,2,17,35.45,14,20,1
2003-09-07,Falcons,Cowboys,16,5,13,0,1,15,32,254,24,149,403,3,14,1,1,2,7,49,0,5,0,16,27.0,17,4,11,0,0,16,27,220,30,98,318,2,8,0,1,1,4,31,0,5,0,15,33.0,27,13,0
2003-09-15,Cowboys,Giants,24,5,16,0,0,25,40,296,36,107,403,4,25,0,1,1,11,108,0,2,2,3,42.5,20,8,17,0,0,21,51,256,17,53,309,2,9,1,2,3,10,102,0,1,2,5,26.566666666666663,35,32,0
2003-09-28,Cowboys,Jets,18,7,16,0,0,11,23,158,41,202,360,2,7,0,1,1,5,38,0,2,0,13,32.6,15,5,12,0,1,21,29,219,26,66,285,0,0,2,0,2,4,40,0,5,0,13,27.4,17,6,0
2003-10-05,Cardinals,Cowboys,18,6,16,1,2,20,31,268,36,97,365,1,9,0,1,1,7,64,0,5,0,16,36.46666666666667,9,3,12,0,1,14,28,119,18,32,151,3,2,0,2,2,5,36,0,4,0,16,23.533333333333335,7,24,1
2003-10-12,Eagles,Cowboys,15,5,16,1,1,15,26,173,36,119,292,1,10,0,1,1,5,23,0,6,1,16,32.06666666666667,14,5,15,1,1,11,26,115,32,117,232,2,11,1,0,1,2,10,0,6,0,18,27.933333333333337,21,23,1
2003-10-19,Cowboys,Lions,25,5,14,1,2,19,27,197,43,134,331,1,1,1,0,1,6,65,0,5,2,15,37.35,9,5,15,0,1,10,33,74,21,83,157,1,7,1,3,4,9,96,0,7,2,20,22.65,38,7,0
2003-10-26,Cowboys,Buccaneers,9,3,12,0,1,15,25,118,22,60,178,4,22,1,2,3,1,5,0,1,0,15,25.266666666666666,14,5,16,0,0,13,26,133,35,128,261,2,18,0,0,0,3,15,0,3,0,12,34.733333333333334,0,16,1
2003-11-02,Commanders,Cowboys,24,10,16,0,0,17,33,192,40,208,400,1,4,2,2,4,5,30,0,5,0,14,34.266666666666666,13,1,11,1,2,18,33,124,16,89,213,4,43,0,0,0,8,57,0,5,0,15,25.733333333333334,14,21,1
2003-11-09,Bills,Cowboys,14,7,18,0,1,15,33,114,35,122,236,1,2,0,0,0,5,53,0,3,0,16,32.8,15,3,16,0,0,17,34,85,25,100,185,3,19,2,0,2,1,15,0,2,0,15,27.2,6,10,1
2003-11-16,Cowboys,Patriots,17,6,15,0,1,20,36,207,28,84,291,1,3,0,3,3,10,78,0,4,0,15,30.766666666666666,14,7,18,0,0,15,34,203,25,65,268,2,9,1,0,1,7,84,0,3,0,11,29.233333333333334,0,12,1
2003-11-23,Panthers,Cowboys,19,4,16,0,0,29,43,254,25,65,319,1,0,0,1,1,10,123,0,5,0,19,34.03333333333333,15,1,11,0,1,9,25,169,28,75,244,1,6,1,1,2,11,68,0,7,0,18,25.966666666666665,20,24,1
2003-11-27,Dolphins,Cowboys,21,4,13,1,1,24,40,263,16,91,354,5,25,2,3,5,5,50,0,7,0,21,26.216666666666665,22,5,13,1,2,16,20,239,45,126,365,0,0,1,0,1,6,69,0,6,2,17,33.78333333333333,40,21,0
2003-12-07,Cowboys,Eagles,13,2,13,0,0,15,24,75,34,150,225,3,18,0,2,2,9,62,0,8,0,19,33.36666666666667,20,4,12,0,1,18,34,228,23,175,403,2,12,0,0,0,3,25,0,7,0,16,26.633333333333333,10,36,1
2003-12-14,Cowboys,Commanders,16,7,18,0,1,10,24,104,45,222,326,3,4,1,0,1,2,10,0,6,0,15,36.983333333333334,8,3,14,2,2,7,27,55,26,106,161,1,4,2,4,6,4,35,0,5,0,19,23.016666666666666,27,0,0
2003-12-21,Giants,Cowboys,16,3,12,0,0,17,26,222,31,104,326,3,18,0,0,0,3,35,0,2,0,12,32.483333333333334,10,4,17,1,2,18,32,159,22,54,213,5,31,0,0,0,4,20,0,3,0,15,27.516666666666666,3,19,1
2003-12-28,Cowboys,Saints,21,9,17,0,1,27,47,267,23,85,352,3,23,0,3,3,7,44,0,5,0,15,31.933333333333337,13,6,17,1,1,15,33,233,24,58,291,2,10,0,0,0,7,60,0,3,0,12,28.066666666666663,7,13,1
2004-09-12,Cowboys,Vikings,27,8,15,1,2,29,51,352,21,71,423,1,3,2,0,2,9,119,0,7,0,15,29.733333333333334,23,5,8,0,0,18,24,279,28,136,415,2,0,0,0,0,5,40,0,5,0,12,30.266666666666666,17,35,1
2004-09-19,Browns,Cowboys,20,4,13,2,2,23,35,315,28,126,441,1,7,1,3,4,11,120,0,4,0,14,36.13333333333333,12,2,12,0,0,8,28,66,26,136,202,1,5,0,3,3,6,31,0,4,0,15,23.866666666666667,12,19,1
2004-09-27,Cowboys,Commanders,14,5,13,0,0,15,30,237,21,50,287,1,3,0,0,0,5,40,0,5,0,15,24.85,21,8,18,0,0,25,43,290,24,94,384,5,35,0,0,0,7,87,0,5,0,15,35.15,21,18,0
2004-10-10,Giants,Cowboys,16,4,11,0,2,15,25,112,30,166,278,2,14,1,1,2,11,74,0,0,0,1,27.8,19,5,13,0,0,18,33,211,26,125,336,3,6,1,0,1,9,60,0,0,0,1,32.2,26,10,0
2004-10-17,Steelers,Cowboys,20,6,13,0,0,23,36,248,21,100,348,5,36,1,0,1,5,30,0,3,0,14,27.266666666666666,21,2,8,0,0,21,25,172,29,125,297,3,21,0,0,0,6,45,0,7,0,14,32.733333333333334,24,20,0
2004-10-24,Cowboys,Packers,18,5,12,0,0,23,36,296,16,66,362,2,12,0,0,0,6,37,0,7,0,15,26.683333333333337,23,9,13,0,0,24,30,260,31,220,480,1,6,0,0,0,6,40,0,9,0,14,33.31666666666667,20,41,1
2004-10-31,Lions,Cowboys,22,9,15,1,2,19,24,230,41,127,357,1,5,0,3,3,5,35,0,6,0,15,38.71666666666667,15,3,9,0,1,19,32,245,14,39,284,1,10,0,1,1,10,112,0,3,2,16,21.283333333333335,21,31,1
2004-11-07,Cowboys,Bengals,13,3,11,0,1,18,30,202,27,109,311,1,5,2,3,5,7,46,0,6,0,18,26.716666666666665,15,8,17,0,0,21,32,212,31,116,328,0,0,0,0,0,4,20,0,4,0,13,33.28333333333333,3,26,1
2004-11-15,Eagles,Cowboys,14,3,12,0,0,21,30,246,24,71,317,1,8,2,1,3,7,50,0,8,0,21,29.833333333333332,20,6,12,0,0,15,27,336,33,149,485,1,9,0,0,0,9,59,0,6,2,17,30.166666666666668,49,21,0
2004-11-21,Cowboys,Ravens,16,6,15,0,1,15,28,128,35,94,222,2,28,1,2,3,4,20,0,6,0,18,33.81666666666667,15,5,13,0,1,23,35,228,21,59,287,1,4,2,0,2,4,30,0,4,2,16,26.183333333333337,10,30,1
2004-11-25,Bears,Cowboys,18,1,13,0,0,13,26,113,40,154,267,2,10,0,2,2,5,30,0,3,0,17,35.61666666666667,10,2,14,0,1,15,31,91,20,49,140,6,41,2,2,4,7,45,0,2,2,19,24.383333333333333,7,21,1
2004-12-06,Cowboys,Seahawks,24,7,15,0,0,18,34,207,31,198,405,3,18,0,2,2,6,49,0,11,0,18,28.716666666666665,25,6,12,2,3,28,40,398,27,109,507,2,16,2,0,2,6,44,0,10,0,21,31.283333333333335,43,39,0
2004-12-12,Saints,Cowboys,18,2,13,0,1,14,36,148,27,121,269,3,12,2,2,4,11,76,0,6,0,18,28.416666666666668,21,3,11,0,1,18,31,239,37,105,344,2,13,0,2,2,9,136,0,6,0,18,31.583333333333332,27,13,0
2004-12-19,Cowboys,Eagles,14,4,13,0,0,16,28,157,26,80,237,3,19,0,2,2,6,35,0,3,0,13,29.466666666666665,24,2,10,0,0,20,35,208,28,120,328,2,15,1,2,3,5,36,0,3,0,12,30.533333333333335,7,12,1
2004-12-26,Commanders,Cowboys,21,5,17,3,4,23,39,217,30,89,306,5,17,1,1,2,1,13,0,6,0,13,32.7,15,4,11,0,0,19,29,149,25,84,233,2,9,1,2,3,8,69,0,5,0,13,27.3,10,13,1
2005-01-02,Cowboys,Giants,21,6,13,2,2,23,31,220,31,147,367,3,11,1,1,2,6,93,0,6,0,15,33.46666666666667,18,5,11,0,0,18,27,137,25,98,235,1,7,0,1,1,3,25,0,7,0,14,26.533333333333335,24,28,1
2005-09-11,Cowboys,Chargers,23,7,11,0,0,18,24,192,33,109,301,4,34,1,0,1,8,46,0,4,0,9,31.15,19,7,14,2,3,18,35,188,26,103,291,2,21,0,2,2,8,62,0,4,0,7,28.85,28,24,0
2005-09-19,Commanders,Cowboys,14,7,17,0,1,21,36,261,29,90,351,0,0,0,0,0,7,60,0,2,0,13,32.11666666666667,14,6,17,2,2,20,34,242,25,104,346,5,49,1,1,2,12,80,0,0,0,12,27.883333333333333,14,13,0
2005-09-25,Cowboys,49ers,26,6,13,1,3,24,38,348,32,95,443,2,15,1,2,3,6,45,0,5,0,13,32.083333333333336,19,6,12,0,0,21,34,266,25,124,390,2,3,1,2,3,8,67,0,3,2,12,27.916666666666668,34,31,0
2005-10-02,Cowboys,Raiders,16,6,15,0,1,11,27,187,32,116,303,4,25,0,1,1,6,35,0,4,0,9,30.766666666666666,16,2,10,0,0,13,23,204,30,129,333,3,14,0,0,0,13,85,0,3,0,11,29.233333333333334,13,19,1
2005-10-09,Eagles,Cowboys,28,6,16,2,3,24,35,289,46,167,456,0,0,1,0,1,5,48,0,6,0,12,40.71666666666667,6,2,12,0,1,16,30,110,9,19,129,4,35,0,0,0,8,54,0,1,2,11,19.283333333333335,10,33,1
2005-10-16,Giants,Cowboys,25,9,16,0,0,26,37,293,38,92,385,3,19,3,1,4,6,44,0,4,0,14,40.766666666666666,11,1,11,1,1,14,29,179,19,91,270,4,36,3,1,4,6,32,0,4,0,15,23.016666666666666,13,16,1
2005-10-23,Cowboys,Seahawks,16,3,15,0,0,13,24,111,39,164,275,5,25,0,2,2,9,81,0,3,0,14,34.13333333333333,20,3,13,0,0,23,42,217,22,72,289,1,7,1,2,3,9,83,0,2,0,17,25.866666666666667,10,13,1
2005-10-30,Cardinals,Cowboys,21,5,11,0,0,19,24,202,32,146,348,3,18,1,0,1,0,0,0,4,2,10,32.81666666666667,12,7,17,1,2,16,34,142,24,71,213,3,19,0,2,2,8,56,0,0,0,12,27.183333333333337,13,34,1
2005-11-14,Cowboys,Eagles,13,3,13,0,0,17,24,183,24,58,241,2,13,0,1,1,4,31,0,1,2,14,24.25,21,7,17,0,0,21,39,178,36,181,359,2,5,0,1,1,14,95,0,3,0,14,35.75,21,20,0
2005-11-20,Lions,Cowboys,26,6,12,1,1,12,23,104,42,149,253,1,6,1,0,1,5,40,0,3,0,11,36.03333333333333,11,3,10,1,1,17,25,169,19,57,226,1,0,1,0,1,17,129,0,1,0,9,23.966666666666665,7,20,1
2005-11-24,Broncos,Cowboys,23,7,16,1,1,29,44,229,32,85,314,1,3,0,2,2,7,40,0,4,0,12,36.5,13,3,10,0,0,15,24,149,20,144,293,2,13,1,1,2,10,67,0,2,2,15,24.85,24,21,0
2005-12-04,Cowboys,Giants,16,4,16,1,1,15,39,125,27,81,206,4,21,2,2,4,7,46,0,2,0,15,28.483333333333334,17,4,15,0,1,12,31,150,34,127,277,1,2,0,2,2,6,44,0,3,2,14,31.516666666666666,10,17,1
2005-12-11,Chiefs,Cowboys,21,9,16,0,0,22,34,316,28,129,445,4,16,0,0,0,5,45,0,3,0,11,31.8,25,7,12,0,0,20,32,332,28,161,493,2,8,1,0,1,3,17,0,3,0,12,28.2,28,31,1
2005-12-18,Cowboys,Commanders,13,5,15,1,2,16,29,107,24,109,216,7,46,1,3,4,9,56,0,3,0,14,28.6,19,5,11,0,0,12,20,163,40,171,334,0,0,1,0,1,7,55,0,4,0,13,31.4,7,35,1
2005-12-24,Cowboys,Panthers,22,5,14,0,0,15,23,180,41,214,394,5,29,1,1,2,5,44,0,4,0,14,34.666666666666664,13,4,14,0,0,14,31,247,24,71,318,3,13,1,1,2,6,49,0,1,0,16,25.333333333333332,24,20,0
2006-01-01,Rams,Cowboys,15,6,16,0,0,18,39,214,22,57,271,5,28,2,2,4,10,78,0,2,0,14,26.283333333333335,20,6,16,0,0,19,32,147,33,106,253,2,11,0,0,0,7,40,0,4,0,15,33.71666666666667,20,10,0
2006-09-10,Cowboys,Jaguars,14,6,15,1,1,16,33,235,22,88,323,2,11,0,3,3,9,93,0,2,0,13,25.8,22,5,13,0,0,23,34,229,32,78,307,1,8,0,1,1,2,41,3,5,0,13,34.2,17,24,1
2006-09-17,Commanders,Cowboys,22,6,16,1,1,19,38,229,31,138,367,1,8,1,0,1,9,90,2,3,0,14,31.916666666666668,16,2,14,0,1,18,32,152,20,93,245,6,45,0,1,1,11,117,0,1,1,14,28.083333333333332,10,27,1
2006-10-01,Cowboys,Titans,23,5,10,1,1,13,20,179,41,217,396,0,0,0,1,1,5,61,5,6,2,11,32.56666666666667,16,6,12,0,1,14,29,151,27,78,229,2,4,1,2,3,5,55,1,2,0,12,27.433333333333337,45,14,0
2006-10-08,Cowboys,Eagles,23,7,18,1,2,18,38,174,39,146,320,7,49,2,3,5,7,49,2,3,2,16,36.983333333333334,16,2,12,0,0,18,33,331,18,52,383,3,23,2,0,2,3,67,2,3,2,17,23.016666666666666,24,38,1
2006-10-15,Texans,Cowboys,21,8,16,1,2,19,30,184,37,170,354,2,19,0,0,0,9,73,3,5,0,11,35.233333333333334,12,3,13,1,1,23,38,198,17,34,232,0,0,1,2,3,7,55,0,2,0,12,24.766666666666666,6,34,1
2006-10-23,Giants,Cowboys,21,7,11,0,1,21,37,310,21,69,379,6,28,0,4,4,1,5,2,4,0,11,27.516666666666666,18,9,16,1,1,12,26,173,39,155,328,2,16,1,1,2,3,24,2,4,2,14,32.483333333333334,36,22,0
2006-10-29,Cowboys,Panthers,27,6,14,0,0,24,36,258,38,156,414,2,12,0,1,1,9,86,4,5,0,12,38.266666666666666,16,3,9,0,0,17,31,128,17,76,204,3,21,2,1,3,5,44,1,1,0,12,21.733333333333334,35,14,0
2006-11-05,Cowboys,Commanders,21,10,16,0,0,24,36,267,29,111,378,2,17,0,0,0,11,153,2,5,0,10,31.466666666666665,18,5,13,0,1,14,23,183,32,117,300,1,9,1,0,1,5,41,1,3,0,14,28.533333333333335,19,22,1
2006-11-12,Cowboys,Cardinals,20,9,14,0,2,20,29,308,34,126,434,0,0,0,0,0,8,69,1,3,0,9,32.25,17,7,15,2,3,20,38,209,21,86,295,1,7,1,2,3,5,35,1,2,0,8,27.75,27,10,0
2006-11-19,Colts,Cowboys,24,4,11,1,1,19,23,225,36,117,342,1,1,1,1,2,7,53,2,2,2,11,33.7,22,7,13,0,1,20,39,247,23,88,335,2,7,2,2,4,5,35,1,3,0,10,26.3,14,21,1
2006-11-23,Buccaneers,Cowboys,27,7,12,1,2,22,29,298,37,137,435,1,8,0,0,0,2,19,4,5,0,9,37.28333333333333,10,5,10,0,0,10,20,110,24,101,211,1,10,0,2,2,5,55,1,1,0,11,22.716666666666665,10,38,1
2006-12-03,Cowboys,Giants,21,6,11,0,0,20,34,255,24,110,365,1,2,0,2,2,7,58,2,3,0,11,26.65,22,6,12,0,1,24,36,270,29,126,396,0,0,1,0,1,9,94,2,4,0,8,33.35,23,20,0
2006-12-10,Saints,Cowboys,16,1,8,1,2,16,33,231,16,116,347,2,18,0,2,2,6,43,0,2,0,12,22.816666666666663,28,9,15,1,2,26,38,377,36,159,536,1,7,0,0,0,7,54,3,4,0,12,37.18333333333333,42,17,0
2006-12-16,Cowboys,Falcons,21,7,12,0,0,22,29,258,27,94,352,3,20,1,1,2,4,32,3,3,2,12,33.35,19,6,12,1,2,19,29,249,27,127,376,4,21,1,2,3,8,68,4,4,0,11,26.65,38,28,0
2006-12-25,Eagles,Cowboys,16,5,11,1,3,14,29,118,19,83,201,3,24,1,2,3,2,10,1,2,0,8,22.9,20,9,16,1,1,15,23,222,42,204,426,2,16,0,1,1,6,45,1,3,0,11,37.1,23,7,0
2006-12-31,Lions,Cowboys,19,6,10,0,1,23,32,307,21,58,365,4,14,3,1,4,4,45,2,5,1,10,27.883333333333333,22,9,17,1,1,28,42,277,25,85,362,5,29,0,1,1,7,65,3,7,0,14,32.11666666666667,39,31,0
2007-09-09,Giants,Cowboys,21,6,11,2,2,15,24,336,30,142,478,1,9,1,1,2,7,55,3,4,0,11,27.95,22,7,14,0,2,29,44,314,22,124,438,1,5,0,1,1,4,45,4,5,0,13,32.05,35,45,1
2007-09-16,Cowboys,Dolphins,19,5,14,1,2,14,29,186,36,166,352,1,0,0,0,0,11,101,2,5,0,12,35.05,21,6,12,0,0,23,40,273,21,61,334,2,14,1,4,5,7,57,1,2,0,14,24.95,37,20,0
2007-09-23,Cowboys,Bears,21,4,13,1,1,22,35,300,25,131,431,3,29,0,1,1,12,100,3,5,2,12,35.35,16,5,12,0,2,15,33,164,23,75,239,3,31,1,3,4,5,28,1,3,0,13,24.65,34,10,0
2007-09-30,Rams,Cowboys,28,8,13,0,0,21,33,331,33,171,502,1,8,0,1,1,2,10,3,3,0,12,32.81666666666667,12,3,12,0,0,14,30,125,21,62,187,3,18,0,1,1,7,50,0,2,1,13,27.183333333333337,7,35,1
2007-10-08,Cowboys,Bills,24,9,15,0,0,29,50,309,22,76,385,0,0,1,5,6,5,31,1,4,0,15,27.483333333333334,14,3,13,1,2,23,31,148,24,81,229,3,28,0,1,1,5,49,0,2,5,14,32.516666666666666,25,24,0
2007-10-14,Patriots,Cowboys,13,4,11,0,0,18,29,186,16,99,285,2,13,0,1,1,12,100,2,3,2,12,21.75,28,11,17,2,2,31,46,373,29,75,448,3,15,1,0,1,5,50,4,5,0,12,38.25,48,27,0
2007-10-21,Vikings,Cowboys,22,7,15,0,1,31,39,253,29,128,381,3,24,2,0,2,4,22,2,4,1,12,36.583333333333336,11,2,12,1,1,6,19,65,27,131,196,3,7,1,0,1,4,36,0,0,2,12,23.416666666666668,14,24,1
2007-11-04,Cowboys,Eagles,24,8,12,0,0,20,25,324,32,110,434,0,0,0,1,1,3,35,3,4,0,10,32.31666666666667,21,6,15,3,3,27,46,250,19,66,316,3,14,1,2,3,5,35,2,3,0,10,27.683333333333337,38,17,0
2007-11-11,Cowboys,Giants,19,5,11,0,0,20,28,243,25,80,323,1,4,0,1,1,10,84,1,2,0,10,25.2,23,7,14,0,1,23,34,194,28,106,300,5,42,0,2,2,8,70,2,3,0,12,34.8,31,20,0
2007-11-18,Commanders,Cowboys,19,8,13,0,0,22,32,287,25,75,362,1,6,0,1,1,7,58,1,1,0,10,30.25,28,5,13,1,1,34,55,361,17,62,423,1,6,1,1,2,3,71,2,4,0,12,29.75,23,28,1
2007-11-22,Jets,Cowboys,21,4,11,0,0,21,28,170,34,174,344,3,25,0,1,1,2,10,1,2,2,13,37.86666666666667,9,2,14,1,2,12,27,120,21,60,180,3,22,1,1,2,4,30,0,1,0,12,22.133333333333333,3,34,1
2007-11-29,Packers,Cowboys,23,4,9,0,1,19,30,309,28,105,414,0,0,0,1,1,10,65,3,6,0,12,30.816666666666663,20,5,12,0,1,23,40,233,19,124,357,3,24,0,2,2,9,142,2,2,0,11,29.183333333333337,27,37,1
2007-12-09,Cowboys,Lions,25,4,10,2,2,35,44,281,16,87,368,3,21,1,0,1,3,23,3,4,0,9,27.583333333333332,25,7,14,0,0,22,36,238,32,152,390,1,10,0,0,0,7,35,2,5,0,11,32.416666666666664,28,27,0
2007-12-16,Eagles,Cowboys,11,1,13,1,1,13,36,187,15,53,240,4,27,0,3,3,6,45,0,2,0,12,26.05,20,5,16,0,0,23,41,181,27,134,315,4,27,1,0,1,4,35,1,3,0,12,33.95,10,6,0
2007-12-22,Cowboys,Panthers,25,7,17,3,3,28,42,257,37,148,405,0,0,0,1,1,5,39,2,3,0,11,39.0,12,2,11,1,1,15,28,147,14,69,216,5,35,0,1,1,3,15,1,3,0,10,21.0,20,13,0
2008-09-07,Cowboys,Browns,30,8,11,1,1,24,32,320,31,167,487,0,0,0,1,1,11,82,3,5,0,8,37.483333333333334,11,3,9,0,0,11,24,114,18,91,205,1,0,0,0,0,9,55,1,2,0,8,22.516666666666666,28,10,0
2008-09-15,Eagles,Cowboys,20,6,10,0,0,21,30,312,24,68,380,0,0,1,1,2,10,108,3,3,1,13,29.466666666666665,23,5,12,0,1,25,37,259,23,78,337,4,22,1,0,1,5,44,3,5,2,11,30.533333333333335,37,41,1
2008-09-21,Cowboys,Packers,22,7,14,0,1,17,31,236,35,217,453,3,24,1,1,2,7,54,1,5,0,13,32.2,17,4,14,1,2,22,39,250,21,84,334,5,40,1,0,1,8,68,1,3,0,11,27.8,27,16,0
2008-09-28,Commanders,Cowboys,21,6,12,0,0,28,47,300,11,44,344,0,0,0,1,1,3,15,2,3,0,12,21.85,22,6,15,0,0,20,31,220,37,161,381,2,11,0,0,0,5,30,2,6,0,11,38.15,26,24,0
2008-10-05,Bengals,Cowboys,18,9,15,1,1,14,23,175,38,198,373,1,1,1,1,2,6,52,2,3,0,12,31.75,18,6,14,0,1,23,39,208,23,61,269,2,9,1,1,2,7,44,2,3,0,12,28.25,22,31,1
2008-10-12,Cowboys,Cardinals,15,6,15,0,0,24,38,301,22,73,374,3,20,1,0,1,12,93,1,2,0,14,33.25,14,5,12,0,0,22,30,226,19,50,276,1,10,2,1,3,12,70,2,3,2,15,27.75,24,30,1
2008-10-19,Cowboys,Rams,17,5,13,0,0,17,34,217,22,124,341,3,17,1,3,4,8,56,1,1,0,12,27.383333333333333,18,6,14,0,0,13,18,135,36,190,325,5,28,0,0,0,5,32,2,3,0,13,32.61666666666667,14,34,1
2008-10-26,Buccaneers,Cowboys,17,3,15,2,2,19,33,102,26,70,172,3,20,0,0,0,5,35,1,1,0,12,28.383333333333333,15,6,17,2,3,27,43,213,20,49,262,2,14,1,0,1,7,58,0,3,0,9,31.616666666666667,9,13,1
