date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2005-11-20,Steelers,Ravens,17,4,15,0,1,21,38,212,25,70,282,6,34,1,1,2,10,62,0,3,0,16,34.0,18,7,20,0,0,21,36,137,38,104,241,5,26,1,1,2,11,70,0,2,0,15,36.85,13,16,1
2005-11-28,Steelers,Colts,10,4,13,0,1,17,26,111,25,86,197,3,22,0,2,2,10,62,0,1,0,13,29.216666666666665,17,5,13,0,0,15,25,239,32,127,366,2,6,0,1,1,12,106,0,3,0,14,30.783333333333335,7,26,1
2005-12-04,Bengals,Steelers,28,6,13,0,1,29,41,379,28,95,474,2,7,1,3,4,7,70,0,3,0,14,33.3,21,6,14,0,1,22,38,222,25,102,324,1,5,0,0,0,4,30,0,6,0,15,26.7,38,31,0
2005-12-11,Bears,Steelers,20,7,14,0,1,13,20,173,46,190,363,0,0,0,0,0,7,55,0,3,0,12,37.31666666666667,15,3,13,1,2,17,35,185,18,83,268,3,22,0,0,0,1,5,0,3,0,13,22.683333333333337,9,21,1
2005-12-18,Steelers,Vikings,14,5,15,1,1,10,15,133,39,142,275,4,16,1,0,1,12,129,0,4,0,13,36.8,11,3,12,0,0,16,30,131,17,54,185,2,12,1,2,3,13,95,0,4,0,11,23.2,18,3,0
2005-12-24,Steelers,Browns,20,7,12,0,0,14,21,248,35,209,457,2,9,1,0,1,3,30,0,5,0,12,31.65,12,2,16,3,5,20,39,123,19,63,186,8,60,1,0,1,4,25,0,2,0,12,28.35,41,0,0
2006-01-01,Lions,Steelers,20,4,10,1,1,7,16,132,44,199,331,1,3,0,2,2,2,15,0,4,1,13,32.516666666666666,16,10,17,0,0,17,33,203,25,105,308,1,9,2,0,2,5,47,0,3,0,9,27.483333333333334,21,35,1
2006-09-07,Dolphins,Steelers,20,7,15,1,1,15,25,196,38,146,342,3,13,1,0,1,1,10,1,2,2,13,35.45,15,5,13,0,1,18,37,240,18,38,278,3,22,0,2,2,6,63,2,3,0,12,24.55,17,28,1
2006-09-18,Steelers,Jaguars,9,3,13,0,1,17,32,127,14,26,153,2,14,0,2,2,3,25,0,0,0,11,22.583333333333332,17,6,18,0,1,26,39,252,30,110,362,1,8,0,1,1,10,86,0,3,0,12,37.416666666666664,0,9,1
2006-09-24,Bengals,Steelers,27,7,16,3,3,18,39,195,38,170,365,3,13,2,3,5,2,25,2,6,0,12,33.85,15,4,12,1,1,18,26,159,25,87,246,6,34,1,2,3,5,45,2,3,0,12,26.15,28,20,0
2006-10-08,Steelers,Chargers,16,3,9,0,2,20,31,197,18,68,265,5,23,0,2,2,4,30,1,1,0,10,26.133333333333333,22,9,16,0,0,24,37,222,31,119,341,4,20,0,1,1,2,10,1,5,0,11,33.86666666666667,13,23,1
2006-10-15,Chiefs,Steelers,23,8,13,1,1,17,20,238,42,219,457,1,6,1,0,1,5,41,4,6,2,14,34.516666666666666,14,5,14,0,1,19,39,175,19,38,213,1,10,0,3,3,6,50,1,2,0,12,25.483333333333334,7,45,1
2006-10-22,Steelers,Falcons,27,7,11,0,0,24,35,418,26,55,473,3,15,3,0,3,9,65,4,5,0,13,30.883333333333333,24,8,16,0,0,18,30,226,39,173,399,1,6,0,2,2,6,40,3,6,0,14,36.05,38,41,1
2006-10-29,Steelers,Raiders,15,7,19,1,3,25,37,271,28,89,360,5,30,0,4,4,6,70,0,4,0,13,35.5,9,1,11,0,1,5,14,17,29,81,98,6,34,0,1,1,5,45,0,1,4,14,24.5,13,20,1
2006-11-05,Broncos,Steelers,27,4,13,0,2,38,54,403,19,96,499,4,30,3,3,6,5,50,2,5,0,13,34.55,13,3,12,0,0,16,27,221,23,115,336,1,6,0,0,0,8,60,3,4,0,13,25.45,31,20,0
2006-11-12,Saints,Steelers,19,7,12,0,0,17,28,250,26,217,467,2,14,0,0,0,5,34,3,5,0,12,26.983333333333334,29,10,16,1,1,31,47,393,29,120,513,1,5,3,0,3,3,25,4,6,1,11,33.016666666666666,31,38,1
2006-11-19,Steelers,Browns,23,6,12,0,0,25,44,261,20,77,338,2,11,0,3,3,5,50,2,3,0,12,27.783333333333335,15,7,15,1,1,17,27,203,29,99,302,5,21,2,0,2,7,57,0,2,3,12,32.21666666666667,24,20,0
2006-11-26,Steelers,Ravens,17,1,12,1,3,22,42,151,11,21,172,9,73,1,2,3,4,28,0,1,0,12,25.233333333333334,19,4,12,0,0,21,27,161,35,114,275,0,0,0,0,0,10,87,1,2,2,12,34.766666666666666,0,27,1
2006-12-03,Buccaneers,Steelers,13,5,14,0,1,12,25,191,31,76,267,1,7,0,1,1,2,15,2,3,0,12,28.983333333333334,16,7,14,0,1,20,34,144,30,110,254,5,31,1,3,4,5,40,0,2,0,14,31.016666666666666,3,20,1
2006-12-07,Browns,Steelers,26,10,16,0,0,11,21,225,52,303,528,0,0,1,0,1,4,25,2,5,0,11,38.78333333333333,11,3,12,1,1,21,37,276,11,18,294,0,0,1,1,2,5,60,0,0,0,10,21.216666666666665,7,27,1
2006-12-17,Steelers,Panthers,20,10,17,1,1,13,20,147,43,159,306,3,22,0,0,0,2,10,2,4,1,12,37.21666666666667,12,3,13,1,2,24,39,197,11,43,240,5,29,0,2,2,8,65,0,2,0,11,22.783333333333335,37,3,0
2006-12-24,Ravens,Steelers,16,2,14,2,3,19,42,188,18,63,251,5,17,1,2,3,5,32,1,2,0,13,24.633333333333333,23,6,12,1,1,21,31,256,33,103,359,0,0,1,2,3,12,89,2,3,0,14,35.36666666666667,31,7,0
2006-12-31,Steelers,Bengals,29,6,11,0,0,19,28,275,45,207,482,1,5,1,1,2,7,101,2,4,0,11,40.68333333333333,15,5,13,0,0,20,38,251,16,44,295,0,0,0,0,0,6,40,1,2,0,11,20.866666666666667,23,17,0
2007-09-09,Steelers,Browns,17,7,17,1,2,12,23,159,42,206,365,1,2,1,0,1,6,45,2,4,0,14,36.266666666666666,13,6,14,0,0,17,38,175,16,46,221,6,43,3,2,5,6,51,1,1,0,15,23.733333333333334,34,7,0
2007-09-16,Bills,Steelers,24,11,16,0,0,21,34,236,33,184,420,1,6,0,1,1,2,9,2,6,0,9,35.45,10,5,13,0,3,15,25,121,22,102,223,4,33,0,0,0,5,55,0,1,0,9,24.55,3,26,1
2007-09-23,49ers,Steelers,19,7,12,0,0,13,20,145,33,205,350,2,15,1,0,1,3,13,1,3,3,10,31.333333333333332,17,5,15,0,1,17,35,198,22,91,289,2,11,0,1,1,2,10,0,2,0,13,28.666666666666668,16,37,1
2007-09-30,Steelers,Cardinals,17,5,15,1,1,17,32,205,26,77,282,4,39,0,2,2,11,72,1,1,0,10,32.2,19,7,14,1,1,21,35,215,25,86,301,2,10,2,0,2,5,30,2,3,1,13,27.8,14,21,1
2007-10-07,Seahawks,Steelers,19,8,15,0,0,18,22,179,41,163,342,3,27,0,0,0,6,64,3,3,0,10,40.75,8,4,13,0,0,14,30,106,13,38,144,3,16,0,1,1,4,25,0,1,0,11,19.25,0,21,1
2007-10-21,Steelers,Broncos,24,8,12,1,1,24,35,260,26,119,379,4,30,1,2,3,3,23,4,4,0,11,31.583333333333332,21,7,10,0,0,22,29,234,24,90,324,2,14,0,2,2,2,20,3,3,2,10,28.416666666666668,28,31,1
2007-10-28,Steelers,Bengals,23,8,11,0,0,19,26,230,33,160,390,1,0,0,1,1,3,20,3,4,0,8,32.71666666666667,15,6,11,1,1,23,31,205,21,91,296,0,0,1,0,1,2,10,1,4,0,6,27.283333333333335,24,13,0
2007-11-05,Ravens,Steelers,14,7,17,0,0,14,21,201,39,90,291,3,22,0,1,1,5,49,2,4,0,15,36.25,5,3,15,0,0,16,31,40,14,64,104,6,44,3,1,4,11,85,0,0,0,15,23.75,7,38,1
2007-11-11,Browns,Steelers,22,8,16,0,0,23,35,242,35,159,401,4,36,0,1,1,5,30,3,6,0,13,38.28333333333333,13,5,12,0,0,16,35,123,18,40,163,0,0,1,0,1,7,40,3,3,1,13,21.716666666666665,28,31,1
2007-11-18,Steelers,Jets,16,5,16,0,0,15,25,151,33,112,263,7,44,1,1,2,8,100,1,3,0,12,35.86666666666667,20,3,13,0,2,14,31,146,34,151,297,3,16,0,1,1,4,30,1,4,0,14,29.183333333333337,16,19,1
2007-11-26,Dolphins,Steelers,13,4,12,0,1,18,21,132,29,84,216,5,33,0,1,1,3,30,0,1,0,9,34.233333333333334,9,3,12,0,2,14,24,110,23,49,159,4,22,2,0,2,4,19,0,0,0,11,25.766666666666666,0,3,1
2007-12-02,Bengals,Steelers,20,7,14,0,0,21,32,184,35,101,285,0,0,2,2,4,7,37,3,4,0,13,34.11666666666667,15,8,18,0,3,17,44,175,23,74,249,1,8,1,0,1,8,45,1,3,0,13,25.883333333333333,10,24,1
2007-12-09,Steelers,Patriots,19,5,14,2,4,19,32,168,32,181,349,3,19,1,0,1,6,49,0,3,0,10,34.71666666666667,21,4,11,1,1,32,46,399,9,22,421,0,0,0,0,0,3,20,2,4,0,9,25.283333333333335,13,34,1
2007-12-16,Jaguars,Steelers,13,5,13,0,1,15,32,102,18,115,217,5,40,0,0,0,4,34,3,3,0,12,22.35,25,5,14,3,3,17,33,197,42,224,421,0,0,0,1,1,1,10,4,5,0,12,37.65,29,22,0
2007-12-20,Steelers,Rams,24,4,10,1,1,17,21,259,37,166,425,4,34,0,0,0,2,36,3,5,2,10,36.266666666666666,17,7,14,0,2,21,42,226,15,90,316,1,9,0,2,2,3,20,2,2,0,10,23.733333333333334,41,24,0
2007-12-30,Steelers,Ravens,14,4,10,1,2,16,31,218,19,46,264,0,0,1,2,3,6,40,2,2,0,11,23.3,21,9,16,0,0,16,27,154,40,180,334,2,17,1,0,1,6,86,2,4,0,11,36.7,21,27,1
2008-09-07,Texans,Steelers,21,6,10,0,0,13,18,122,39,183,305,2,15,1,0,1,4,41,5,5,0,11,31.516666666666666,20,3,10,0,1,25,33,159,20,75,234,5,43,1,2,3,5,43,2,3,0,11,28.483333333333334,17,38,1
2008-09-14,Steelers,Browns,14,3,12,1,2,13,20,164,31,117,281,2,15,0,0,0,7,60,1,1,0,9,29.716666666666665,17,7,15,0,0,18,32,155,25,53,208,2,11,0,2,2,10,65,0,2,0,10,30.283333333333335,10,6,0
2008-09-21,Steelers,Eagles,14,2,13,0,1,17,32,147,19,33,180,9,44,2,1,3,7,35,0,2,0,11,27.433333333333337,16,6,14,0,0,26,38,195,23,65,260,3,19,1,2,3,7,62,0,2,0,13,32.56666666666667,6,15,1
2008-09-29,Ravens,Steelers,11,5,15,0,0,14,24,168,28,69,237,3,23,0,1,1,5,29,0,1,2,15,31.716666666666665,16,7,17,0,0,16,31,140,33,103,243,5,52,1,0,1,8,72,2,4,0,14,34.36666666666667,20,23,1
2008-10-05,Steelers,Jaguars,28,7,15,0,0,26,41,286,26,129,415,3,23,0,1,1,10,129,2,3,0,11,33.38333333333333,14,3,13,2,4,18,32,175,19,38,213,3,25,0,0,0,8,89,1,1,2,11,26.616666666666667,26,21,0
2008-10-19,Steelers,Bengals,20,6,12,0,0,20,31,250,27,125,375,0,0,0,0,0,3,15,4,5,0,12,30.583333333333332,16,4,16,2,2,24,39,128,22,84,212,7,47,1,0,1,4,55,1,2,0,12,29.416666666666668,38,10,0
2008-10-26,Giants,Steelers,12,1,10,0,4,13,29,154,22,95,249,5,35,0,4,4,8,59,0,0,0,12,25.6,14,6,17,1,2,19,32,199,35,83,282,0,0,0,0,0,7,71,1,6,0,13,34.4,21,14,0
2008-11-03,Steelers,Commanders,15,7,17,0,0,12,27,160,29,64,224,5,19,0,1,1,4,41,3,4,0,14,30.716666666666665,13,3,15,0,2,24,43,161,15,60,221,7,45,0,2,2,5,78,0,3,0,14,29.283333333333335,23,6,0
